Participant,Condition,Block,Sequence,Trial,Amplitudes,Width,Event,time,Pos_x,Pos_y
S01,C01,B01,1,5,400,40,MOUSEPOS,5271,1223,795
S01,C01,B01,1,5,400,40,MOUSEPOS,5282,1216,786
S01,C01,B01,1,5,400,40,MOUSEPOS,5293,1207,775
S01,C01,B01,1,5,400,40,MOUSEPOS,5304,1191,759
S01,C01,B01,1,5,400,40,MOUSEPOS,5316,1176,744
S01,C01,B01,1,5,400,40,MOUSEPOS,5326,1158,725
S01,C01,B01,1,5,400,40,MOUSEPOS,5338,1137,704
S01,C01,B01,1,5,400,40,MOUSEPOS,5349,1115,682
S01,C01,B01,1,5,400,40,MOUSEPOS,5360,1092,660
S01,C01,B01,1,5,400,40,MOUSEPOS,5371,1068,636
S01,C01,B01,1,5,400,40,MOUSEPOS,5382,1042,609
S01,C01,B01,1,5,400,40,MOUSEPOS,5394,1018,582
S01,C01,B01,1,5,400,40,MOUSEPOS,5405,994,555
S01,C01,B01,1,5,400,40,MOUSEPOS,5416,969,528
S01,C01,B01,1,5,400,40,MOUSEPOS,5428,946,504
S01,C01,B01,1,5,400,40,MOUSEPOS,5438,924,482
S01,C01,B01,1,5,400,40,MOUSEPOS,5449,905,462
S01,C01,B01,1,5,400,40,MOUSEPOS,5460,885,442
S01,C01,B01,1,5,400,40,MOUSEPOS,5471,865,423
S01,C01,B01,1,5,400,40,MOUSEPOS,5482,846,403
S01,C01,B01,1,5,400,40,MOUSEPOS,5493,829,386
S01,C01,B01,1,5,400,40,MOUSEPOS,5504,812,368
S01,C01,B01,1,5,400,40,MOUSEPOS,5515,798,354
S01,C01,B01,1,5,400,40,MOUSEPOS,5527,785,342
S01,C01,B01,1,5,400,40,MOUSEPOS,5538,774,331
S01,C01,B01,1,5,400,40,MOUSEPOS,5549,765,323
S01,C01,B01,1,5,400,40,MOUSEPOS,5560,758,315
S01,C01,B01,1,5,400,40,MOUSEPOS,5571,751,310
S01,C01,B01,1,5,400,40,MOUSEPOS,5582,743,303
S01,C01,B01,1,5,400,40,MOUSEPOS,5593,738,298
S01,C01,B01,1,5,400,40,MOUSEPOS,5604,735,295
S01,C01,B01,1,5,400,40,MOUSEPOS,5615,730,292
S01,C01,B01,1,5,400,40,MOUSEPOS,5626,726,288
S01,C01,B01,1,5,400,40,MOUSEPOS,5638,722,285
S01,C01,B01,1,5,400,40,MOUSEPOS,5649,718,282
S01,C01,B01,1,5,400,40,MOUSEPOS,5660,712,278
S01,C01,B01,1,5,400,40,MOUSEPOS,5672,706,273
S01,C01,B01,1,5,400,40,MOUSEPOS,5683,701,271
S01,C01,B01,1,5,400,40,MOUSEPOS,5694,698,269
S01,C01,B01,1,5,400,40,MOUSEPOS,5705,695,267
S01,C01,B01,1,5,400,40,MOUSEPOS,5716,694,267
S01,C01,B01,1,5,400,40,MOUSEPOS,5716,694,267
S01,C01,B01,1,5,400,40,MOUSEPOS,5716,694,267
S01,C01,B01,1,5,400,40,MOUSEPOS,5716,694,267
S01,C01,B01,1,5,400,40,MOUSEPOS,5716,694,267
S01,C01,B01,1,5,400,40,MOUSEPOS,5716,694,267
S01,C01,B01,1,5,400,40,MOUSEPOS,5716,694,267
S01,C01,B01,1,5,400,40,MOUSEPOS,5716,694,267
S01,C01,B01,1,5,400,40,MOUSEPOS,5716,694,267
S01,C01,B01,1,5,400,40,MOUSEPOS,5716,694,267
S01,C01,B01,1,5,400,40,MOUSEPOS,5716,694,267
S01,C01,B01,1,5,400,40,MOUSEPOS,5716,694,267
S01,C01,B01,1,5,400,40,MOUSEPOS,5840,692,267
S01,C01,B01,1,6,400,40,MOUSEPOS,5849,691,267
S01,C01,B01,1,6,400,40,MOUSEPOS,5859,689,267
S01,C01,B01,1,6,400,40,MOUSEPOS,5874,688,267
S01,C01,B01,1,6,400,40,MOUSEPOS,5874,688,267
S01,C01,B01,1,6,400,40,MOUSEPOS,5874,688,267
S01,C01,B01,1,6,400,40,MOUSEPOS,5874,688,267
S01,C01,B01,1,6,400,40,MOUSEPOS,5874,688,267
S01,C01,B01,1,6,400,40,MOUSEPOS,5874,688,267
S01,C01,B01,1,6,400,40,MOUSEPOS,5874,688,267
S01,C01,B01,1,6,400,40,MOUSEPOS,5944,688,267
S01,C01,B01,1,6,400,40,MOUSEPOS,5944,688,267
S01,C01,B01,1,6,400,40,MOUSEPOS,5944,688,267
S01,C01,B01,1,6,400,40,MOUSEPOS,5974,687,267
S01,C01,B01,1,6,400,40,MOUSEPOS,5974,687,267
S01,C01,B01,1,6,400,40,MOUSEPOS,5974,687,267
S01,C01,B01,1,6,400,40,MOUSEPOS,5974,687,267
S01,C01,B01,1,6,400,40,MOUSEPOS,5974,687,267
S01,C01,B01,1,6,400,40,MOUSEPOS,5974,687,267
S01,C01,B01,1,7,400,40,MOUSEPOS,6037,687,267
S01,C01,B01,1,7,400,40,MOUSEPOS,6037,687,267
S01,C01,B01,1,7,400,40,MOUSEPOS,6037,687,267
S01,C01,B01,1,7,400,40,MOUSEPOS,6037,687,267
S01,C01,B01,1,7,400,40,MOUSEPOS,6037,687,267
S01,C01,B01,1,7,400,40,MOUSEPOS,6037,687,267
S01,C01,B01,1,7,400,40,MOUSEPOS,6037,687,267
S01,C01,B01,1,7,400,40,MOUSEPOS,6111,687,267
S01,C01,B01,1,7,400,40,MOUSEPOS,6111,687,267
S01,C01,B01,1,7,400,40,MOUSEPOS,6111,687,267
S01,C01,B01,1,7,400,40,MOUSEPOS,6111,687,267
S01,C01,B01,1,7,400,40,MOUSEPOS,6111,687,267
S01,C01,B01,1,7,400,40,MOUSEPOS,6111,687,267
S01,C01,B01,1,7,400,40,MOUSEPOS,6111,687,267
S01,C01,B01,1,7,400,40,MOUSEPOS,6111,687,267
S01,C01,B01,1,8,400,40,MOUSEPOS,6194,687,267
S01,C01,B01,1,8,400,40,MOUSEPOS,6194,687,267
S01,C01,B01,1,8,400,40,MOUSEPOS,6194,687,267
S01,C01,B01,1,8,400,40,MOUSEPOS,6223,687,268
S01,C01,B01,1,8,400,40,MOUSEPOS,6238,687,269
S01,C01,B01,1,8,400,40,MOUSEPOS,6238,687,269
S01,C01,B01,1,8,400,40,MOUSEPOS,6266,687,269
S01,C01,B01,1,8,400,40,MOUSEPOS,6266,687,269
S01,C01,B01,1,8,400,40,MOUSEPOS,6266,687,269
S01,C01,B01,1,8,400,40,MOUSEPOS,6266,687,269
S01,C01,B01,1,8,400,40,MOUSEPOS,6266,687,269
S01,C01,B01,1,8,400,40,MOUSEPOS,6266,687,269
S01,C01,B01,1,8,400,40,MOUSEPOS,6266,687,269
S01,C01,B01,1,8,400,40,MOUSEPOS,6266,687,269
S01,C01,B01,1,9,400,40,MOUSEPOS,6352,687,269
S01,C01,B01,1,9,400,40,MOUSEPOS,6352,687,269
S01,C01,B01,1,9,400,40,MOUSEPOS,6352,687,269
S01,C01,B01,1,9,400,40,MOUSEPOS,6352,687,269
S01,C01,B01,1,9,400,40,MOUSEPOS,6352,687,269
S01,C01,B01,1,9,400,40,MOUSEPOS,6412,687,270
S01,C01,B01,1,9,400,40,MOUSEPOS,6412,687,270
S01,C01,B01,1,9,400,40,MOUSEPOS,6412,687,270
S01,C01,B01,1,9,400,40,MOUSEPOS,6412,687,270
S01,C01,B01,1,9,400,40,MOUSEPOS,6412,687,270
S01,C01,B01,1,9,400,40,MOUSEPOS,6412,687,270
S01,C01,B01,1,9,400,40,MOUSEPOS,6412,687,270
S01,C01,B01,1,9,400,40,MOUSEPOS,6412,687,270
S01,C01,B01,1,9,400,40,MOUSEPOS,6412,687,270
S01,C01,B01,1,9,400,40,MOUSEPOS,6412,687,270
S01,C01,B01,1,10,400,40,MOUSEPOS,6523,687,270
S01,C01,B01,1,10,400,40,MOUSEPOS,6525,687,271
S01,C01,B01,1,10,400,40,MOUSEPOS,6525,687,271
S01,C01,B01,1,10,400,40,MOUSEPOS,6525,687,271
S01,C01,B01,1,10,400,40,MOUSEPOS,6525,687,271
S01,C01,B01,1,10,400,40,MOUSEPOS,6571,687,271
S01,C01,B01,1,10,400,40,MOUSEPOS,6571,687,271
S01,C01,B01,1,10,400,40,MOUSEPOS,6571,687,271
S01,C01,B01,1,10,400,40,MOUSEPOS,6571,687,271
S01,C01,B01,1,10,400,40,MOUSEPOS,6571,687,271
S01,C01,B01,1,10,400,40,MOUSEPOS,6571,687,271
S01,C01,B01,1,10,400,40,MOUSEPOS,6571,687,271
S01,C01,B01,1,10,400,40,MOUSEPOS,6571,687,271
S01,C01,B01,1,10,400,40,MOUSEPOS,6571,687,271
S01,C01,B01,1,11,400,40,MOUSEPOS,6666,687,271
S01,C01,B01,1,11,400,40,MOUSEPOS,6666,687,271
S01,C01,B01,1,11,400,40,MOUSEPOS,6666,687,271
S01,C01,B01,1,11,400,40,MOUSEPOS,6666,687,271
S01,C01,B01,1,11,400,40,MOUSEPOS,6666,687,271
S01,C01,B01,1,11,400,40,MOUSEPOS,6666,687,271
S01,C01,B01,1,11,400,40,MOUSEPOS,6731,687,271
S01,C01,B01,1,11,400,40,MOUSEPOS,6731,687,271
S01,C01,B01,1,11,400,40,MOUSEPOS,6731,687,271
S01,C01,B01,1,11,400,40,MOUSEPOS,6731,687,271
S01,C01,B01,1,11,400,40,MOUSEPOS,6731,687,271
S01,C01,B01,1,11,400,40,MOUSEPOS,6731,687,271
S01,C01,B01,1,11,400,40,MOUSEPOS,6731,687,271
S01,C01,B01,1,11,400,40,MOUSEPOS,6731,687,271
S01,C01,B01,1,11,400,40,MOUSEPOS,6731,687,271
S01,C01,B01,1,12,400,40,MOUSEPOS,6828,687,271
S01,C01,B01,1,12,400,40,MOUSEPOS,6828,687,271
S01,C01,B01,1,12,400,40,MOUSEPOS,6828,687,271
S01,C01,B01,1,12,400,40,MOUSEPOS,6828,687,271
S01,C01,B01,1,12,400,40,MOUSEPOS,6828,687,271
S01,C01,B01,1,12,400,40,MOUSEPOS,6828,687,271
S01,C01,B01,1,12,400,40,MOUSEPOS,6894,687,271
S01,C01,B01,1,12,400,40,MOUSEPOS,6894,687,271
S01,C01,B01,1,12,400,40,MOUSEPOS,6894,687,271
S01,C01,B01,1,12,400,40,MOUSEPOS,6894,687,271
S01,C01,B01,1,12,400,40,MOUSEPOS,6894,687,271
S01,C01,B01,1,12,400,40,MOUSEPOS,6894,687,271
S01,C01,B01,1,12,400,40,MOUSEPOS,6894,687,271
S01,C01,B01,1,12,400,40,MOUSEPOS,6894,687,271
S01,C01,B01,1,12,400,40,MOUSEPOS,6894,687,271
S01,C01,B01,1,13,400,40,MOUSEPOS,6988,687,271
S01,C01,B01,1,13,400,40,MOUSEPOS,6988,687,271
S01,C01,B01,1,13,400,40,MOUSEPOS,6988,687,271
S01,C01,B01,1,13,400,40,MOUSEPOS,6988,687,271
S01,C01,B01,1,13,400,40,MOUSEPOS,6988,687,271
S01,C01,B01,1,13,400,40,MOUSEPOS,6988,687,271
S01,C01,B01,1,13,400,40,MOUSEPOS,7059,687,271
S01,C01,B01,1,13,400,40,MOUSEPOS,7059,687,271
S01,C01,B01,1,13,400,40,MOUSEPOS,7059,687,271
S01,C01,B01,1,13,400,40,MOUSEPOS,7059,687,271
S01,C01,B01,1,13,400,40,MOUSEPOS,7059,687,271
S01,C01,B01,1,13,400,40,MOUSEPOS,7059,687,271
S01,C01,B01,1,13,400,40,MOUSEPOS,7059,687,271
S01,C01,B01,1,13,400,40,MOUSEPOS,7059,687,271
S01,C01,B01,1,13,400,40,MOUSEPOS,7059,687,271
S01,C01,B01,1,14,400,40,MOUSEPOS,7149,687,271
S01,C01,B01,1,14,400,40,MOUSEPOS,7149,687,271
S01,C01,B01,1,14,400,40,MOUSEPOS,7149,687,271
S01,C01,B01,1,14,400,40,MOUSEPOS,7149,687,271
S01,C01,B01,1,14,400,40,MOUSEPOS,7149,687,271
S01,C01,B01,1,14,400,40,MOUSEPOS,7149,687,271
S01,C01,B01,1,14,400,40,MOUSEPOS,7149,687,271
S01,C01,B01,1,14,400,40,MOUSEPOS,7228,687,271
S01,C01,B01,1,14,400,40,MOUSEPOS,7228,687,271
S01,C01,B01,1,14,400,40,MOUSEPOS,7228,687,271
S01,C01,B01,1,14,400,40,MOUSEPOS,7228,687,271
S01,C01,B01,1,14,400,40,MOUSEPOS,7228,687,271
S01,C01,B01,1,14,400,40,MOUSEPOS,7228,687,271
S01,C01,B01,1,14,400,40,MOUSEPOS,7228,687,271
S01,C01,B01,1,14,400,40,MOUSEPOS,7228,687,271
S01,C01,B01,1,15,400,40,MOUSEPOS,7316,687,271
S01,C01,B01,1,15,400,40,MOUSEPOS,7316,687,271
S01,C01,B01,1,15,400,40,MOUSEPOS,7316,687,271
S01,C01,B01,1,15,400,40,MOUSEPOS,7316,687,271
S01,C01,B01,1,15,400,40,MOUSEPOS,7316,687,271
S01,C01,B01,1,15,400,40,MOUSEPOS,7316,687,271
S01,C01,B01,1,15,400,40,MOUSEPOS,7316,687,271
S01,C01,B01,1,15,400,40,MOUSEPOS,7316,687,271
S01,C01,B01,1,15,400,40,MOUSEPOS,7403,687,271
S01,C01,B01,1,15,400,40,MOUSEPOS,7403,687,271
S01,C01,B01,1,15,400,40,MOUSEPOS,7403,687,271
S01,C01,B01,1,15,400,40,MOUSEPOS,7403,687,271
S01,C01,B01,1,15,400,40,MOUSEPOS,7403,687,271
S01,C01,B01,1,15,400,40,MOUSEPOS,7403,687,271
S01,C01,B01,1,15,400,40,MOUSEPOS,7403,687,271
S01,C01,B01,1,16,400,40,MOUSEPOS,7478,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7478,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7478,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7478,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7478,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7478,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7478,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7478,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7478,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7566,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7566,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7566,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7566,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7566,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7566,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7566,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7642,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7642,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7642,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7642,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7642,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7642,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7642,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7642,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7642,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7642,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7642,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7642,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7642,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7642,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7642,687,271
S01,C01,B01,2,1,200,30,MOUSEPOS,7805,690,273
S01,C01,B01,2,1,200,30,MOUSEPOS,7816,694,275
S01,C01,B01,2,1,200,30,MOUSEPOS,7824,699,277
S01,C01,B01,2,1,200,30,MOUSEPOS,7838,708,282
S01,C01,B01,2,1,200,30,MOUSEPOS,7849,718,285
S01,C01,B01,2,1,200,30,MOUSEPOS,7860,732,291
S01,C01,B01,2,1,200,30,MOUSEPOS,7871,750,300
S01,C01,B01,2,1,200,30,MOUSEPOS,7883,772,312
S01,C01,B01,2,1,200,30,MOUSEPOS,7893,795,325
S01,C01,B01,2,1,200,30,MOUSEPOS,7904,828,345
S01,C01,B01,2,1,200,30,MOUSEPOS,7916,861,366
S01,C01,B01,2,1,200,30,MOUSEPOS,7926,894,385
S01,C01,B01,2,1,200,30,MOUSEPOS,7938,930,409
S01,C01,B01,2,1,200,30,MOUSEPOS,7949,960,429
S01,C01,B01,2,1,200,30,MOUSEPOS,7959,986,447
S01,C01,B01,2,1,200,30,MOUSEPOS,7971,1005,460
S01,C01,B01,2,1,200,30,MOUSEPOS,7982,1026,475
S01,C01,B01,2,1,200,30,MOUSEPOS,7993,1043,488
S01,C01,B01,2,1,200,30,MOUSEPOS,8004,1060,500
S01,C01,B01,2,1,200,30,MOUSEPOS,8016,1076,510
S01,C01,B01,2,1,200,30,MOUSEPOS,8026,1084,515
S01,C01,B01,2,1,200,30,MOUSEPOS,8037,1091,519
S01,C01,B01,2,1,200,30,MOUSEPOS,8040,1092,520
S01,C01,B01,2,1,200,30,MOUSEPOS,8050,1092,521
S01,C01,B01,2,1,200,30,MOUSEPOS,8050,1092,521
S01,C01,B01,2,1,200,30,MOUSEPOS,8050,1092,521
S01,C01,B01,2,1,200,30,MOUSEPOS,8050,1092,521
S01,C01,B01,2,1,200,30,MOUSEPOS,8050,1092,521
S01,C01,B01,2,1,200,30,MOUSEPOS,8109,1092,522
S01,C01,B01,2,1,200,30,MOUSEPOS,8109,1092,522
S01,C01,B01,2,1,200,30,MOUSEPOS,8127,1092,523
S01,C01,B01,2,1,200,30,MOUSEPOS,8127,1092,523
S01,C01,B01,2,1,200,30,MOUSEPOS,8127,1092,523
S01,C01,B01,2,1,200,30,MOUSEPOS,8163,1095,523
S01,C01,B01,2,1,200,30,MOUSEPOS,8171,1096,523
S01,C01,B01,2,1,200,30,MOUSEPOS,8184,1105,525
S01,C01,B01,2,1,200,30,MOUSEPOS,8194,1113,528
S01,C01,B01,2,1,200,30,MOUSEPOS,8204,1126,531
S01,C01,B01,2,1,200,30,MOUSEPOS,8216,1139,535
S01,C01,B01,2,1,200,30,MOUSEPOS,8226,1150,538
S01,C01,B01,2,1,200,30,MOUSEPOS,8238,1161,540
S01,C01,B01,2,1,200,30,MOUSEPOS,8249,1170,541
S01,C01,B01,2,1,200,30,MOUSEPOS,8254,1173,542
S01,C01,B01,2,1,200,30,MOUSEPOS,8269,1176,542
S01,C01,B01,2,1,200,30,MOUSEPOS,8269,1176,542
S01,C01,B01,2,1,200,30,MOUSEPOS,8269,1176,542
S01,C01,B01,2,1,200,30,MOUSEPOS,8269,1176,542
S01,C01,B01,2,1,200,30,MOUSEPOS,8269,1176,542
S01,C01,B01,2,1,200,30,MOUSEPOS,8316,1176,542
S01,C01,B01,2,1,200,30,MOUSEPOS,8316,1176,542
S01,C01,B01,2,1,200,30,MOUSEPOS,8316,1176,542
S01,C01,B01,2,1,200,30,MOUSEPOS,8316,1176,542
S01,C01,B01,2,1,200,30,MOUSEPOS,8316,1176,542
S01,C01,B01,2,1,200,30,MOUSEPOS,8316,1176,542
S01,C01,B01,2,1,200,30,MOUSEPOS,8316,1176,542
S01,C01,B01,2,2,200,30,MOUSEPOS,8399,1176,542
S01,C01,B01,2,2,200,30,MOUSEPOS,8399,1176,542
S01,C01,B01,2,2,200,30,MOUSEPOS,8416,1174,542
S01,C01,B01,2,2,200,30,MOUSEPOS,8428,1173,543
S01,C01,B01,2,2,200,30,MOUSEPOS,8428,1173,543
S01,C01,B01,2,2,200,30,MOUSEPOS,8428,1173,543
S01,C01,B01,2,2,200,30,MOUSEPOS,8428,1173,543
S01,C01,B01,2,2,200,30,MOUSEPOS,8428,1173,543
S01,C01,B01,2,2,200,30,MOUSEPOS,8479,1173,543
S01,C01,B01,2,2,200,30,MOUSEPOS,8479,1173,543
S01,C01,B01,2,2,200,30,MOUSEPOS,8479,1173,543
S01,C01,B01,2,2,200,30,MOUSEPOS,8479,1173,543
S01,C01,B01,2,2,200,30,MOUSEPOS,8479,1173,543
S01,C01,B01,2,2,200,30,MOUSEPOS,8479,1173,543
S01,C01,B01,2,2,200,30,MOUSEPOS,8479,1173,543
S01,C01,B01,2,3,200,30,MOUSEPOS,8556,1173,543
S01,C01,B01,2,3,200,30,MOUSEPOS,8556,1173,543
S01,C01,B01,2,3,200,30,MOUSEPOS,8556,1173,543
S01,C01,B01,2,3,200,30,MOUSEPOS,8556,1173,543
S01,C01,B01,2,3,200,30,MOUSEPOS,8556,1173,543
S01,C01,B01,2,3,200,30,MOUSEPOS,8556,1173,543
S01,C01,B01,2,3,200,30,MOUSEPOS,8556,1173,543
S01,C01,B01,2,3,200,30,MOUSEPOS,8635,1173,543
S01,C01,B01,2,3,200,30,MOUSEPOS,8635,1173,543
S01,C01,B01,2,3,200,30,MOUSEPOS,8635,1173,543
S01,C01,B01,2,3,200,30,MOUSEPOS,8635,1173,543
S01,C01,B01,2,3,200,30,MOUSEPOS,8635,1173,543
S01,C01,B01,2,3,200,30,MOUSEPOS,8635,1173,543
S01,C01,B01,2,3,200,30,MOUSEPOS,8635,1173,543
S01,C01,B01,2,3,200,30,MOUSEPOS,8635,1173,543
S01,C01,B01,2,4,200,30,MOUSEPOS,8721,1173,543
S01,C01,B01,2,4,200,30,MOUSEPOS,8721,1173,543
S01,C01,B01,2,4,200,30,MOUSEPOS,8721,1173,543
S01,C01,B01,2,4,200,30,MOUSEPOS,8721,1173,543
S01,C01,B01,2,4,200,30,MOUSEPOS,8721,1173,543
S01,C01,B01,2,4,200,30,MOUSEPOS,8721,1173,543
S01,C01,B01,2,4,200,30,MOUSEPOS,8788,1173,543
S01,C01,B01,2,4,200,30,MOUSEPOS,8788,1173,543
S01,C01,B01,2,4,200,30,MOUSEPOS,8788,1173,543
S01,C01,B01,2,4,200,30,MOUSEPOS,8788,1173,543
S01,C01,B01,2,4,200,30,MOUSEPOS,8788,1173,543
S01,C01,B01,2,4,200,30,MOUSEPOS,8788,1173,543
S01,C01,B01,2,4,200,30,MOUSEPOS,8788,1173,543
S01,C01,B01,2,4,200,30,MOUSEPOS,8788,1173,543
S01,C01,B01,2,5,200,30,MOUSEPOS,8876,1173,543
S01,C01,B01,2,5,200,30,MOUSEPOS,8888,1172,543
S01,C01,B01,2,5,200,30,MOUSEPOS,8900,1170,543
S01,C01,B01,2,5,200,30,MOUSEPOS,8900,1170,543
S01,C01,B01,2,5,200,30,MOUSEPOS,8900,1170,543
S01,C01,B01,2,5,200,30,MOUSEPOS,8933,1169,544
S01,C01,B01,2,5,200,30,MOUSEPOS,8933,1169,544
S01,C01,B01,2,5,200,30,MOUSEPOS,8933,1169,544
S01,C01,B01,2,5,200,30,MOUSEPOS,8933,1169,544
S01,C01,B01,2,5,200,30,MOUSEPOS,8968,1169,544
S01,C01,B01,2,5,200,30,MOUSEPOS,8968,1169,544
S01,C01,B01,2,5,200,30,MOUSEPOS,8968,1169,544
S01,C01,B01,2,5,200,30,MOUSEPOS,8968,1169,544
S01,C01,B01,2,5,200,30,MOUSEPOS,8968,1169,544
S01,C01,B01,2,5,200,30,MOUSEPOS,8968,1169,544
S01,C01,B01,2,6,200,30,MOUSEPOS,9035,1169,544
S01,C01,B01,2,6,200,30,MOUSEPOS,9047,1168,544
S01,C01,B01,2,6,200,30,MOUSEPOS,9047,1168,544
S01,C01,B01,2,6,200,30,MOUSEPOS,9047,1168,544
S01,C01,B01,2,6,200,30,MOUSEPOS,9047,1168,544
S01,C01,B01,2,6,200,30,MOUSEPOS,9047,1168,544
S01,C01,B01,2,6,200,30,MOUSEPOS,9047,1168,544
S01,C01,B01,2,6,200,30,MOUSEPOS,9047,1168,544
S01,C01,B01,2,6,200,30,MOUSEPOS,9114,1168,544
S01,C01,B01,2,6,200,30,MOUSEPOS,9114,1168,544
S01,C01,B01,2,6,200,30,MOUSEPOS,9114,1168,544
S01,C01,B01,2,6,200,30,MOUSEPOS,9114,1168,544
S01,C01,B01,2,6,200,30,MOUSEPOS,9114,1168,544
S01,C01,B01,2,6,200,30,MOUSEPOS,9114,1168,544
S01,C01,B01,2,6,200,30,MOUSEPOS,9114,1168,544
S01,C01,B01,2,6,200,30,MOUSEPOS,9114,1168,544
S01,C01,B01,2,7,200,30,MOUSEPOS,9202,1168,544
S01,C01,B01,2,7,200,30,MOUSEPOS,9202,1168,544
S01,C01,B01,2,7,200,30,MOUSEPOS,9218,1167,544
S01,C01,B01,2,7,200,30,MOUSEPOS,9218,1167,544
S01,C01,B01,2,7,200,30,MOUSEPOS,9218,1167,544
S01,C01,B01,2,7,200,30,MOUSEPOS,9218,1167,544
S01,C01,B01,2,7,200,30,MOUSEPOS,9218,1167,544
S01,C01,B01,2,7,200,30,MOUSEPOS,9276,1167,544
S01,C01,B01,2,7,200,30,MOUSEPOS,9276,1167,544
S01,C01,B01,2,7,200,30,MOUSEPOS,9276,1167,544
S01,C01,B01,2,7,200,30,MOUSEPOS,9276,1167,544
S01,C01,B01,2,7,200,30,MOUSEPOS,9276,1167,544
S01,C01,B01,2,7,200,30,MOUSEPOS,9276,1167,544
S01,C01,B01,2,7,200,30,MOUSEPOS,9276,1167,544
S01,C01,B01,2,7,200,30,MOUSEPOS,9276,1167,544
S01,C01,B01,2,8,200,30,MOUSEPOS,9362,1167,544
S01,C01,B01,2,8,200,30,MOUSEPOS,9362,1167,544
S01,C01,B01,2,8,200,30,MOUSEPOS,9362,1167,544
S01,C01,B01,2,8,200,30,MOUSEPOS,9362,1167,544
S01,C01,B01,2,8,200,30,MOUSEPOS,9362,1167,544
S01,C01,B01,2,8,200,30,MOUSEPOS,9362,1167,544
S01,C01,B01,2,8,200,30,MOUSEPOS,9362,1167,544
S01,C01,B01,2,8,200,30,MOUSEPOS,9433,1167,544
S01,C01,B01,2,8,200,30,MOUSEPOS,9433,1167,544
S01,C01,B01,2,8,200,30,MOUSEPOS,9433,1167,544
S01,C01,B01,2,8,200,30,MOUSEPOS,9433,1167,544
S01,C01,B01,2,8,200,30,MOUSEPOS,9433,1167,544
S01,C01,B01,2,8,200,30,MOUSEPOS,9433,1167,544
S01,C01,B01,2,8,200,30,MOUSEPOS,9433,1167,544
S01,C01,B01,2,8,200,30,MOUSEPOS,9433,1167,544
S01,C01,B01,2,8,200,30,MOUSEPOS,9433,1167,544
S01,C01,B01,2,9,200,30,MOUSEPOS,9523,1167,544
S01,C01,B01,2,9,200,30,MOUSEPOS,9523,1167,544
S01,C01,B01,2,9,200,30,MOUSEPOS,9523,1167,544
S01,C01,B01,2,9,200,30,MOUSEPOS,9523,1167,544
S01,C01,B01,2,9,200,30,MOUSEPOS,9523,1167,544
S01,C01,B01,2,9,200,30,MOUSEPOS,9523,1167,544
S01,C01,B01,2,9,200,30,MOUSEPOS,9523,1167,544
S01,C01,B01,2,9,200,30,MOUSEPOS,9595,1167,544
S01,C01,B01,2,9,200,30,MOUSEPOS,9595,1167,544
S01,C01,B01,2,9,200,30,MOUSEPOS,9595,1167,544
S01,C01,B01,2,9,200,30,MOUSEPOS,9595,1167,544
S01,C01,B01,2,9,200,30,MOUSEPOS,9595,1167,544
S01,C01,B01,2,9,200,30,MOUSEPOS,9595,1167,544
S01,C01,B01,2,9,200,30,MOUSEPOS,9595,1167,544
S01,C01,B01,2,9,200,30,MOUSEPOS,9595,1167,544
S01,C01,B01,2,9,200,30,MOUSEPOS,9595,1167,544
S01,C01,B01,2,9,200,30,MOUSEPOS,9595,1167,544
S01,C01,B01,2,10,200,30,MOUSEPOS,9700,1167,544
S01,C01,B01,2,10,200,30,MOUSEPOS,9700,1167,544
S01,C01,B01,2,10,200,30,MOUSEPOS,9700,1167,544
S01,C01,B01,2,10,200,30,MOUSEPOS,9700,1167,544
