Participant,Condition,Block,Sequence,Trial,Amplitudes,Width,Event,time,Pos_x,Pos_y
S01,C01,B01,1,14,200,30,MOUSEPOS,14649,772,610
S01,C01,B01,1,14,200,30,MOUSEPOS,14649,772,610
S01,C01,B01,1,14,200,30,MOUSEPOS,14649,772,610
S01,C01,B01,1,14,200,30,MOUSEPOS,14649,772,610
S01,C01,B01,1,14,200,30,MOUSEPOS,14793,773,610
S01,C01,B01,1,14,200,30,MOUSEPOS,14803,773,611
S01,C01,B01,1,14,200,30,MOUSEPOS,14821,773,612
S01,C01,B01,1,14,200,30,MOUSEPOS,14830,774,614
S01,C01,B01,1,14,200,30,MOUSEPOS,14830,774,614
S01,C01,B01,1,14,200,30,MOUSEPOS,14857,774,615
S01,C01,B01,1,14,200,30,MOUSEPOS,14857,774,615
S01,C01,B01,1,14,200,30,MOUSEPOS,14857,774,615
S01,C01,B01,1,14,200,30,MOUSEPOS,14857,774,615
S01,C01,B01,1,14,200,30,MOUSEPOS,14903,775,615
S01,C01,B01,1,14,200,30,MOUSEPOS,14903,775,615
S01,C01,B01,1,14,200,30,MOUSEPOS,14903,775,615
S01,C01,B01,1,14,200,30,MOUSEPOS,14903,775,615
S01,C01,B01,1,14,200,30,MOUSEPOS,14903,775,615
S01,C01,B01,1,14,200,30,MOUSEPOS,14903,775,615
S01,C01,B01,1,14,200,30,MOUSEPOS,14903,775,615
S01,C01,B01,1,14,200,30,MOUSEPOS,14903,775,615
S01,C01,B01,1,15,200,30,MOUSEPOS,14986,775,615
S01,C01,B01,1,15,200,30,MOUSEPOS,14986,775,615
S01,C01,B01,1,15,200,30,MOUSEPOS,14986,775,615
S01,C01,B01,1,15,200,30,MOUSEPOS,14986,775,615
S01,C01,B01,1,15,200,30,MOUSEPOS,14986,775,615
S01,C01,B01,1,15,200,30,MOUSEPOS,14986,775,615
S01,C01,B01,1,15,200,30,MOUSEPOS,14986,775,615
S01,C01,B01,1,15,200,30,MOUSEPOS,14986,775,615
S01,C01,B01,1,15,200,30,MOUSEPOS,14986,775,615
S01,C01,B01,1,15,200,30,MOUSEPOS,15102,776,615
S01,C01,B01,1,15,200,30,MOUSEPOS,15116,779,612
S01,C01,B01,1,15,200,30,MOUSEPOS,15126,785,608
S01,C01,B01,1,15,200,30,MOUSEPOS,15137,794,602
S01,C01,B01,1,15,200,30,MOUSEPOS,15147,804,596
S01,C01,B01,1,15,200,30,MOUSEPOS,15157,817,589
S01,C01,B01,1,15,200,30,MOUSEPOS,15169,837,580
S01,C01,B01,1,15,200,30,MOUSEPOS,15180,859,572
S01,C01,B01,1,15,200,30,MOUSEPOS,15191,884,562
S01,C01,B01,1,15,200,30,MOUSEPOS,15201,908,552
S01,C01,B01,1,15,200,30,MOUSEPOS,15211,934,542
S01,C01,B01,1,15,200,30,MOUSEPOS,15223,966,529
S01,C01,B01,1,15,200,30,MOUSEPOS,15233,990,518
S01,C01,B01,1,15,200,30,MOUSEPOS,15246,1019,506
S01,C01,B01,1,15,200,30,MOUSEPOS,15256,1037,498
S01,C01,B01,1,15,200,30,MOUSEPOS,15267,1052,493
S01,C01,B01,1,15,200,30,MOUSEPOS,15276,1064,490
S01,C01,B01,1,15,200,30,MOUSEPOS,15287,1077,489
S01,C01,B01,1,15,200,30,MOUSEPOS,15300,1085,489
S01,C01,B01,1,15,200,30,MOUSEPOS,15309,1091,489
S01,C01,B01,1,15,200,30,MOUSEPOS,15320,1094,491
S01,C01,B01,1,15,200,30,MOUSEPOS,15333,1096,491
S01,C01,B01,1,15,200,30,MOUSEPOS,15337,1097,491
S01,C01,B01,1,15,200,30,MOUSEPOS,15355,1100,491
S01,C01,B01,1,15,200,30,MOUSEPOS,15368,1103,489
S01,C01,B01,1,15,200,30,MOUSEPOS,15377,1106,488
S01,C01,B01,1,15,200,30,MOUSEPOS,15390,1111,486
S01,C01,B01,1,15,200,30,MOUSEPOS,15401,1118,483
S01,C01,B01,1,15,200,30,MOUSEPOS,15411,1123,482
S01,C01,B01,1,15,200,30,MOUSEPOS,15423,1128,481
S01,C01,B01,1,15,200,30,MOUSEPOS,15433,1132,480
S01,C01,B01,1,15,200,30,MOUSEPOS,15446,1134,479
S01,C01,B01,1,15,200,30,MOUSEPOS,15456,1136,479
S01,C01,B01,1,15,200,30,MOUSEPOS,15456,1136,479
S01,C01,B01,1,15,200,30,MOUSEPOS,15476,1136,478
S01,C01,B01,1,15,200,30,MOUSEPOS,15489,1137,478
S01,C01,B01,1,15,200,30,MOUSEPOS,15500,1138,476
S01,C01,B01,1,15,200,30,MOUSEPOS,15513,1139,475
S01,C01,B01,1,15,200,30,MOUSEPOS,15523,1139,474
S01,C01,B01,1,15,200,30,MOUSEPOS,15530,1140,473
S01,C01,B01,1,15,200,30,MOUSEPOS,15530,1140,473
S01,C01,B01,1,15,200,30,MOUSEPOS,15530,1140,473
S01,C01,B01,1,15,200,30,MOUSEPOS,15530,1140,473
S01,C01,B01,1,15,200,30,MOUSEPOS,15576,1141,472
S01,C01,B01,1,15,200,30,MOUSEPOS,15576,1141,472
S01,C01,B01,1,15,200,30,MOUSEPOS,15603,1142,471
S01,C01,B01,1,15,200,30,MOUSEPOS,15603,1142,471
S01,C01,B01,1,15,200,30,MOUSEPOS,15618,1142,470
S01,C01,B01,1,15,200,30,MOUSEPOS,15633,1142,469
S01,C01,B01,1,15,200,30,MOUSEPOS,15645,1143,467
S01,C01,B01,1,15,200,30,MOUSEPOS,15645,1143,467
S01,C01,B01,1,15,200,30,MOUSEPOS,15645,1143,467
S01,C01,B01,1,15,200,30,MOUSEPOS,15687,1144,465
S01,C01,B01,1,15,200,30,MOUSEPOS,15687,1144,465
S01,C01,B01,1,15,200,30,MOUSEPOS,15687,1144,465
S01,C01,B01,1,15,200,30,MOUSEPOS,15687,1144,465
S01,C01,B01,1,15,200,30,MOUSEPOS,15687,1144,465
S01,C01,B01,1,15,200,30,MOUSEPOS,15687,1144,465
S01,C01,B01,1,15,200,30,MOUSEPOS,15687,1144,465
S01,C01,B01,1,15,200,30,MOUSEPOS,15687,1144,465
S01,C01,B01,1,15,200,30,MOUSEPOS,15687,1144,465
S01,C01,B01,1,15,200,30,MOUSEPOS,15784,1144,464
S01,C01,B01,1,15,200,30,MOUSEPOS,15784,1144,464
S01,C01,B01,1,15,200,30,MOUSEPOS,15784,1144,464
S01,C01,B01,1,15,200,30,MOUSEPOS,15784,1144,464
S01,C01,B01,1,16,200,30,MOUSEPOS,15838,1144,464
S01,C01,B01,2,1,400,40,MOUSEPOS,15838,1144,464
S01,C01,B01,2,1,400,40,MOUSEPOS,15838,1144,464
S01,C01,B01,2,1,400,40,MOUSEPOS,15838,1144,464
S01,C01,B01,2,1,400,40,MOUSEPOS,15838,1144,464
S01,C01,B01,2,1,400,40,MOUSEPOS,15838,1144,464
S01,C01,B01,2,1,400,40,MOUSEPOS,15838,1144,464
S01,C01,B01,2,1,400,40,MOUSEPOS,15838,1144,464
S01,C01,B01,2,1,400,40,MOUSEPOS,15838,1144,464
S01,C01,B01,2,1,400,40,MOUSEPOS,15838,1144,464
S01,C01,B01,2,1,400,40,MOUSEPOS,15945,1144,464
S01,C01,B01,2,1,400,40,MOUSEPOS,15945,1144,464
S01,C01,B01,2,1,400,40,MOUSEPOS,15945,1144,464
S01,C01,B01,2,1,400,40,MOUSEPOS,15945,1144,464
S01,C01,B01,2,1,400,40,MOUSEPOS,15995,1143,464
S01,C01,B01,2,1,400,40,MOUSEPOS,16007,1140,466
S01,C01,B01,2,1,400,40,MOUSEPOS,16015,1137,467
S01,C01,B01,2,1,400,40,MOUSEPOS,16030,1134,469
S01,C01,B01,2,1,400,40,MOUSEPOS,16039,1132,470
S01,C01,B01,2,1,400,40,MOUSEPOS,16050,1130,471
S01,C01,B01,2,1,400,40,MOUSEPOS,16064,1130,472
S01,C01,B01,2,1,400,40,MOUSEPOS,16064,1130,472
S01,C01,B01,2,1,400,40,MOUSEPOS,16064,1130,472
S01,C01,B01,2,1,400,40,MOUSEPOS,16064,1130,472
S01,C01,B01,2,1,400,40,MOUSEPOS,16064,1130,472
S01,C01,B01,2,1,400,40,MOUSEPOS,16064,1130,472
S01,C01,B01,2,1,400,40,MOUSEPOS,16064,1130,472
S01,C01,B01,2,1,400,40,MOUSEPOS,16064,1130,472
S01,C01,B01,2,1,400,40,MOUSEPOS,16154,1132,471
S01,C01,B01,2,1,400,40,MOUSEPOS,16167,1135,470
S01,C01,B01,2,1,400,40,MOUSEPOS,16179,1139,470
S01,C01,B01,2,1,400,40,MOUSEPOS,16191,1144,470
S01,C01,B01,2,1,400,40,MOUSEPOS,16203,1152,472
S01,C01,B01,2,1,400,40,MOUSEPOS,16215,1167,476
S01,C01,B01,2,1,400,40,MOUSEPOS,16227,1186,482
S01,C01,B01,2,1,400,40,MOUSEPOS,16237,1199,486
S01,C01,B01,2,1,400,40,MOUSEPOS,16250,1220,491
S01,C01,B01,2,1,400,40,MOUSEPOS,16262,1239,495
S01,C01,B01,2,1,400,40,MOUSEPOS,16274,1257,497
S01,C01,B01,2,1,400,40,MOUSEPOS,16286,1274,499
S01,C01,B01,2,1,400,40,MOUSEPOS,16299,1290,500
S01,C01,B01,2,1,400,40,MOUSEPOS,16311,1304,503
S01,C01,B01,2,1,400,40,MOUSEPOS,16323,1314,504
S01,C01,B01,2,1,400,40,MOUSEPOS,16332,1319,505
S01,C01,B01,2,1,400,40,MOUSEPOS,16338,1322,505
S01,C01,B01,2,1,400,40,MOUSEPOS,16353,1322,506
S01,C01,B01,2,1,400,40,MOUSEPOS,16353,1322,506
S01,C01,B01,2,1,400,40,MOUSEPOS,16383,1322,508
S01,C01,B01,2,1,400,40,MOUSEPOS,16395,1323,510
S01,C01,B01,2,1,400,40,MOUSEPOS,16407,1325,512
S01,C01,B01,2,1,400,40,MOUSEPOS,16417,1325,513
S01,C01,B01,2,1,400,40,MOUSEPOS,16423,1325,514
S01,C01,B01,2,1,400,40,MOUSEPOS,16423,1325,514
S01,C01,B01,2,1,400,40,MOUSEPOS,16450,1326,514
S01,C01,B01,2,1,400,40,MOUSEPOS,16459,1328,516
S01,C01,B01,2,1,400,40,MOUSEPOS,16472,1331,521
S01,C01,B01,2,1,400,40,MOUSEPOS,16483,1335,525
S01,C01,B01,2,1,400,40,MOUSEPOS,16496,1340,530
S01,C01,B01,2,1,400,40,MOUSEPOS,16507,1345,535
S01,C01,B01,2,1,400,40,MOUSEPOS,16517,1347,536
S01,C01,B01,2,1,400,40,MOUSEPOS,16520,1348,536
S01,C01,B01,2,1,400,40,MOUSEPOS,16520,1348,536
S01,C01,B01,2,1,400,40,MOUSEPOS,16520,1348,536
S01,C01,B01,2,1,400,40,MOUSEPOS,16520,1348,536
S01,C01,B01,2,1,400,40,MOUSEPOS,16568,1348,536
S01,C01,B01,2,1,400,40,MOUSEPOS,16568,1348,536
S01,C01,B01,2,1,400,40,MOUSEPOS,16568,1348,536
S01,C01,B01,2,1,400,40,MOUSEPOS,16568,1348,536
S01,C01,B01,2,1,400,40,MOUSEPOS,16568,1348,536
S01,C01,B01,2,1,400,40,MOUSEPOS,16568,1348,536
S01,C01,B01,2,1,400,40,MOUSEPOS,16637,1345,537
S01,C01,B01,2,1,400,40,MOUSEPOS,16650,1338,538
S01,C01,B01,2,1,400,40,MOUSEPOS,16660,1327,539
S01,C01,B01,2,1,400,40,MOUSEPOS,16670,1313,539
S01,C01,B01,2,1,400,40,MOUSEPOS,16679,1294,539
S01,C01,B01,2,1,400,40,MOUSEPOS,16690,1270,539
S01,C01,B01,2,1,400,40,MOUSEPOS,16700,1237,539
S01,C01,B01,2,1,400,40,MOUSEPOS,16713,1191,538
S01,C01,B01,2,1,400,40,MOUSEPOS,16723,1159,538
S01,C01,B01,2,1,400,40,MOUSEPOS,16733,1110,541
S01,C01,B01,2,1,400,40,MOUSEPOS,16746,1049,546
S01,C01,B01,2,1,400,40,MOUSEPOS,16756,1001,550
S01,C01,B01,2,1,400,40,MOUSEPOS,16767,956,554
S01,C01,B01,2,1,400,40,MOUSEPOS,16777,911,559
S01,C01,B01,2,1,400,40,MOUSEPOS,16787,871,562
S01,C01,B01,2,1,400,40,MOUSEPOS,16796,836,564
S01,C01,B01,2,1,400,40,MOUSEPOS,16806,807,566
S01,C01,B01,2,1,400,40,MOUSEPOS,16817,782,566
S01,C01,B01,2,1,400,40,MOUSEPOS,16827,763,566
S01,C01,B01,2,1,400,40,MOUSEPOS,16837,746,565
S01,C01,B01,2,1,400,40,MOUSEPOS,16850,733,562
S01,C01,B01,2,1,400,40,MOUSEPOS,16860,728,560
S01,C01,B01,2,1,400,40,MOUSEPOS,16860,728,560
S01,C01,B01,2,1,400,40,MOUSEPOS,16860,728,560
S01,C01,B01,2,1,400,40,MOUSEPOS,16894,731,560
S01,C01,B01,2,1,400,40,MOUSEPOS,16903,732,560
S01,C01,B01,2,1,400,40,MOUSEPOS,16909,733,560
S01,C01,B01,2,1,400,40,MOUSEPOS,16909,733,560
S01,C01,B01,2,1,400,40,MOUSEPOS,16909,733,560
S01,C01,B01,2,1,400,40,MOUSEPOS,16909,733,560
S01,C01,B01,2,1,400,40,MOUSEPOS,16961,730,559
S01,C01,B01,2,1,400,40,MOUSEPOS,16971,726,558
S01,C01,B01,2,1,400,40,MOUSEPOS,16983,715,557
S01,C01,B01,2,1,400,40,MOUSEPOS,16996,701,556
S01,C01,B01,2,1,400,40,MOUSEPOS,17007,678,555
S01,C01,B01,2,1,400,40,MOUSEPOS,17017,655,555
S01,C01,B01,2,1,400,40,MOUSEPOS,17027,638,555
S01,C01,B01,2,1,400,40,MOUSEPOS,17037,623,555
S01,C01,B01,2,1,400,40,MOUSEPOS,17047,613,555
S01,C01,B01,2,1,400,40,MOUSEPOS,17057,605,555
S01,C01,B01,2,1,400,40,MOUSEPOS,17064,602,555
S01,C01,B01,2,1,400,40,MOUSEPOS,17076,598,555
S01,C01,B01,2,1,400,40,MOUSEPOS,17080,597,555
S01,C01,B01,2,1,400,40,MOUSEPOS,17090,597,554
S01,C01,B01,2,1,400,40,MOUSEPOS,17090,597,554
S01,C01,B01,2,1,400,40,MOUSEPOS,17090,597,554
S01,C01,B01,2,1,400,40,MOUSEPOS,17090,597,554
S01,C01,B01,2,1,400,40,MOUSEPOS,17090,597,554
S01,C01,B01,2,1,400,40,MOUSEPOS,17090,597,554
S01,C01,B01,2,1,400,40,MOUSEPOS,17090,597,554
S01,C01,B01,2,1,400,40,MOUSEPOS,17090,597,554
S01,C01,B01,2,1,400,40,MOUSEPOS,17192,595,554
S01,C01,B01,2,1,400,40,MOUSEPOS,17200,593,554
S01,C01,B01,2,1,400,40,MOUSEPOS,17217,588,552
S01,C01,B01,2,1,400,40,MOUSEPOS,17227,584,551
S01,C01,B01,2,1,400,40,MOUSEPOS,17237,579,549
S01,C01,B01,2,1,400,40,MOUSEPOS,17246,575,548
S01,C01,B01,2,1,400,40,MOUSEPOS,17256,572,548
S01,C01,B01,2,1,400,40,MOUSEPOS,17256,572,548
S01,C01,B01,2,1,400,40,MOUSEPOS,17256,572,548
S01,C01,B01,2,1,400,40,MOUSEPOS,17256,572,548
S01,C01,B01,2,1,400,40,MOUSEPOS,17256,572,548
S01,C01,B01,2,1,400,40,MOUSEPOS,17256,572,548
S01,C01,B01,2,1,400,40,MOUSEPOS,17256,572,548
S01,C01,B01,2,1,400,40,MOUSEPOS,17256,572,548
S01,C01,B01,2,1,400,40,MOUSEPOS,17256,572,548
S01,C01,B01,2,1,400,40,MOUSEPOS,17256,572,548
S01,C01,B01,2,1,400,40,MOUSEPOS,17256,572,548
S01,C01,B01,2,1,400,40,MOUSEPOS,17256,572,548
S01,C01,B01,2,1,400,40,MOUSEPOS,17256,572,548
S01,C01,B01,2,1,400,40,MOUSEPOS,17256,572,548
S01,C01,B01,2,1,400,40,MOUSEPOS,17418,572,547
S01,C01,B01,2,2,400,40,MOUSEPOS,17433,571,545
S01,C01,B01,2,2,400,40,MOUSEPOS,17445,569,543
S01,C01,B01,2,2,400,40,MOUSEPOS,17451,568,542
S01,C01,B01,2,2,400,40,MOUSEPOS,17451,568,542
S01,C01,B01,2,2,400,40,MOUSEPOS,17451,568,542
S01,C01,B01,2,2,400,40,MOUSEPOS,17451,568,542
S01,C01,B01,2,2,400,40,MOUSEPOS,17451,568,542
S01,C01,B01,2,2,400,40,MOUSEPOS,17451,568,542
S01,C01,B01,2,2,400,40,MOUSEPOS,17524,568,542
S01,C01,B01,2,2,400,40,MOUSEPOS,17537,572,542
S01,C01,B01,2,2,400,40,MOUSEPOS,17550,583,544
S01,C01,B01,2,2,400,40,MOUSEPOS,17559,594,547
S01,C01,B01,2,2,400,40,MOUSEPOS,17570,612,551
S01,C01,B01,2,2,400,40,MOUSEPOS,17579,635,557
S01,C01,B01,2,2,400,40,MOUSEPOS,17590,664,564
S01,C01,B01,2,2,400,40,MOUSEPOS,17600,702,572
S01,C01,B01,2,2,400,40,MOUSEPOS,17610,739,579
S01,C01,B01,2,2,400,40,MOUSEPOS,17620,784,587
S01,C01,B01,2,2,400,40,MOUSEPOS,17629,833,596
S01,C01,B01,2,2,400,40,MOUSEPOS,17640,885,603
S01,C01,B01,2,2,400,40,MOUSEPOS,17650,944,611
S01,C01,B01,2,2,400,40,MOUSEPOS,17660,988,615
S01,C01,B01,2,2,400,40,MOUSEPOS,17670,1048,621
S01,C01,B01,2,2,400,40,MOUSEPOS,17680,1096,625
S01,C01,B01,2,2,400,40,MOUSEPOS,17690,1146,629
S01,C01,B01,2,2,400,40,MOUSEPOS,17700,1196,632
S01,C01,B01,2,2,400,40,MOUSEPOS,17710,1233,635
S01,C01,B01,2,2,400,40,MOUSEPOS,17720,1268,635
S01,C01,B01,2,2,400,40,MOUSEPOS,17734,1305,636
S01,C01,B01,2,2,400,40,MOUSEPOS,17746,1331,637
S01,C01,B01,2,2,400,40,MOUSEPOS,17757,1343,638
S01,C01,B01,2,2,400,40,MOUSEPOS,17767,1352,641
S01,C01,B01,2,2,400,40,MOUSEPOS,17777,1355,642
S01,C01,B01,2,2,400,40,MOUSEPOS,17783,1355,644
S01,C01,B01,2,2,400,40,MOUSEPOS,17800,1354,647
S01,C01,B01,2,2,400,40,MOUSEPOS,17810,1352,650
S01,C01,B01,2,2,400,40,MOUSEPOS,17820,1349,653
S01,C01,B01,2,2,400,40,MOUSEPOS,17833,1346,656
S01,C01,B01,2,2,400,40,MOUSEPOS,17843,1345,659
S01,C01,B01,2,2,400,40,MOUSEPOS,17853,1344,661
S01,C01,B01,2,2,400,40,MOUSEPOS,17856,1343,662
S01,C01,B01,2,2,400,40,MOUSEPOS,17874,1342,665
S01,C01,B01,2,2,400,40,MOUSEPOS,17883,1341,667
S01,C01,B01,2,2,400,40,MOUSEPOS,17900,1339,671
S01,C01,B01,2,2,400,40,MOUSEPOS,17910,1337,673
S01,C01,B01,2,2,400,40,MOUSEPOS,17920,1334,675
S01,C01,B01,2,2,400,40,MOUSEPOS,17933,1331,677
S01,C01,B01,2,2,400,40,MOUSEPOS,17946,1327,680
S01,C01,B01,2,2,400,40,MOUSEPOS,17957,1325,683
S01,C01,B01,2,2,400,40,MOUSEPOS,17967,1324,684
S01,C01,B01,2,2,400,40,MOUSEPOS,17970,1324,686
S01,C01,B01,2,2,400,40,MOUSEPOS,17982,1324,687
S01,C01,B01,2,2,400,40,MOUSEPOS,17982,1324,687
S01,C01,B01,2,2,400,40,MOUSEPOS,17982,1324,687
S01,C01,B01,2,2,400,40,MOUSEPOS,17982,1324,687
S01,C01,B01,2,2,400,40,MOUSEPOS,17982,1324,687
S01,C01,B01,2,2,400,40,MOUSEPOS,17982,1324,687
S01,C01,B01,2,2,400,40,MOUSEPOS,17982,1324,687
S01,C01,B01,2,2,400,40,MOUSEPOS,18074,1325,688
S01,C01,B01,2,2,400,40,MOUSEPOS,18074,1325,688
S01,C01,B01,2,2,400,40,MOUSEPOS,18074,1325,688
S01,C01,B01,2,2,400,40,MOUSEPOS,18074,1325,688
S01,C01,B01,2,2,400,40,MOUSEPOS,18074,1325,688
S01,C01,B01,2,2,400,40,MOUSEPOS,18074,1325,688
S01,C01,B01,2,2,400,40,MOUSEPOS,18074,1325,688
S01,C01,B01,2,2,400,40,MOUSEPOS,18074,1325,688
S01,C01,B01,2,3,400,40,MOUSEPOS,18157,1325,688
S01,C01,B01,2,3,400,40,MOUSEPOS,18157,1325,688
S01,C01,B01,2,3,400,40,MOUSEPOS,18157,1325,688
S01,C01,B01,2,3,400,40,MOUSEPOS,18157,1325,688
S01,C01,B01,2,3,400,40,MOUSEPOS,18157,1325,688
S01,C01,B01,2,3,400,40,MOUSEPOS,18218,1326,688
S01,C01,B01,2,3,400,40,MOUSEPOS,18218,1326,688
S01,C01,B01,2,3,400,40,MOUSEPOS,18218,1326,688
S01,C01,B01,2,3,400,40,MOUSEPOS,18218,1326,688
S01,C01,B01,2,3,400,40,MOUSEPOS,18218,1326,688
S01,C01,B01,2,3,400,40,MOUSEPOS,18271,1325,688
S01,C01,B01,2,3,400,40,MOUSEPOS,18284,1321,686
S01,C01,B01,2,3,400,40,MOUSEPOS,18296,1311,678
S01,C01,B01,2,3,400,40,MOUSEPOS,18307,1298,669
S01,C01,B01,2,3,400,40,MOUSEPOS,18317,1279,656
S01,C01,B01,2,3,400,40,MOUSEPOS,18327,1256,641
S01,C01,B01,2,3,400,40,MOUSEPOS,18337,1226,621
S01,C01,B01,2,3,400,40,MOUSEPOS,18350,1175,593
S01,C01,B01,2,3,400,40,MOUSEPOS,18360,1139,577
S01,C01,B01,2,3,400,40,MOUSEPOS,18370,1091,557
S01,C01,B01,2,3,400,40,MOUSEPOS,18380,1048,543
S01,C01,B01,2,3,400,40,MOUSEPOS,18390,998,527
S01,C01,B01,2,3,400,40,MOUSEPOS,18400,941,512
S01,C01,B01,2,3,400,40,MOUSEPOS,18410,894,501
S01,C01,B01,2,3,400,40,MOUSEPOS,18420,842,488
S01,C01,B01,2,3,400,40,MOUSEPOS,18430,805,476
S01,C01,B01,2,3,400,40,MOUSEPOS,18440,770,464
S01,C01,B01,2,3,400,40,MOUSEPOS,18450,740,452
S01,C01,B01,2,3,400,40,MOUSEPOS,18459,714,442
S01,C01,B01,2,3,400,40,MOUSEPOS,18470,691,432
S01,C01,B01,2,3,400,40,MOUSEPOS,18480,674,424
S01,C01,B01,2,3,400,40,MOUSEPOS,18490,659,418
S01,C01,B01,2,3,400,40,MOUSEPOS,18500,650,413
S01,C01,B01,2,3,400,40,MOUSEPOS,18510,644,410
S01,C01,B01,2,3,400,40,MOUSEPOS,18520,641,407
S01,C01,B01,2,3,400,40,MOUSEPOS,18526,639,407
S01,C01,B01,2,3,400,40,MOUSEPOS,18540,639,406
S01,C01,B01,2,3,400,40,MOUSEPOS,18553,639,405
S01,C01,B01,2,3,400,40,MOUSEPOS,18565,638,404
S01,C01,B01,2,3,400,40,MOUSEPOS,18577,636,401
S01,C01,B01,2,3,400,40,MOUSEPOS,18586,633,400
S01,C01,B01,2,3,400,40,MOUSEPOS,18600,628,397
S01,C01,B01,2,3,400,40,MOUSEPOS,18609,626,396
S01,C01,B01,2,3,400,40,MOUSEPOS,18617,625,396
S01,C01,B01,2,3,400,40,MOUSEPOS,18629,623,396
S01,C01,B01,2,3,400,40,MOUSEPOS,18629,623,396
S01,C01,B01,2,3,400,40,MOUSEPOS,18654,620,396
S01,C01,B01,2,3,400,40,MOUSEPOS,18667,617,396
S01,C01,B01,2,3,400,40,MOUSEPOS,18676,615,395
S01,C01,B01,2,3,400,40,MOUSEPOS,18690,611,394
S01,C01,B01,2,3,400,40,MOUSEPOS,18700,606,392
S01,C01,B01,2,3,400,40,MOUSEPOS,18706,603,390
S01,C01,B01,2,3,400,40,MOUSEPOS,18717,599,389
S01,C01,B01,2,3,400,40,MOUSEPOS,18727,597,388
S01,C01,B01,2,3,400,40,MOUSEPOS,18737,595,388
S01,C01,B01,2,3,400,40,MOUSEPOS,18737,595,388
S01,C01,B01,2,3,400,40,MOUSEPOS,18737,595,388
S01,C01,B01,2,3,400,40,MOUSEPOS,18737,595,388
S01,C01,B01,2,3,400,40,MOUSEPOS,18782,594,388
S01,C01,B01,2,3,400,40,MOUSEPOS,18782,594,388
S01,C01,B01,2,3,400,40,MOUSEPOS,18782,594,388
S01,C01,B01,2,3,400,40,MOUSEPOS,18782,594,388
S01,C01,B01,2,3,400,40,MOUSEPOS,18782,594,388
S01,C01,B01,2,3,400,40,MOUSEPOS,18782,594,388
S01,C01,B01,2,4,400,40,MOUSEPOS,18849,593,388
S01,C01,B01,2,4,400,40,MOUSEPOS,18867,592,388
S01,C01,B01,2,4,400,40,MOUSEPOS,18873,591,388
S01,C01,B01,2,4,400,40,MOUSEPOS,18873,591,388
S01,C01,B01,2,4,400,40,MOUSEPOS,18873,591,388
S01,C01,B01,2,4,400,40,MOUSEPOS,18910,592,388
S01,C01,B01,2,4,400,40,MOUSEPOS,18921,595,389
S01,C01,B01,2,4,400,40,MOUSEPOS,18926,596,389
S01,C01,B01,2,4,400,40,MOUSEPOS,18943,598,390
S01,C01,B01,2,4,400,40,MOUSEPOS,18953,602,394
S01,C01,B01,2,4,400,40,MOUSEPOS,18967,609,401
S01,C01,B01,2,4,400,40,MOUSEPOS,18979,623,412
S01,C01,B01,2,4,400,40,MOUSEPOS,18990,640,424
S01,C01,B01,2,4,400,40,MOUSEPOS,19000,659,437
S01,C01,B01,2,4,400,40,MOUSEPOS,19010,681,454
S01,C01,B01,2,4,400,40,MOUSEPOS,19020,704,470
S01,C01,B01,2,4,400,40,MOUSEPOS,19033,743,500
S01,C01,B01,2,4,400,40,MOUSEPOS,19046,779,527
S01,C01,B01,2,4,400,40,MOUSEPOS,19056,815,552
S01,C01,B01,2,4,400,40,MOUSEPOS,19067,849,575
S01,C01,B01,2,4,400,40,MOUSEPOS,19076,884,598
S01,C01,B01,2,4,400,40,MOUSEPOS,19087,920,621
S01,C01,B01,2,4,400,40,MOUSEPOS,19100,971,650
S01,C01,B01,2,4,400,40,MOUSEPOS,19110,1001,666
S01,C01,B01,2,4,400,40,MOUSEPOS,19120,1034,682
S01,C01,B01,2,4,400,40,MOUSEPOS,19130,1064,695
S01,C01,B01,2,4,400,40,MOUSEPOS,19140,1089,707
S01,C01,B01,2,4,400,40,MOUSEPOS,19150,1111,717
S01,C01,B01,2,4,400,40,MOUSEPOS,19160,1128,724
S01,C01,B01,2,4,400,40,MOUSEPOS,19170,1144,732
S01,C01,B01,2,4,400,40,MOUSEPOS,19184,1157,740
S01,C01,B01,2,4,400,40,MOUSEPOS,19194,1167,749
S01,C01,B01,2,4,400,40,MOUSEPOS,19204,1173,755
S01,C01,B01,2,4,400,40,MOUSEPOS,19217,1180,762
S01,C01,B01,2,4,400,40,MOUSEPOS,19227,1183,766
S01,C01,B01,2,4,400,40,MOUSEPOS,19231,1184,767
S01,C01,B01,2,4,400,40,MOUSEPOS,19252,1184,770
S01,C01,B01,2,4,400,40,MOUSEPOS,19268,1187,777
S01,C01,B01,2,4,400,40,MOUSEPOS,19280,1193,785
S01,C01,B01,2,4,400,40,MOUSEPOS,19291,1198,792
S01,C01,B01,2,4,400,40,MOUSEPOS,19303,1204,796
S01,C01,B01,2,4,400,40,MOUSEPOS,19313,1208,798
S01,C01,B01,2,4,400,40,MOUSEPOS,19326,1211,799
S01,C01,B01,2,4,400,40,MOUSEPOS,19326,1211,799
S01,C01,B01,2,4,400,40,MOUSEPOS,19346,1213,800
S01,C01,B01,2,4,400,40,MOUSEPOS,19359,1216,803
S01,C01,B01,2,4,400,40,MOUSEPOS,19370,1222,809
S01,C01,B01,2,4,400,40,MOUSEPOS,19380,1226,813
S01,C01,B01,2,4,400,40,MOUSEPOS,19390,1232,818
