SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3
0,-0.354434,-0.372237,9.985339,0,0,0,0.999654,-0.018526,0.017812,-0.005555
0.01,-0.342575,-0.34164,9.887605,0.008017,0.026728,0.086708,0.999655,-0.01852,0.017803,-0.005537
0.02,-0.335486,-0.37257,9.960935,0.016853,-0.000733,0.160843,0.999655,-0.018546,0.017782,-0.005505
0.03,-0.334953,-0.390948,9.973071,0.016734,-0.019651,0.173629,0.999656,-0.018522,0.017746,-0.005496
0.04,-0.335611,-0.384518,9.875491,0.012777,-0.016571,0.075962,0.999656,-0.018521,0.017738,-0.005516
0.05,-0.329639,-0.366512,9.912097,0.020775,0.00331,0.111637,0.999655,-0.018542,0.017753,-0.005509
0.06,-0.317154,-0.360039,10.015879,0.036193,0.013047,0.214604,0.999656,-0.018535,0.01773,-0.005536
0.07,-0.322991,-0.372277,9.930421,0.027066,-0.002014,0.12992,0.999656,-0.018541,0.017718,-0.005509
0.08,-0.31742,-0.371942,9.973157,0.034372,-0.001351,0.17239,0.999656,-0.018503,0.017722,-0.005537
0.09,-0.354307,-0.395541,9.954847,-0.002832,-0.026342,0.156278,0.999657,-0.018451,0.017742,-0.005516
0.1,-0.323227,-0.366062,9.948744,0.02735,0.002589,0.147997,0.999658,-0.018436,0.017716,-0.005524
0.11,-0.335381,-0.359695,9.948729,0.016024,0.008864,0.148173,0.999658,-0.018424,0.017733,-0.005516
0.12,-0.341527,-0.396761,9.954842,0.008717,-0.02764,0.155868,0.999658,-0.018427,0.017706,-0.005527
0.13,-0.347349,-0.384605,9.948734,0.002863,-0.015713,0.149522,0.999658,-0.018425,0.017699,-0.005547
0.14,-0.353753,-0.365978,9.960955,-0.003581,0.002746,0.161263,0.999659,-0.018402,0.017673,-0.005532
0.15,-0.335068,-0.372045,9.948731,0.0144,-0.003423,0.148624,0.999659,-0.018414,0.017658,-0.005498
0.16,-0.335368,-0.378298,9.95485,0.013416,-0.009908,0.154977,0.99966,-0.018403,0.017625,-0.005478
0.17,-0.322519,-0.371943,9.918229,0.024448,-0.005472,0.117721,0.999661,-0.018385,0.017594,-0.005445
0.18,-0.348374,-0.390237,9.887694,-0.000961,-0.025554,0.088802,0.999661,-0.018346,0.017641,-0.005416
0.19,-0.34881,-0.377057,9.912038,-0.001013,-0.012891,0.112643,0.999663,-0.018286,0.017636,-0.00541
0.2,-0.34182,-0.366085,9.893803,0.005561,-0.002457,0.093783,0.999663,-0.018274,0.017637,-0.005372
0.21,-0.311221,-0.38417,9.930431,0.036754,-0.019919,0.129956,0.999663,-0.018257,0.017622,-0.005403
0.22,-0.329465,-0.38443,9.948738,0.018947,-0.019403,0.148888,0.999664,-0.018249,0.017609,-0.005358
0.23,-0.3477,-0.372002,9.930428,0.000298,-0.007991,0.130784,0.999664,-0.018227,0.017608,-0.005359
0.24,-0.329774,-0.390772,9.954822,0.019443,-0.025426,0.155207,0.999664,-0.018242,0.017627,-0.005374
0.25,-0.329763,-0.378637,9.985269,0.019849,-0.012821,0.18517,0.999665,-0.018226,0.017605,-0.005345
0.26,-0.323476,-0.39027,9.90602,0.023366,-0.028297,0.106226,0.999666,-0.018191,0.017603,-0.0053
0.27,-0.305362,-0.371821,9.905994,0.042243,-0.009208,0.10489,0.999665,-0.018209,0.017621,-0.005282
0.28,-0.317543,-0.384219,9.899909,0.030005,-0.022756,0.099691,0.999665,-0.018178,0.017637,-0.005282
0.29,-0.335932,-0.359707,9.906004,0.011526,0.003001,0.105529,0.999665,-0.018195,0.017623,-0.005285
0.3,-0.32352,-0.347705,9.942633,0.025591,0.01541,0.141237,0.999665,-0.018175,0.017627,-0.005297
0.31,-0.329557,-0.366093,9.936521,0.018735,-0.002408,0.136018,0.999666,-0.018193,0.017613,-0.005233
0.32,-0.323117,-0.366134,9.960952,0.025051,-0.002031,0.160196,0.999666,-0.018186,0.017576,-0.005228
0.33,-0.329263,-0.390162,9.906009,0.018094,-0.028996,0.10641,0.999667,-0.018149,0.017609,-0.005204
0.34,-0.33557,-0.384204,9.887712,0.010486,-0.024205,0.088139,0.999668,-0.018118,0.017596,-0.005159
0.35,-0.311044,-0.377702,9.91822,0.03613,-0.017009,0.117514,0.999668,-0.018103,0.017591,-0.005153
0.36,-0.311509,-0.372378,9.918203,0.036458,-0.011357,0.117318,0.999668,-0.01811,0.017614,-0.005146
0.37,-0.336136,-0.378352,9.887611,0.01036,-0.018972,0.087844,0.999668,-0.018085,0.01761,-0.005112
0.38,-0.329499,-0.366049,9.869394,0.016233,-0.007636,0.068971,0.999669,-0.018069,0.0176,-0.005078
0.39,-0.340938,-0.378291,9.91823,0.004497,-0.017325,0.118592,0.99967,-0.018086,0.017532,-0.005043
0.4,-0.329559,-0.366554,9.905994,0.016141,-0.005302,0.105549,0.999669,-0.01812,0.017529,-0.005051
0.41,-0.341747,-0.385496,9.98525,0.006448,-0.020943,0.185819,0.999669,-0.018141,0.017524,-0.005056
0.42,-0.317518,-0.36021,9.942619,0.029873,0.002602,0.141475,0.999669,-0.018152,0.017537,-0.005021
0.43,-0.324024,-0.379135,9.936403,0.023593,-0.015276,0.136185,0.999668,-0.018195,0.017563,-0.005033
0.44,-0.329198,-0.402894,9.973155,0.018049,-0.037859,0.173942,0.999668,-0.018202,0.017523,-0.004991
0.45,-0.347205,-0.396442,9.991472,0.001342,-0.032046,0.192621,0.999669,-0.018154,0.017529,-0.00499
0.46,-0.317454,-0.366167,9.936523,0.029591,-0.003768,0.135601,0.999669,-0.01815,0.017537,-0.005002
0.47,-0.335848,-0.384481,9.973147,0.012136,-0.020615,0.173489,0.999669,-0.018145,0.017533,-0.005021
0.48,-0.335492,-0.389928,9.948765,0.010983,-0.028988,0.149318,0.999671,-0.018076,0.017512,-0.004981
0.49,-0.341016,-0.358859,9.948741,0.004787,0.003089,0.148361,0.999671,-0.018085,0.017471,-0.004957
0.5,-0.341881,-0.372449,9.924308,0.003583,-0.01105,0.124483,0.999671,-0.018099,0.017479,-0.004935
0.51,-0.347877,-0.391107,9.875393,-0.005035,-0.030928,0.076518,0.999671,-0.018119,0.017458,-0.004928
0.52,-0.329234,-0.390576,9.92433,0.014461,-0.029178,0.124727,0.999672,-0.018115,0.017421,-0.004894
0.53,-0.328707,-0.39673,9.893806,0.013568,-0.036376,0.094448,0.999673,-0.018116,0.017398,-0.00484
0.54,-0.323538,-0.372689,9.912094,0.01999,-0.010631,0.11166,0.999672,-0.018154,0.017403,-0.004828
0.55,-0.341957,-0.373657,9.936404,0.002582,-0.009154,0.136614,0.999671,-0.018212,0.01741,-0.004832
0.56,-0.341707,-0.390688,9.942628,0.002545,-0.026338,0.143444,0.999671,-0.018219,0.0174,-0.004793
0.57,-0.347524,-0.378465,9.924233,-0.004267,-0.015217,0.124825,0.999672,-0.018206,0.017381,-0.00476
0.58,-0.323222,-0.360077,9.93043,0.019805,0.003177,0.129503,0.999672,-0.018202,0.017355,-0.004783
0.59,-0.3289,-0.378363,9.94874,0.014218,-0.014501,0.148655,0.999673,-0.018196,0.017334,-0.004817
0.6,-0.323527,-0.378804,9.954818,0.020142,-0.01357,0.154558,0.999672,-0.018235,0.017339,-0.004836
0.61,-0.335866,-0.373561,9.930307,0.007207,-0.008307,0.130312,0.999671,-0.018274,0.017346,-0.004806
0.62,-0.329772,-0.390546,9.948728,0.014238,-0.025307,0.14912,0.999671,-0.018266,0.017365,-0.004827
0.63,-0.341876,-0.366076,9.95475,0.001499,-0.000532,0.154657,0.999671,-0.018262,0.017335,-0.004848
0.64,-0.348135,-0.366024,9.960936,-0.003539,-0.000718,0.161049,0.999671,-0.018243,0.017358,-0.004856
0.65,-0.330019,-0.359613,9.930334,0.013176,0.003945,0.129625,0.999672,-0.018222,0.017353,-0.004858
0.66,-0.360369,-0.390658,9.954823,-0.015768,-0.025556,0.156269,0.999671,-0.018225,0.01738,-0.00487
0.67,-0.317955,-0.378493,9.899808,0.024552,-0.015956,0.099411,0.999671,-0.018222,0.01738,-0.004894
0.68,-0.353636,-0.378076,9.918239,-0.011572,-0.015469,0.119034,0.999672,-0.018188,0.017343,-0.00489
0.69,-0.335087,-0.401922,9.930428,0.007702,-0.039453,0.131437,0.999672,-0.018164,0.017349,-0.004904
0.7,-0.341449,-0.353869,9.942644,0.001137,0.008928,0.142105,0.999674,-0.018151,0.017313,-0.004843
0.71,-0.335007,-0.3784,9.936518,0.00742,-0.015227,0.13666,0.999674,-0.01817,0.01731,-0.004792
0.72,-0.329594,-0.372188,9.930425,0.012702,-0.009851,0.130161,0.999674,-0.018157,0.01731,-0.004781
0.73,-0.323832,-0.377894,9.960942,0.020206,-0.015394,0.160647,0.999674,-0.018124,0.017334,-0.004721
0.74,-0.347911,-0.384578,9.924314,-0.005412,-0.022627,0.12514,0.999674,-0.018131,0.017335,-0.004696
0.75,-0.32319,-0.384348,9.918144,0.01788,-0.024023,0.118117,0.999676,-0.018094,0.017295,-0.004683
0.76,-0.298882,-0.347666,9.893813,0.04149,0.01116,0.091649,0.999676,-0.018071,0.017276,-0.004689
0.77,-0.323066,-0.34734,9.936534,0.018593,0.012979,0.135137,0.999677,-0.018052,0.017262,-0.004722
0.78,-0.32364,-0.372018,9.930426,0.01816,-0.012611,0.129949,0.999677,-0.018022,0.017278,-0.004743
0.79,-0.348468,-0.389829,9.985354,-0.004513,-0.028551,0.186305,0.999677,-0.018,0.017296,-0.004729
0.8,-0.354199,-0.402855,9.918205,-0.012298,-0.043621,0.11991,0.999677,-0.018002,0.017316,-0.004714
0.81,-0.312276,-0.366346,9.893686,0.030457,-0.008382,0.092652,0.999676,-0.018007,0.017367,-0.004662
0.82,-0.354074,-0.378452,9.899899,-0.011521,-0.019746,0.100741,0.999676,-0.01801,0.017375,-0.004678
0.83,-0.341997,-0.390673,9.887601,-0.000042,-0.032703,0.088483,0.999676,-0.018005,0.017376,-0.00468
0.84,-0.299075,-0.378727,9.936512,0.044682,-0.018496,0.135418,0.999675,-0.018036,0.017376,-0.004696
0.85,-0.311019,-0.372857,9.91813,0.031366,-0.013838,0.117262,0.999676,-0.018024,0.017349,-0.004662
0.86,-0.329521,-0.372299,9.936526,0.013578,-0.012346,0.136253,0.999676,-0.018023,0.017342,-0.004643
0.87,-0.323358,-0.34166,9.967047,0.021052,0.018906,0.165414,0.999677,-0.01801,0.017338,-0.004603
0.88,-0.323335,-0.378635,9.887692,0.017553,-0.020093,0.087497,0.999677,-0.018032,0.017323,-0.004604
0.89,-0.304589,-0.366367,10.003588,0.039673,-0.005046,0.20216,0.999678,-0.018,0.017293,-0.004614
0.9,-0.323371,-0.360061,9.960943,0.019435,0.00011,0.159986,0.999678,-0.017995,0.017281,-0.00462
0.91,-0.329079,-0.390414,9.991474,0.013655,-0.029647,0.191772,0.999679,-0.017975,0.017248,-0.004587
0.92,-0.335921,-0.378256,9.960936,0.006872,-0.0188,0.161066,0.999679,-0.017959,0.017271,-0.004586
0.93,-0.336345,-0.371883,9.930324,0.005738,-0.013797,0.130277,0.999679,-0.017945,0.017288,-0.004552
0.94,-0.341751,-0.402626,9.93043,-0.000263,-0.044928,0.131674,0.99968,-0.017925,0.017282,-0.004502
0.95,-0.33571,-0.384123,9.912106,0.00569,-0.027001,0.1125,0.99968,-0.017923,0.017293,-0.004481
0.96,-0.341288,-0.390425,9.924342,-0.001162,-0.033371,0.125137,0.999681,-0.017904,0.017241,-0.004448
0.97,-0.316301,-0.366004,9.942625,0.024793,-0.007847,0.141664,0.999681,-0.017922,0.017228,-0.004456
0.98,-0.335522,-0.3659,9.936541,0.004976,-0.008866,0.136242,0.999682,-0.017891,0.01721,-0.004435
0.99,-0.353334,-0.383917,9.918228,-0.014599,-0.027117,0.119207,0.999683,-0.017888,0.017171,-0.004426
1,-0.317407,-0.372074,9.979256,0.023965,-0.014168,0.178507,0.999683,-0.017865,0.017173,-0.00439
1.01,-0.335619,-0.414497,9.954842,0.004011,-0.057196,0.156267,0.999684,-0.017858,0.017155,-0.004366
1.02,-0.329402,-0.384718,9.960936,0.010308,-0.026623,0.161076,0.999684,-0.017878,0.017137,-0.004387
1.03,-0.335313,-0.379459,9.918096,0.003177,-0.021335,0.118304,0.999682,-0.017934,0.017138,-0.004435
1.04,-0.305181,-0.366424,9.912101,0.033215,-0.008754,0.110819,0.999682,-0.017956,0.017138,-0.004419
1.05,-0.329355,-0.366743,9.979162,0.010365,-0.006469,0.178633,0.999683,-0.017962,0.017105,-0.004413
1.06,-0.335433,-0.372398,9.906012,0.001275,-0.014471,0.105984,0.999683,-0.017972,0.017077,-0.004328
1.07,-0.323458,-0.366201,9.905999,0.014895,-0.009097,0.105338,0.999683,-0.017952,0.017121,-0.004294
1.08,-0.347723,-0.365792,9.924338,-0.009713,-0.00884,0.124467,0.999684,-0.01791,0.017103,-0.004286
1.09,-0.32297,-0.383357,9.906029,0.01372,-0.02807,0.105967,0.999685,-0.01787,0.017079,-0.00427
1.1,-0.341808,-0.378795,9.918198,-0.004372,-0.02136,0.118601,0.999685,-0.017908,0.01708,-0.004267
1.11,-0.353869,-0.37958,9.844868,-0.019645,-0.023811,0.0458,0.999684,-0.017949,0.017057,-0.004276
1.12,-0.323771,-0.371965,9.899906,0.013457,-0.015989,0.099471,0.999685,-0.017914,0.017085,-0.004249
1.13,-0.336104,-0.396194,9.954834,0.002046,-0.037364,0.155625,0.999685,-0.017927,0.017069,-0.004251
1.14,-0.359618,-0.390591,9.96706,-0.022297,-0.03132,0.16843,0.999685,-0.017924,0.01702,-0.004263
1.15,-0.35334,-0.384271,9.954833,-0.015036,-0.026229,0.155778,0.999685,-0.017899,0.017049,-0.004231
1.16,-0.341728,-0.365723,9.899923,-0.005663,-0.010972,0.099873,0.999686,-0.01785,0.017042,-0.004239
1.17,-0.329139,-0.383668,9.973152,0.008281,-0.025626,0.173232,0.999687,-0.017861,0.017005,-0.004195
1.18,-0.341794,-0.354073,9.967039,-0.003977,0.003961,0.166492,0.999687,-0.017868,0.017005,-0.004207
1.19,-0.298902,-0.341893,9.979161,0.038893,0.015799,0.176713,0.999687,-0.017859,0.016987,-0.004179
1.2,-0.304823,-0.390612,9.930431,0.03001,-0.034496,0.129992,0.999688,-0.017858,0.016951,-0.004141
1.21,-0.353061,-0.360089,9.960948,-0.017379,-0.002482,0.161003,0.999689,-0.017857,0.016923,-0.004144
1.22,-0.33563,-0.377999,9.930438,-0.001075,-0.02287,0.130582,0.99969,-0.017815,0.016916,-0.004141
1.23,-0.335202,-0.383379,9.954862,-0.000996,-0.028094,0.155152,0.999691,-0.017778,0.016875,-0.004088
1.24,-0.317737,-0.384633,9.954818,0.017911,-0.02881,0.154567,0.99969,-0.017789,0.016911,-0.004086
1.25,-0.348525,-0.390778,9.936438,-0.014309,-0.035812,0.137463,0.999691,-0.017777,0.016895,-0.004001
1.26,-0.341497,-0.359847,9.954854,-0.007178,-0.004955,0.154516,0.999692,-0.017751,0.016865,-0.004019
1.27,-0.328963,-0.384101,9.924316,0.004254,-0.029958,0.124459,0.999692,-0.017757,0.016859,-0.003986
1.28,-0.32312,-0.34775,9.857195,0.007062,0.003446,0.055928,0.999693,-0.017742,0.016822,-0.003986
1.29,-0.316768,-0.378354,9.93041,0.016169,-0.023795,0.129933,0.999693,-0.017765,0.016827,-0.003968
1.3,-0.335373,-0.353956,9.918225,-0.003659,-0.000027,0.117516,0.999693,-0.017761,0.016794,-0.003937
1.31,-0.323036,-0.366354,9.948721,0.01029,-0.010977,0.148005,0.999693,-0.017775,0.016806,-0.003944
1.32,-0.329421,-0.360022,9.912118,0.00209,-0.006277,0.111434,0.999694,-0.017768,0.016788,-0.003916
1.33,-0.347772,-0.359921,9.979246,-0.013347,-0.003824,0.179091,0.999693,-0.017758,0.016804,-0.003934
1.34,-0.329217,-0.365986,9.936544,0.002424,-0.012136,0.136035,0.999694,-0.017736,0.016767,-0.003944
1.35,-0.328851,-0.359496,9.899913,0.00176,-0.00741,0.099205,0.999695,-0.017713,0.016759,-0.003934
1.36,-0.3295,-0.372302,9.930423,0.001838,-0.018929,0.130156,0.999695,-0.017712,0.01675,-0.003904
1.37,-0.335394,-0.378709,9.948723,-0.003718,-0.023742,0.14886,0.999695,-0.017742,0.016738,-0.003862
1.38,-0.341868,-0.365883,9.936533,-0.010188,-0.012572,0.136442,0.999695,-0.017709,0.016745,-0.003902
1.39,-0.323583,-0.377487,9.912126,0.006811,-0.025938,0.111864,0.999696,-0.017673,0.016735,-0.003882
1.4,-0.311032,-0.365977,9.924333,0.019203,-0.014455,0.123232,0.999697,-0.01765,0.01671,-0.003856
1.41,-0.310694,-0.371977,9.954836,0.020442,-0.019012,0.1539,0.999697,-0.017655,0.016698,-0.003822
1.42,-0.329587,-0.366318,9.942623,0.001295,-0.013338,0.14213,0.999697,-0.017666,0.016698,-0.003832
1.43,-0.329218,-0.390676,9.966967,0.001169,-0.037628,0.167294,0.999698,-0.017643,0.01666,-0.003814
1.44,-0.323488,-0.372077,9.924325,0.005983,-0.021068,0.123853,0.999699,-0.017619,0.01666,-0.003816
1.45,-0.317303,-0.383607,9.906032,0.01092,-0.034641,0.10578,0.9997,-0.017566,0.016642,-0.003815
1.46,-0.341354,-0.372236,9.942645,-0.012957,-0.021472,0.142746,0.999701,-0.017558,0.016597,-0.003803
1.47,-0.346662,-0.389966,9.899938,-0.020537,-0.04224,0.10088,0.999703,-0.017502,0.016558,-0.003786
1.48,-0.335374,-0.372418,9.91822,-0.009086,-0.023284,0.118155,0.999703,-0.017513,0.016525,-0.003759
1.49,-0.347291,-0.384875,9.96704,-0.019265,-0.033824,0.167749,0.999703,-0.017521,0.016521,-0.003744
1.5,-0.342005,-0.384134,9.942635,-0.014138,-0.035212,0.143169,0.999703,-0.017482,0.016542,-0.003728
1.51,-0.317959,-0.395736,9.912115,0.008878,-0.048376,0.112297,0.999704,-0.01746,0.016551,-0.003695
1.52,-0.316908,-0.36628,9.906018,0.008425,-0.018706,0.105144,0.999704,-0.017467,0.016502,-0.003676
1.53,-0.377279,-0.38466,9.954843,-0.050515,-0.035074,0.156536,0.999705,-0.017463,0.016483,-0.003643
1.54,-0.329709,-0.390838,9.930408,-0.003278,-0.041814,0.130788,0.999704,-0.017485,0.016495,-0.003629
1.55,-0.335712,-0.390726,9.936452,-0.010012,-0.04277,0.137012,0.999706,-0.017448,0.016467,-0.00361
1.56,-0.354021,-0.378107,9.967052,-0.026893,-0.029495,0.167735,0.999706,-0.017417,0.016468,-0.00359
1.57,-0.329723,-0.359413,9.918216,-0.003994,-0.012763,0.117505,0.999706,-0.017406,0.016472,-0.003568
1.58,-0.329637,-0.402626,9.906013,-0.004529,-0.056863,0.106819,0.999707,-0.017386,0.016476,-0.00355
1.59,-0.317349,-0.372121,9.930417,0.008351,-0.024857,0.129731,0.999707,-0.017405,0.016462,-0.003509
1.6,-0.329408,-0.372299,9.91822,-0.004526,-0.025584,0.117948,0.999707,-0.017404,0.016443,-0.003494
1.61,-0.335399,-0.365982,9.942636,-0.009513,-0.019041,0.142311,0.999708,-0.017382,0.016442,-0.003502
1.62,-0.335277,-0.390593,9.960953,-0.010203,-0.042855,0.16146,0.999708,-0.017379,0.016401,-0.003521
1.63,-0.340666,-0.385022,9.997552,-0.01502,-0.03443,0.198003,0.999708,-0.017429,0.016364,-0.003536
1.64,-0.347733,-0.372416,9.930422,-0.024336,-0.024291,0.130738,0.999708,-0.01744,0.016347,-0.00351
1.65,-0.359892,-0.403133,9.893796,-0.037533,-0.056212,0.095625,0.999708,-0.017442,0.016354,-0.003501
1.66,-0.354043,-0.396604,9.899906,-0.031398,-0.049904,0.101308,0.999708,-0.01743,0.016358,-0.003506
1.67,-0.341751,-0.390328,9.960946,-0.017529,-0.041798,0.161657,0.999709,-0.017419,0.016344,-0.003508
1.68,-0.335472,-0.378366,9.912119,-0.013294,-0.03163,0.112262,0.999709,-0.017415,0.016321,-0.003493
1.69,-0.322897,-0.38451,9.930427,-0.000573,-0.037211,0.130356,0.999709,-0.017414,0.016301,-0.00352
1.7,-0.329263,-0.396459,9.942649,-0.007403,-0.04946,0.143183,0.99971,-0.017387,0.016267,-0.00351
1.71,-0.328897,-0.402112,9.991466,-0.005237,-0.053875,0.192128,0.999711,-0.017363,0.016265,-0.003526
1.72,-0.335666,-0.390531,9.875493,-0.015765,-0.046285,0.076102,0.999711,-0.017354,0.016262,-0.003504
1.73,-0.317052,-0.360352,9.979246,0.005487,-0.011564,0.178087,0.999711,-0.017389,0.016229,-0.003496
1.74,-0.311078,-0.360244,9.906007,0.008798,-0.013961,0.104734,0.999711,-0.017404,0.016207,-0.003451
1.75,-0.347139,-0.38477,9.960952,-0.026569,-0.036506,0.161634,0.999712,-0.017401,0.016169,-0.00343
1.76,-0.341683,-0.35373,9.912123,-0.022452,-0.007999,0.1116,0.999713,-0.017374,0.016157,-0.00344
1.77,-0.335341,-0.377886,9.893806,-0.017248,-0.032706,0.093941,0.999713,-0.017369,0.016141,-0.003432
1.78,-0.335506,-0.378216,9.954848,-0.015842,-0.031462,0.154929,0.999714,-0.017349,0.016122,-0.003434
1.79,-0.323398,-0.347283,10.003661,-0.000881,0.000535,0.202223,0.999713,-0.017326,0.016151,-0.003454
1.8,-0.329631,-0.372188,9.979251,-0.008251,-0.025278,0.178906,0.999714,-0.017313,0.016155,-0.003453
1.81,-0.366403,-0.38451,9.954824,-0.045629,-0.037461,0.15612,0.999713,-0.017332,0.016165,-0.003433
1.82,-0.323401,-0.353722,9.899915,-0.004578,-0.009952,0.098817,0.999714,-0.017305,0.016155,-0.003382
1.83,-0.335459,-0.365286,9.924334,-0.015971,-0.021624,0.123995,0.999715,-0.017261,0.01615,-0.003374
1.84,-0.335868,-0.415295,9.985335,-0.014168,-0.068278,0.186679,0.999714,-0.017287,0.016167,-0.003335
1.85,-0.34226,-0.379033,9.966941,-0.020836,-0.032739,0.167253,0.999714,-0.017293,0.016174,-0.003291
1.86,-0.354099,-0.390389,9.918219,-0.034129,-0.046416,0.119358,0.999715,-0.01727,0.016183,-0.003272
1.87,-0.348121,-0.377836,9.973147,-0.026292,-0.032097,0.173598,0.999715,-0.01726,0.016186,-0.003276
1.88,-0.360335,-0.384568,9.918203,-0.039675,-0.040368,0.119346,0.999714,-0.017265,0.01621,-0.003306
1.89,-0.329917,-0.384289,9.905932,-0.01036,-0.042053,0.10609,0.999715,-0.017223,0.016194,-0.00326
1.9,-0.335403,-0.372312,9.93043,-0.015686,-0.028768,0.130324,0.999716,-0.017224,0.016165,-0.003259
1.91,-0.341115,-0.378262,9.985361,-0.019693,-0.033238,0.185582,0.999716,-0.017209,0.016153,-0.003219
1.92,-0.335633,-0.384251,9.924329,-0.016309,-0.042001,0.124645,0.999717,-0.017183,0.016146,-0.003206
1.93,-0.310695,-0.365591,9.924337,0.00733,-0.023682,0.123209,0.999718,-0.01717,0.016096,-0.003174
1.94,-0.341765,-0.372262,9.94263,-0.022783,-0.029491,0.142707,0.999718,-0.017165,0.016093,-0.003162
1.95,-0.335565,-0.378624,9.973141,-0.01599,-0.034167,0.173207,0.999718,-0.017187,0.01608,-0.00314
1.96,-0.354323,-0.391034,9.912082,-0.035694,-0.04749,0.113253,0.999717,-0.017229,0.016112,-0.003133
1.97,-0.378936,-0.391377,9.936438,-0.060281,-0.047521,0.138377,0.999717,-0.01722,0.016096,-0.003106
1.98,-0.322737,-0.378338,9.997586,-0.004152,-0.03292,0.197204,0.999719,-0.017213,0.016021,-0.003101
1.99,-0.346414,-0.378378,9.936523,-0.029195,-0.034621,0.136967,0.999719,-0.017219,0.016016,-0.003121
2,-0.341626,-0.360326,9.942625,-0.024549,-0.01579,0.142285,0.999719,-0.017242,0.015999,-0.003097
2.01,-0.341388,-0.366971,9.875387,-0.026704,-0.024097,0.075345,0.999718,-0.017271,0.015987,-0.003104
2.02,-0.323586,-0.378595,9.912099,-0.007383,-0.034324,0.111854,0.999718,-0.01729,0.015996,-0.003079
2.03,-0.305292,-0.384842,9.985261,0.012887,-0.038526,0.184567,0.999718,-0.017284,0.015989,-0.003107
2.04,-0.347655,-0.384474,9.918223,-0.032264,-0.040211,0.118938,0.999718,-0.01728,0.015964,-0.003092
2.05,-0.310948,-0.372141,9.918215,0.005182,-0.028622,0.117334,0.999719,-0.017264,0.015979,-0.00309
2.06,-0.329411,-0.396273,9.930444,-0.013722,-0.053357,0.130965,0.99972,-0.017219,0.015961,-0.003093
2.07,-0.341496,-0.371925,9.881575,-0.027061,-0.028731,0.0817,0.999719,-0.017268,0.015959,-0.003034
2.08,-0.323314,-0.378563,9.918213,-0.008258,-0.034253,0.11795,0.999719,-0.017284,0.015941,-0.003022
2.09,-0.347717,-0.373173,9.973123,-0.030365,-0.025496,0.173392,0.999718,-0.017332,0.015952,-0.003034
2.1,-0.335804,-0.366128,9.94873,-0.018968,-0.020097,0.148401,0.999718,-0.017324,0.015963,-0.003044
2.11,-0.335964,-0.378435,9.966942,-0.018774,-0.031328,0.167026,0.999718,-0.017337,0.015961,-0.003018
2.12,-0.335811,-0.360208,9.924309,-0.019502,-0.014383,0.123803,0.999717,-0.017348,0.015973,-0.003015
2.13,-0.341471,-0.396883,9.869316,-0.029105,-0.053362,0.070319,0.999719,-0.017335,0.015912,-0.003022
2.14,-0.33554,-0.396471,9.97316,-0.019708,-0.050031,0.173844,0.999719,-0.01731,0.015897,-0.003056
2.15,-0.310723,-0.353646,9.954838,0.00413,-0.007411,0.153272,0.999719,-0.017323,0.01587,-0.003049
2.16,-0.335776,-0.390287,9.93043,-0.021405,-0.045807,0.130952,0.99972,-0.017289,0.015879,-0.003065
2.17,-0.329734,-0.371323,9.948744,-0.014887,-0.026882,0.148395,0.99972,-0.017258,0.015874,-0.003076
2.18,-0.317238,-0.353837,9.942638,-0.002869,-0.009866,0.141296,0.999721,-0.017242,0.015859,-0.003058
2.19,-0.33519,-0.365973,9.948736,-0.021196,-0.021318,0.148374,0.999721,-0.017249,0.015837,-0.003018
2.2,-0.329666,-0.36006,9.936523,-0.015579,-0.016044,0.135795,0.999721,-0.017245,0.015844,-0.003009
2.21,-0.335868,-0.378502,9.967038,-0.02104,-0.033061,0.167112,0.999721,-0.017255,0.015843,-0.00299
2.22,-0.329448,-0.377813,9.918241,-0.016591,-0.035976,0.118134,0.999722,-0.017195,0.015828,-0.002993
2.23,-0.322875,-0.365336,9.948731,-0.009795,-0.021072,0.147957,0.999722,-0.017223,0.015796,-0.00297
2.24,-0.341973,-0.384471,9.936519,-0.028533,-0.040885,0.137021,0.999722,-0.01722,0.015813,-0.002935
2.25,-0.342153,-0.402962,9.942523,-0.028879,-0.058407,0.143666,0.999722,-0.017243,0.01581,-0.002943
2.26,-0.317376,-0.372372,9.936522,-0.004113,-0.028251,0.135832,0.999722,-0.017251,0.015809,-0.002896
2.27,-0.304653,-0.366471,9.966959,0.008048,-0.021216,0.165633,0.999723,-0.01726,0.015756,-0.002852
2.28,-0.347768,-0.390844,9.973141,-0.034859,-0.044452,0.174006,0.999723,-0.017283,0.015743,-0.002834
2.29,-0.347674,-0.360972,9.960829,-0.034943,-0.014057,0.160671,0.999722,-0.017323,0.015739,-0.002815
2.3,-0.336025,-0.372412,9.942612,-0.022907,-0.026279,0.142508,0.999721,-0.017335,0.015772,-0.00278
2.31,-0.342258,-0.372503,9.942542,-0.03009,-0.026691,0.142634,0.999722,-0.017326,0.015752,-0.002815
2.32,-0.353627,-0.402723,9.960955,-0.041968,-0.056378,0.162428,0.999723,-0.017315,0.015715,-0.002847
2.33,-0.341348,-0.377867,9.875494,-0.031214,-0.035526,0.075814,0.999723,-0.01728,0.015738,-0.002863
