SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Acc_X,Acc_Y,Acc_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3
8.4,0.160906,0.73678,-1.949182,0.22154,0.098624,-1.308729,5.856404,-0.053494,6.170648,0.919482,0.045349,-0.376394,0.104038
8.408333333,0.596246,0.856946,-1.970243,0.927383,-6.79114,-1.670177,4.585342,6.895515,6.686535,0.921523,0.050443,-0.372456,0.097606
8.416666667,1.956279,0.855572,-0.294804,1.960995,-6.044838,0.082586,5.095198,6.283208,8.536101,0.922532,0.058069,-0.368259,0.099735
8.425,1.103443,0.046692,0.126343,2.700002,1.005033,2.022101,6.391657,-0.680908,10.346307,0.922291,0.062092,-0.367599,0.101954
8.433333333,0.241471,-0.682298,-0.199356,0.671621,0.669342,0.361274,6.727693,-0.30391,7.684706,0.921278,0.06363,-0.370021,0.1014
8.441666667,0.151291,-0.653688,-0.330506,0.085394,-0.593566,-0.868052,6.22702,0.964736,6.376509,0.920379,0.065017,-0.372336,0.100207
8.45,0.333481,-0.362549,-0.449296,0.601597,-1.018109,-0.940231,5.789735,1.406687,6.67977,0.919922,0.067171,-0.373425,0.098921
8.458333333,0.180588,-0.281067,-0.478821,0.964022,-1.453731,-0.719625,5.666228,1.862334,7.081819,0.919641,0.068756,-0.374253,0.097298
8.466666667,0.107117,-0.42984,-0.353394,0.768823,-1.720319,-0.630921,5.869177,2.162326,6.980878,0.919096,0.069918,-0.375712,0.095996
8.475,0.312195,-0.605851,-0.266419,-0.064454,-0.686099,-1.095561,6.232176,1.186626,6.017916,0.918173,0.071792,-0.377785,0.095307
8.483333333,0.566713,-0.520707,-0.422975,-0.362803,0.198713,-1.948642,5.917702,0.327553,5.185375,0.917356,0.074854,-0.379384,0.094454
8.491666667,0.496446,-0.370789,-0.661012,0.160914,-0.831207,-2.180026,5.307342,1.366084,5.37964,0.916878,0.077976,-0.380363,0.092622
8.5,0.576555,-0.279008,-0.646822,0.564436,-1.343422,-1.764289,5.283057,1.942533,5.93433,0.9165,0.081345,-0.380959,0.091
8.508333333,0.885547,-0.260926,-0.669253,0.719957,-0.96825,-1.355482,5.510069,1.679294,6.308711,0.916037,0.085918,-0.381355,0.089798
8.516666667,1.08811,-0.270769,-0.783925,0.529823,-1.569354,-1.633567,5.375299,2.359641,5.931323,0.9155,0.091449,-0.381664,0.088483
8.525,1.208504,-0.193864,-0.888067,0.436493,-2.120121,-1.907979,5.164522,2.984504,5.620604,0.915044,0.097577,-0.381583,0.086991
8.533333333,1.324322,-0.122682,-1.081018,0.541218,-1.643371,-1.415582,5.482261,2.686479,6.019457,0.914679,0.104431,-0.381098,0.084977
8.541666667,1.556416,-0.127031,-1.350419,0.59076,-1.455702,-1.224052,5.584162,2.678884,6.154293,0.914239,0.1126,-0.380411,0.08231
8.55,1.457996,-0.079423,-1.495533,0.869177,-1.895744,-0.748035,5.636664,3.323625,6.610668,0.913901,0.120607,-0.379482,0.078946
8.558333333,1.071407,-0.238039,-1.49324,0.846324,-2.274173,0.311289,6.325344,4.0049,7.23435,0.913444,0.127189,-0.379257,0.074882
8.566666667,0.813682,-0.63561,-1.408093,0.582536,-2.671673,0.806578,6.792091,4.616707,7.26645,0.912418,0.132769,-0.380648,0.070517
8.575,0.919428,-1.028148,-1.266187,0.181016,-2.72354,0.479786,6.837237,4.749116,6.639695,0.910619,0.138624,-0.383555,0.066647
8.583333333,0.913933,-1.051493,-1.090403,-0.01899,-2.631142,-0.182302,6.520748,4.635369,5.971804,0.908687,0.14417,-0.386628,0.063416
8.591666667,0.781867,-1.00686,-1.156321,-0.11343,-2.184232,-0.28131,6.603105,4.284195,5.803189,0.906875,0.149308,-0.389507,0.059739
8.6,0.806129,-0.905007,-1.278774,-0.041414,-2.087988,-0.309936,6.548414,4.293728,5.774717,0.905194,0.15471,-0.391901,0.055699
8.608333333,0.707023,-0.977794,-1.477677,0.310246,-2.116817,0.241119,6.714313,4.557086,6.30943,0.903448,0.16008,-0.394444,0.050696
8.616666667,0.628058,-1.041652,-1.488434,0.055809,-2.752002,0.431495,6.856682,5.350268,6.073075,0.901594,0.165176,-0.397212,0.045474
8.625,0.473562,-1.197523,-1.44014,-0.005502,-2.808183,1.245575,7.483401,5.733926,6.426025,0.899522,0.16963,-0.400601,0.040063
8.633333333,0.391393,-1.431444,-1.364381,-0.426593,-2.795524,1.460381,7.920382,5.916706,6.110748,0.897045,0.173675,-0.404905,0.034631
8.641666667,0.50904,-1.57633,-1.373309,-1.144592,-2.515766,1.225004,8.264069,5.756846,5.294932,0.894171,0.178179,-0.409699,0.029263
8.65,0.327077,-1.594871,-1.484091,-1.094909,-1.770413,1.035427,8.307162,5.105102,5.190974,0.891339,0.182189,-0.414471,0.02315
8.658333333,-0.154726,-1.371247,-1.447465,-1.803765,-3.301546,0.95544,8.173308,6.674964,4.330085,0.889187,0.184323,-0.418449,0.016484
8.666666667,-0.314715,-1.131831,-1.295483,-1.781379,-2.846505,1.006503,8.311838,6.330191,4.378778,0.887514,0.185571,-0.421637,0.010271
8.675,-0.20302,-1.15449,-1.298229,-1.56453,-2.495645,1.046846,8.309557,6.076282,4.542747,0.885666,0.187227,-0.424881,0.00423
8.683333333,-0.124284,-1.254285,-1.340116,-1.87129,-2.653924,0.356804,7.875459,6.119428,3.807162,0.88353,0.18924,-0.428438,-0.0019
8.691666667,-0.200273,-1.153575,-1.376051,-2.445176,-2.989895,0.173572,7.888101,6.524608,3.138822,0.881582,0.191031,-0.431571,-0.008223
8.7,-0.186082,-1.097039,-1.149224,-2.674606,-3.065338,1.393484,8.886637,7.116074,3.538125,0.87969,0.192453,-0.434651,-0.013647
8.708333333,-0.085831,-1.299145,-1.140757,-2.313713,-2.668001,0.633,8.234634,6.512574,3.370786,0.87731,0.194203,-0.438465,-0.019013
8.716666667,-0.141679,-1.297774,-1.442887,-2.333269,-2.627656,-0.170619,7.589767,6.2886,2.858044,0.874895,0.196302,-0.442008,-0.025581
8.725,-0.27718,-1.063857,-1.844812,-2.886533,-2.846267,0.156634,7.942445,6.818608,2.499357,0.872905,0.198678,-0.44433,-0.033678
8.733333333,-0.309224,-0.910736,-2.173497,-2.929197,-2.723569,1.04129,8.571934,7.209832,2.889655,0.871095,0.201565,-0.445786,-0.0429
8.741666667,-0.197758,-0.959262,-2.374008,-3.259425,-2.561302,1.632107,9.122091,7.537007,2.855277,0.868967,0.205204,-0.447229,-0.052672
8.75,-0.069124,-1.035253,-2.419787,-3.704746,-1.531847,1.960976,9.920184,7.032029,2.614647,0.866473,0.209353,-0.448887,-0.062421
8.758333333,-0.108721,-1.052878,-2.419788,-3.396096,-0.753633,2.064899,10.106339,6.53159,2.89545,0.863874,0.21333,-0.450545,-0.072254
8.766666667,-0.134814,-1.108039,-2.351349,-3.589543,-0.600179,2.389907,10.408967,6.77733,2.806159,0.861113,0.217039,-0.4524,-0.081931
8.775,-0.292745,-1.165488,-2.250409,-4.013271,-0.309594,2.5576,10.76599,6.880482,2.446097,0.858321,0.219945,-0.454445,-0.091593
8.783333333,-0.449075,-1.216531,-2.241941,-3.520202,0.196771,2.387333,10.594271,6.447157,2.733283,0.855479,0.222234,-0.456567,-0.101559
8.791666667,-0.605863,-1.233241,-2.307177,-4.185875,-0.323055,2.298327,10.415614,7.192503,2.022382,0.852616,0.224059,-0.458568,-0.112065
8.8,-0.695817,-1.234159,-2.449092,-4.000357,-0.998681,2.579709,10.034612,8.051084,2.250177,0.849651,0.225812,-0.460342,-0.123235
8.808333333,-0.869546,-1.272617,-2.642283,-3.999377,-1.757195,2.274586,9.210133,8.722408,2.069641,0.846542,0.227277,-0.461916,-0.135443
8.816666667,-1.04603,-1.380897,-3.190048,-3.742278,-2.397476,1.747998,8.124504,9.123243,2.041603,0.842904,0.229089,-0.463176,-0.149994
8.825,-1.07122,-1.471097,-3.723635,-4.829751,-2.304514,2.05035,8.477171,9.802958,1.191999,0.838547,0.231743,-0.464122,-0.166507
8.833333333,-1.022938,-1.587396,-4.289976,-4.542771,-1.632563,1.766023,8.270874,9.348686,1.256393,0.833228,0.235515,-0.464819,-0.18495
8.841666667,-1.098722,-1.784279,-4.873749,-4.444089,-1.389162,2.128872,8.261102,9.692354,1.453712,0.826775,0.239919,-0.465384,-0.20567
8.85,-1.090725,-2.056011,-5.213047,-5.322094,-0.529002,2.711284,9.059325,10.138067,0.794076,0.819052,0.244655,-0.466317,-0.227695
8.858333333,-1.01153,-2.132477,-5.39025,-5.447859,0.32798,2.571594,9.181255,9.933971,0.456474,0.810449,0.249793,-0.467141,-0.25011
8.866666667,-0.94859,-2.203916,-5.668422,-5.446538,0.324272,2.325109,8.544742,10.200339,0.263367,0.800834,0.255459,-0.467697,-0.273249
8.875,-0.891832,-2.299856,-5.995602,-5.449043,0.403408,2.659156,8.269171,10.815225,0.302979,0.790036,0.261672,-0.467975,-0.297273
8.883333333,-0.927557,-2.47524,-6.371803,-5.317468,1.042889,2.673737,8.197462,10.865642,0.238407,0.777843,0.268087,-0.468024,-0.322558
8.891666667,-0.980681,-2.589281,-6.746644,-5.442896,1.964912,2.72149,8.381791,10.971642,-0.107045,0.764292,0.274681,-0.467555,-0.348999
8.9,-0.867144,-2.660034,-6.901208,-5.281143,3.002345,3.13585,8.833209,11.251109,-0.118152,0.749524,0.281576,-0.466865,-0.375455
8.908333333,-0.782671,-2.73145,-6.824504,-4.777287,4.023125,3.188876,9.136189,11.164058,-0.011931,0.733923,0.2882,-0.466172,-0.401227
8.916666667,-0.687437,-2.789578,-6.653462,-4.226816,5.140314,2.923375,9.465364,10.814548,-0.060676,0.717702,0.29441,-0.465582,-0.425983
8.925,-0.667285,-2.804657,-6.372057,-3.570753,5.892219,2.914798,9.659791,10.778442,0.148791,0.701299,0.29984,-0.464998,-0.449503
8.933333333,-0.742357,-2.767757,-5.920999,-3.067938,6.25521,2.901971,9.555192,10.901207,0.32889,0.685353,0.303999,-0.464339,-0.47145
8.941666667,-0.737996,-2.610226,-5.523066,-2.599714,6.250864,2.785393,9.124363,11.000432,0.562269,0.670012,0.30749,-0.4634,-0.491726
8.95,-0.693581,-2.487505,-5.246491,-2.44637,6.183419,3.000186,8.691141,11.507471,0.681225,0.655004,0.310625,-0.462263,-0.510681
8.958333333,-0.742562,-2.386773,-5.091722,-2.522019,5.859978,3.198225,7.941567,12.100828,0.718191,0.640205,0.313363,-0.460674,-0.528886
8.966666667,-0.808714,-2.331375,-5.054402,-2.601688,5.693955,3.4676,7.318654,12.706458,0.754766,0.625325,0.315802,-0.458582,-0.546754
8.975,-0.794523,-2.3165,-5.11919,-2.243985,5.412927,3.352644,6.625181,12.753733,1.067599,0.609958,0.31826,-0.456148,-0.564438
8.983333333,-0.675268,-2.275995,-5.310121,-2.107683,5.564159,3.085031,6.211831,12.738751,0.960068,0.59371,0.321297,-0.453385,-0.581996
8.991666667,-0.48711,-2.189021,-5.514787,-1.597964,5.872613,2.567774,6.055425,12.358098,0.978742,0.576518,0.325202,-0.450326,-0.59923
9,-0.335118,-2.116917,-5.569956,-0.876259,6.411603,2.165733,6.260149,12.041944,1.092163,0.558764,0.329553,-0.447125,-0.615839
9.008333333,-0.314742,-2.10042,-5.328877,0.01343,6.62316,1.613743,6.336483,11.502235,1.415617,0.541305,0.333345,-0.443993,-0.631459
9.016666667,-0.441779,-2.149611,-4.939688,0.890293,6.658459,0.746005,6.363165,10.644281,1.686085,0.524673,0.33582,-0.440922,-0.646166
9.025,-0.67548,-2.228559,-4.496488,1.325879,6.401221,0.342598,6.030526,10.282973,1.94188,0.509173,0.336596,-0.437785,-0.660145
9.033333333,-0.981738,-2.287822,-4.015076,1.165002,5.823944,0.472281,5.16946,10.475676,2.14547,0.495112,0.335543,-0.4344,-0.673477
9.041666667,-1.150656,-2.248667,-3.71909,0.925025,5.394598,0.500597,4.405615,10.584066,2.212976,0.48201,0.333594,-0.430701,-0.686206
9.05,-1.16759,-2.12597,-3.59158,0.621181,5.157248,0.468208,3.760283,10.677441,2.13069,0.469353,0.331621,-0.426732,-0.698309
9.058333333,-1.159802,-1.901645,-3.487416,0.555261,5.143181,0.2515,3.451589,10.581231,2.044411,0.457243,0.330029,-0.422352,-0.709668
9.066666667,-1.082432,-1.691286,-3.464287,0.741925,5.174476,0.504289,3.289316,10.842801,2.320979,0.445333,0.32907,-0.41771,-0.720354
9.075,-0.911677,-1.557382,-3.504796,0.68874,4.937281,0.564613,2.779552,10.894449,2.476261,0.433182,0.328809,-0.413165,-0.730433
9.083333333,-0.701326,-1.347031,-3.673035,0.589124,5.105382,0.601661,2.510684,11.091362,2.357415,0.420474,0.329766,-0.408547,-0.739963
9.091666667,-0.607709,-1.174675,-3.749256,0.855848,5.320776,0.451969,2.541852,11.05833,2.380699,0.407578,0.331457,-0.403703,-0.749026
9.1,-0.555979,-1.204659,-3.70851,1.387516,5.347552,-0.012789,2.708003,10.62185,2.531927,0.394584,0.332983,-0.399018,-0.757767
9.108333333,-0.608624,-1.379762,-3.6403,2.085884,4.83821,-0.537504,2.69557,9.856242,3.063135,0.381484,0.333664,-0.394441,-0.766521
9.116666667,-0.668822,-1.559897,-3.465649,2.35552,4.918189,-0.392041,2.673633,10.027184,3.286076,0.368638,0.333298,-0.39009,-0.775144
9.125,-0.458471,-1.744158,-3.509374,2.549979,4.904066,-0.099485,2.490259,10.299396,3.553181,0.354971,0.332636,-0.386545,-0.783538
9.133333333,-0.409944,-1.682121,-3.321897,2.168746,4.640477,-0.045087,1.800373,10.305654,3.492913,0.341864,0.331861,-0.38322,-0.79129
9.141666667,-0.58756,-1.489614,-3.039655,2.746665,4.385374,-0.255813,1.949409,9.940242,3.937572,0.330162,0.330949,-0.379325,-0.798485
9.15,-0.756936,-1.495561,-2.832273,2.883588,3.967602,-0.654299,1.764789,9.376126,4.112098,0.319312,0.329394,-0.375076,-0.805517
9.158333333,-0.889004,-1.557131,-2.721031,2.934143,3.480844,-0.896344,1.465452,8.892676,4.359053,0.30886,0.327223,-0.370543,-0.812544
9.166666667,-1.082873,-1.5553,-2.66358,2.454102,3.456233,-0.373936,0.766265,9.315854,4.437145,0.29881,0.324662,-0.365357,-0.819647
9.175,-1.189307,-1.524172,-2.652365,1.956544,3.6731,-0.200982,0.264571,9.592231,4.198406,0.288931,0.322,-0.359715,-0.826704
9.183333333,-1.136436,-1.516164,-2.8071,1.731357,3.745431,-0.191005,-0.06632,9.625517,4.117158,0.278404,0.319596,-0.353976,-0.833697
9.191666667,-0.927233,-1.509757,-2.977398,2.037476,3.864145,0.043658,-0.035919,9.83444,4.417751,0.266964,0.317638,-0.348668,-0.840397
9.2,-0.662408,-1.439718,-3.136938,2.631654,3.522461,-0.374001,0.256137,9.259872,4.755456,0.254666,0.316379,-0.343936,-0.846615
9.208333333,-0.512714,-1.361209,-3.198967,3.495385,3.033503,-0.852922,0.772661,8.561815,5.272379,0.242015,0.315574,-0.339497,-0.852399
9.216666667,-0.639975,-1.345184,-3.062542,4.159258,2.429345,-1.239936,1.106694,7.859276,5.805327,0.229986,0.314441,-0.334691,-0.85803
9.225,-0.941877,-1.317483,-2.761312,4.277513,2.034637,-1.318347,0.994529,7.495226,6.117544,0.219421,0.312645,-0.329095,-0.863599
9.233333333,-1.359364,-1.246294,-2.34999,4.197838,1.797807,-1.2605,0.754712,7.295403,6.340552,0.210934,0.310118,-0.32239,-0.869136
9.241666667,-1.66355,-1.09202,-1.93913,3.795585,1.451286,-1.298674,0.265986,6.908702,6.41886,0.204503,0.307295,-0.31491,-0.874403
9.25,-1.880073,-0.917148,-1.601289,3.20912,1.53326,-1.274095,-0.262389,6.856668,6.202915,0.199778,0.30445,-0.306867,-0.879336
9.258333333,-1.994055,-0.78897,-1.336695,2.743204,1.332625,-1.374384,-0.712204,6.507928,6.135781,0.196308,0.301612,-0.298588,-0.883934
9.266666667,-2.026784,-0.805449,-1.162054,2.370411,1.074102,-1.46327,-1.08643,6.122383,6.150086,0.193483,0.298438,-0.290381,-0.888357
9.275,-1.986729,-0.895172,-1.093158,1.948384,0.996175,-1.577517,-1.432788,5.861953,6.016082,0.190741,0.294848,-0.282449,-0.892696
9.283333333,-1.875718,-0.980088,-1.121997,1.885931,0.693257,-1.59894,-1.558668,5.497503,6.233206,0.187642,0.291032,-0.274936,-0.89694
9.291666667,-1.64683,-1.017166,-1.204852,1.982521,0.260603,-1.777648,-1.506535,4.950702,6.463939,0.183903,0.287319,-0.268188,-0.900945
9.3,-1.421146,-1.000456,-1.245363,2.361528,-0.148559,-1.790051,-1.258092,4.540824,6.91092,0.179753,0.283858,-0.262206,-0.904633
9.308333333,-1.264358,-0.96841,-1.235976,2.747342,-0.670649,-1.957471,-0.950642,3.955777,7.290476,0.175481,0.280602,-0.256784,-0.908037
9.316666667,-1.148999,-0.954676,-1.193631,3.100074,-1.020887,-1.973921,-0.681937,3.60044,7.659728,0.171242,0.277416,-0.251819,-0.91121
9.325,-1.111232,-0.921029,-1.062937,3.418336,-1.503831,-1.946671,-0.473755,3.153746,8.102524,0.167484,0.274231,-0.247104,-0.914159
9.333333333,-1.113061,-0.867698,-0.911873,3.528486,-2.001361,-1.947646,-0.430324,2.660413,8.429253,0.164351,0.271079,-0.242496,-0.916897
9.341666667,-1.190881,-0.780035,-0.722356,3.418063,-2.398714,-2.044853,-0.520929,2.17534,8.530744,0.162109,0.268007,-0.237723,-0.919446
9.35,-1.289758,-0.737463,-0.540623,3.263119,-2.830915,-2.180244,-0.63516,1.628261,8.594331,0.160709,0.264843,-0.232724,-0.921884
9.358333333,-1.361399,-0.726705,-0.369876,3.079445,-3.144154,-2.308874,-0.752259,1.180616,8.585872,0.160046,0.261496,-0.227611,-0.924229
9.366666667,-1.316308,-0.756917,-0.241243,3.058007,-3.610522,-2.433033,-0.743033,0.619233,8.712753,0.159799,0.25793,-0.222815,-0.926439
9.375,-1.275338,-0.748677,-0.132752,3.092118,-4.009811,-2.510471,-0.690244,0.142977,8.858119,0.15993,0.254311,-0.218274,-0.928496
9.383333333,-1.197516,-0.712971,-0.033188,3.176137,-4.377793,-2.490577,-0.626689,-0.252521,9.078031,0.160395,0.250782,-0.214102,-0.930345
9.391666667,-1.114202,-0.614093,0.078736,3.279324,-4.660673,-2.301121,-0.60599,-0.490198,9.396423,0.161292,0.247584,-0.21029,-0.931915
9.4,-1.052861,-0.493471,0.230027,3.30965,-4.853397,-2.313625,-0.570334,-0.743931,9.479828,0.162816,0.244757,-0.206776,-0.933182
9.408333333,-1.019901,-0.417253,0.37903,3.218324,-5.021996,-2.23936,-0.680603,-0.940465,9.57007,0.16495,0.242115,-0.203476,-0.934221
9.416666667,-0.955814,-0.376054,0.509951,3.113123,-5.059898,-2.170683,-0.784382,-1.016489,9.594078,0.167563,0.239561,-0.200517,-0.935054
9.425,-0.885089,-0.372621,0.581362,3.057439,-5.204608,-2.141884,-0.844796,-1.198081,9.650309,0.170387,0.237003,-0.197893,-0.935754
9.433333333,-0.778887,-0.358201,0.596697,3.082818,-5.19643,-2.097584,-0.813767,-1.224856,9.688515,0.173177,0.234557,-0.195681,-0.936324
9.441666667,-0.670168,-0.349504,0.620729,3.144114,-5.105772,-2.033898,-0.743189,-1.160471,9.724462,0.175963,0.232197,-0.193904,-0.936762
9.45,-0.595781,-0.348359,0.647051,3.325838,-5.034052,-1.882008,-0.594913,-1.071092,9.889268,0.178782,0.229869,-0.192435,-0.937105
9.458333333,-0.570375,-0.362321,0.724184,3.519038,-5.142098,-1.689448,-0.478736,-1.128647,10.164104,0.181865,0.227439,-0.191141,-0.93737
9.466666667,-0.546343,-0.340806,0.789187,3.586441,-5.184742,-1.7066,-0.397926,-1.217773,10.1888,0.185195,0.225054,-0.189978,-0.93753
9.475,-0.492326,-0.312196,0.818484,3.649335,-5.190986,-1.781185,-0.298782,-1.294198,10.149136,0.18861,0.222794,-0.189023,-0.937582
9.483333333,-0.445863,-0.261155,0.857852,3.709474,-5.26307,-1.755668,-0.254709,-1.383912,10.217421,0.192173,0.220734,-0.188239,-0.937503
9.491666667,-0.417253,-0.232545,0.92377,3.778509,-5.273583,-1.64125,-0.222296,-1.379415,10.339637,0.195988,0.218751,-0.187595,-0.937307
9.5,-0.396196,-0.186997,1.029056,3.810156,-5.348652,-1.655508,-0.201841,-1.486349,10.364124,0.200228,0.216876,-0.187081,-0.93695
9.508333333,-0.392763,-0.144425,1.212164,3.734866,-5.467224,-1.586205,-0.323965,-1.590156,10.434621,0.205209,0.215024,-0.186694,-0.936376
9.516666667,-0.429385,-0.118333,1.396188,3.461705,-5.395371,-1.630508,-0.556359,-1.559407,10.261593,0.210955,0.213093,-0.186288,-0.935621
9.525,-0.380633,-0.088807,1.486827,3.338133,-5.318749,-1.70399,-0.642925,-1.53553,10.119884,0.217028,0.211242,-0.186114,-0.934686
9.533333333,-0.195924,-0.0737,1.470346,3.117157,-5.274128,-1.787742,-0.823072,-1.51155,9.948398,0.222884,0.209618,-0.186622,-0.933571
9.541666667,0.032959,-0.051956,1.430062,3.011299,-5.131886,-1.82948,-0.884972,-1.370355,9.822157,0.228401,0.208312,-0.187958,-0.932261
9.55,0.22545,-0.037995,1.425485,2.899456,-5.045277,-1.882406,-0.962091,-1.267617,9.706628,0.233741,0.207236,-0.190018,-0.930758
9.558333333,0.358203,-0.04303,1.499644,2.960977,-4.842314,-1.928151,-0.847339,-1.071681,9.61847,0.239249,0.206203,-0.192649,-0.929046
9.566666667,0.404437,-0.068894,1.614088,3.075506,-4.463722,-1.930885,-0.638099,-0.712446,9.51797,0.245133,0.205015,-0.195567,-0.927164
9.575,0.409473,-0.05951,1.763322,3.092204,-4.15601,-1.70834,-0.5932,-0.301537,9.595412,0.251585,0.203737,-0.198603,-0.925069
9.583333333,0.423436,0.01854,1.941627,3.117633,-3.803812,-1.575815,-0.499768,0.104831,9.579879,0.258763,0.202616,-0.201739,-0.922654
9.591666667,0.399175,0.100938,2.131377,3.131171,-3.429276,-1.415539,-0.409506,0.539581,9.571706,0.266742,0.201614,-0.204826,-0.919917
9.6,0.307393,0.09453,2.364846,2.970872,-3.196241,-1.358454,-0.480472,0.825985,9.465891,0.275663,0.200271,-0.207733,-0.916923
9.608333333,0.089724,0.006638,2.75122,2.680503,-2.815983,-1.211283,-0.608083,1.292308,9.330557,0.286135,0.197991,-0.210187,-0.913645
9.616666667,-0.219275,-0.089495,3.095942,2.750748,-2.679022,-1.42778,-0.398634,1.266125,9.126259,0.298041,0.194652,-0.211812,-0.910175
9.625,-0.320215,-0.162969,3.190708,2.982271,-2.922712,-1.830028,-0.166539,0.781405,8.97334,0.310271,0.190792,-0.213178,-0.906579
9.633333333,-0.223624,-0.250175,3.09022,3.030147,-3.276275,-2.258949,-0.158975,0.25365,8.76842,0.321919,0.186782,-0.214908,-0.902937
9.641666667,-0.037309,-0.235297,3.051535,2.747863,-3.031119,-2.292755,-0.263233,0.529491,8.540389,0.333243,0.183081,-0.217254,-0.899017
9.65,0.047838,-0.141453,3.157058,2.705023,-2.978695,-2.570562,-0.210628,0.45461,8.269654,0.344928,0.179723,-0.219825,-0.894651
9.658333333,-0.189293,-0.02472,3.712612,2.829802,-2.317214,-2.009212,0.165898,1.192075,8.533644,0.358895,0.175923,-0.221685,-0.889439
9.666666667,-0.447028,-0.032732,4.051403,4.53236,-2.585633,-2.440795,1.545163,0.027402,8.89859,0.374199,0.171353,-0.22277,-0.883734
9.675,-0.257961,-0.108037,3.882922,5.079624,-2.715138,-2.871088,1.979705,-0.590841,8.78024,0.388585,0.166907,-0.224494,-0.877922
9.683333333,0.233468,-0.037767,3.488969,4.947675,-2.713822,-2.6354,1.837076,-0.426616,8.933143,0.401172,0.163835,-0.227592,-0.872021
9.691666667,0.693077,0.02678,3.31615,4.681722,-1.902294,-2.16124,2.057263,0.539387,8.919565,0.412811,0.161891,-0.232096,-0.865742
9.7,0.88237,-0.016251,3.32508,4.838996,-1.237668,-1.806097,2.586971,1.121353,9.005744,0.424237,0.160074,-0.237315,-0.859116
9.708333333,0.743435,-0.066607,3.474553,4.001232,-0.634027,-1.905509,2.365853,1.866936,8.357807,0.43615,0.157651,-0.242165,-0.852218
9.716666667,0.481128,0.032731,3.627002,3.692496,-0.032232,-2.206257,2.584349,2.200388,7.744244,0.448774,0.154921,-0.245937,-0.845054
9.725,0.531939,0.104603,3.373832,4.137773,0.174809,-2.509499,3.106841,1.877624,7.570388,0.460447,0.152763,-0.249548,-0.83808
9.733333333,0.935692,0.080568,2.783959,4.218799,0.243092,-2.381671,3.247916,1.950458,7.663177,0.469705,0.151877,-0.254223,-0.831674
9.741666667,1.238964,-0.058595,2.419791,4.408883,0.42534,-1.918137,3.562099,2.239555,8.014936,0.477305,0.151462,-0.259974,-0.825622
9.75,1.105064,-0.155872,2.432378,4.570756,0.71056,-1.7256,3.94212,2.412583,8.089325,0.484874,0.150415,-0.265431,-0.819646
9.758333333,0.785539,-0.12337,2.577264,4.966199,1.102369,-1.574521,4.564173,2.431633,8.185458,0.493097,0.148656,-0.269779,-0.813619
9.766666667,0.663544,-0.077593,2.764271,4.775855,1.847283,-1.458323,5.045776,2.941003,7.868177,0.502011,0.146573,-0.273689,-0.807215
9.775,0.806602,-0.077593,2.975546,5.51372,2.051593,-1.212254,5.785419,2.651634,8.250846,0.51149,0.144525,-0.278157,-0.800075
9.783333333,1.074175,-0.133213,3.063906,5.441103,2.224955,-1.399723,5.932471,2.600529,7.961037,0.52096,0.14273,-0.283637,-0.792325
9.791666667,1.075099,-0.114445,3.4828,4.955312,2.647601,-1.383179,6.038991,3.008249,7.556742,0.531731,0.140473,-0.289249,-0.783495
9.8,0.839121,-0.029298,3.976096,4.842934,2.935173,-1.71179,6.25753,2.838947,7.104953,0.544216,0.137344,-0.294091,-0.773612
9.808333333,0.658528,-0.025636,4.260178,4.998458,3.31171,-1.92632,6.719566,2.551368,6.818274,0.557559,0.133429,-0.298399,-0.763074
9.816666667,0.650748,-0.166635,4.373493,4.653863,3.480497,-2.130213,6.73424,2.522185,6.409829,0.570916,0.128862,-0.302968,-0.752104
9.825,0.401026,-0.311985,4.620955,4.575851,3.946179,-1.941035,7.230092,2.589355,6.285011,0.58479,0.122888,-0.307111,-0.740676
9.833333333,0.097053,-0.521429,4.876209,4.295396,4.583588,-1.82357,7.783954,2.749257,5.928501,0.599112,0.115154,-0.310822,-0.728831
9.841666667,0.155651,-0.789014,5.009223,3.9545,4.943678,-1.636728,8.130718,2.88933,5.699041,0.613209,0.106528,-0.315301,-0.716388
9.85,0.376081,-1.013564,4.936659,3.587465,5.139149,-1.493967,8.340571,2.99075,5.475758,0.626438,0.097839,-0.320843,-0.703607
9.858333333,0.454364,-1.202177,4.920412,3.392508,5.729357,-1.116192,9.058375,3.143518,5.295444,0.639066,0.088779,-0.326957,-0.690516
9.866666667,0.458256,-1.39079,4.865247,3.666199,5.857503,-0.775798,9.576993,2.771334,5.480211,0.650992,0.079221,-0.33342,-0.677322
9.875,0.470614,-1.5929,4.636556,3.488747,6.133788,-0.213284,10.137161,2.907172,5.544874,0.661707,0.069409,-0.340255,-0.664494
9.883333333,0.619853,-1.675755,4.450675,3.030091,6.702798,0.515787,10.943389,3.382172,5.441247,0.671486,0.060016,-0.347548,-0.651702
9.891666667,1.096184,-1.612345,4.23458,2.657922,6.894316,0.669458,11.238127,3.466641,5.116094,0.680399,0.052413,-0.355778,-0.63854
9.9,1.765928,-1.392371,3.938375,2.56787,6.805419,0.753028,11.335641,3.314608,5.007105,0.688467,0.04771,-0.364984,-0.624919
9.908333333,2.472072,-1.132346,3.646764,2.920382,6.823409,0.508005,11.461218,2.66714,4.810384,0.695797,0.046131,-0.375109,-0.610763
