accx,accy,accz,vx,vy,vz,px,py,pz
0.022438372,-0.029090174,0.025830833,0.000285806,-0.002544876,-4.58091E-05,0.587065433,0.231225629,0.001458721
0.022310346,-0.026899722,0.025886514,0.000330613,-0.002600941,5.96713E-06,0.58706605,0.231220481,0.001458681
0.022065084,-0.024560211,0.025825251,0.000375047,-0.002652475,5.7737E-05,0.587066756,0.231215225,0.001458745
0.021703864,-0.022077657,0.025649008,0.000418874,-0.002699182,0.000109268,0.58706755,0.231209871,0.001458912
0.021228952,-0.019459845,0.025360568,0.000461863,-0.002740785,0.000160333,0.587068431,0.231204428,0.001459182
0.020643591,-0.016716289,0.024963514,0.000503789,-0.002777022,0.00021071,0.587069397,0.231198908,0.001459554
0.019951974,-0.013858145,0.02446219,0.000544437,-0.00280765,0.000260187,0.587070446,0.23119332,0.001460025
0.01915919,-0.010898068,0.023861635,0.000583597,-0.002832454,0.000308559,0.587071575,0.231187677,0.001460594
0.018271141,-0.007850022,0.023167507,0.000621074,-0.002851243,0.000355634,0.587072781,0.23118199,0.001461259
0.017294452,-0.004729054,0.02238599,0.000656682,-0.002863854,0.000401229,0.587074059,0.231176272,0.001462017
0.016236352,-0.001551038,0.021523682,0.000690252,-0.002870159,0.000445178,0.587075407,0.231170535,0.001462864
0.015104563,0.001667582,0.020587492,0.000721627,-0.002870058,0.000487324,0.58707682,0.231164792,0.001463798
0.013907185,0.004910035,0.019584532,0.00075067,-0.002863489,0.000527528,0.587078294,0.231159055,0.001464814
0.01265259,0.008159441,0.018522024,0.000777256,-0.002850418,0.000565662,0.587079823,0.231153338,0.001465908
0.01134932,0.011399008,0.017407207,0.00080128,-0.002830851,0.000601616,0.587081403,0.231147653,0.001467076
0.010006002,0.014612204,0.016247271,0.000822653,-0.002804822,0.000635291,0.587083028,0.231142014,0.001468314
0.008631263,0.017782921,0.015049288,0.000841304,-0.002772402,0.000666605,0.587084694,0.231136434,0.001469617
0.007233661,0.020895616,0.013820164,0.000857178,-0.002733691,0.000695488,0.587086393,0.231130925,0.001470981
0.00582162,0.023935442,0.012566591,0.000870239,-0.002688819,0.000721885,0.587088122,0.231125499,0.001472399
0.004403364,0.026888361,0.011295009,0.000880465,-0.002637949,0.000745754,0.587089874,0.231120169,0.001473868
0.002986869,0.029741237,0.010011581,0.000887852,-0.002581266,0.000767065,0.587091644,0.231114947,0.001475382
0.001579809,0.03248192,0.008722164,0.000892412,-0.002518984,0.000785801,0.587093426,0.231109844,0.001476936
0.000189517,0.035099301,0.007432293,0.000894171,-0.002451338,0.000801954,0.587095214,0.231104871,0.001478525
-0.001177049,0.037583368,0.006147157,0.00089317,-0.002378587,0.00081553,0.587097002,0.231100039,0.001480144
-0.002513334,0.039925234,0.004871589,0.000889463,-0.002301005,0.000826543,0.587098786,0.231095357,0.001481788
-0.003813203,0.042117156,0.003610045,0.000883117,-0.002218886,0.000835016,0.58710056,0.231090835,0.00148345
-0.005070952,0.044152535,0.002366599,0.00087421,-0.002132536,0.000840983,0.587102319,0.231086481,0.001485128
-0.006281312,0.046025906,0.001144932,0.000862833,-0.002042276,0.000844483,0.587104057,0.231082305,0.001486814
-0.007439456,0.047732901,-5.16709E-05,0.000849085,-0.001948433,0.000845563,0.58710577,0.231078312,0.001488506
-0.008540995,0.049270222,-0.001220317,0.000833075,-0.001851344,0.000844276,0.587107453,0.231074511,0.001490197
-0.009581976,0.050635582,-0.002358502,0.000814921,-0.001751352,0.000840681,0.587109103,0.231070907,0.001491883
-0.010558882,0.051827662,-0.003464097,0.000794748,-0.001648802,0.000834842,0.587110713,0.231067506,0.001493559
-0.011468624,0.052846048,-0.004535332,0.000772686,-0.001544041,0.000826825,0.587112282,0.231064312,0.001495222
-0.012308537,0.053691169,-0.005570775,0.000748873,-0.001437417,0.000816701,0.587113804,0.231061329,0.001496867
-0.013076371,0.054364228,-0.006569308,0.000723452,-0.001329276,0.000804542,0.587115277,0.231058562,0.001498489
-0.013770273,0.054867118,-0.007530096,0.000696568,-0.001219961,0.000790423,0.587116698,0.231056012,0.001500085
-0.014388777,0.055202337,-0.00845256,0.00066837,-0.001109808,0.000774421,0.587118063,0.231053682,0.001501651
-0.01493079,0.055372902,-0.009336341,0.000639012,-0.000999151,0.000756613,0.587119371,0.231051573,0.001503182
-0.015395577,0.05538225,-0.010181264,0.000608647,-0.000888316,0.000737076,0.587120619,0.231049686,0.001504677
-0.015782757,0.055234147,-0.010987299,0.00057743,-0.000777622,0.000715888,0.587121806,0.23104802,0.001506131
-0.016092296,0.054932595,-0.011754526,0.000545516,-0.00066738,0.000693127,0.587122929,0.231046575,0.001507541
-0.016324498,0.054481743,-0.012483097,0.000513061,-0.000557892,0.00066887,0.587123988,0.23104535,0.001508903
-0.016479998,0.053885813,-0.013173202,0.000480218,-0.000449453,0.000643195,0.587124981,0.231044344,0.001510216
-0.016559754,0.053149027,-0.013825039,0.000447141,-0.000342349,0.000616177,0.587125909,0.231043553,0.001511476
-0.016565029,0.052275561,-0.014438781,0.000413979,-0.000236857,0.000587894,0.58712677,0.231042974,0.001512681
-0.01649737,0.051269495,-0.01501455,0.000380881,-0.000133246,0.000558422,0.587127565,0.231042605,0.001513828
-0.016358592,0.050134774,-0.015552398,0.00034799,-3.17787E-05,0.000527836,0.587128293,0.231042441,0.001514914
-0.016150758,0.048875176,-0.016052292,0.000315446,6.72928E-05,0.000496212,0.587128957,0.231042478,0.001515939
-0.015876165,0.047494276,-0.016514106,0.000283387,0.000163722,0.000463627,0.587129555,0.23104271,0.001516899
-0.015537328,0.04599542,-0.016937623,0.000251942,0.00025727,0.000430156,0.58713009,0.231043133,0.001517794
-0.015136978,0.044381709,-0.017322534,0.000221237,0.000347704,0.000395876,0.587130563,0.231043739,0.00151862
-0.014678046,0.04265599,-0.017668441,0.000191394,0.000434797,0.000360866,0.587130975,0.231044524,0.001519377
-0.014163661,0.040820862,-0.017974863,0.000162525,0.000518328,0.000325203,0.587131329,0.231045479,0.001520063
-0.013597142,0.038878694,-0.018241233,0.000134739,0.00059808,0.000288966,0.587131625,0.231046597,0.001520678
-0.012981986,0.03683165,-0.018466899,0.000108137,0.000673842,0.000252238,0.587131867,0.231047871,0.001521219
-0.012321863,0.03468172,-0.018651128,8.28113E-05,0.000745407,0.000215099,0.587132058,0.231049292,0.001521687
-0.0116206,0.03243076,-0.018793103,5.88493E-05,0.000812569,0.000177633,0.587132199,0.231050853,0.00152208
-0.010882176,0.030080542,-0.018891934,3.63289E-05,0.00087513,0.000139926,0.587132293,0.231052543,0.001522397
-0.010110703,0.027632801,-0.018946658,1.53206E-05,0.000932891,0.000102066,0.587132344,0.231054353,0.001522639
-0.009310415,0.0250893,-0.018956245,-4.11389E-06,0.000985661,6.41398E-05,0.587132354,0.231056274,0.001522806
-0.008485651,0.022451893,-0.018919596,-2.19211E-05,0.001033249,2.62406E-05,0.587132328,0.231058296,0.001522896
-0.007640846,0.019722589,-0.018835548,-3.80565E-05,0.001075469,-1.15386E-05,0.587132267,0.231060407,0.001522911
-0.006780509,0.016903621,-0.018702873,-5.24845E-05,0.001112139,-4.91016E-05,0.587132175,0.231062598,0.00152285
-0.00590921,0.013997509,-0.018520288,-6.51785E-05,0.001143083,-8.63501E-05,0.587132057,0.231064856,0.001522714
-0.005031557,0.011007124,-0.018286461,-7.61213E-05,0.001168129,-0.000123183,0.587131915,0.23106717,0.001522504
-0.004152172,0.007935748,-0.01800002,-8.53048E-05,0.001187112,-0.000159496,0.587131752,0.231069528,0.001522221
-0.003275671,0.004787131,-0.017659571,-9.273E-05,0.001199872,-0.000195183,0.587131573,0.231071918,0.001521866
-0.002406639,0.001565553,-0.017263709,-9.84074E-05,0.00120626,-0.000230134,0.587131381,0.231074328,0.001521441
-0.001549608,-0.00172413,-0.016811042,-0.000102357,0.001206134,-0.000264238,0.58713118,0.231076743,0.001520946
-0.000709043,-0.005076434,-0.016300213,-0.000104606,0.001199364,-0.000297378,0.587130972,0.231079152,0.001520384
0.000110675,-0.008485202,-0.015729933,-0.000105193,0.001185829,-0.000329439,0.587130761,0.231081541,0.001519756
0.000905257,-0.011943562,-0.01509901,-0.000104163,0.001165423,-0.000360298,0.587130551,0.231083896,0.001519066
0.001670513,-0.015443882,-0.014406381,-0.000101572,0.001138054,-0.000389835,0.587130345,0.231086203,0.001518315
0.00240237,-0.018977731,-0.013651153,-9.74811E-05,0.001103647,-0.000417924,0.587130145,0.231088448,0.001517507
0.00309688,-0.022535838,-0.012832622,-9.19622E-05,0.001062143,-0.000444439,0.587129955,0.231090617,0.001516643
0.00375024,-0.026108051,-0.011950308,-8.50936E-05,0.001013504,-0.000469254,0.587129777,0.231092696,0.001515729
0.004358811,-0.029683303,-0.01100397,-7.69613E-05,0.000957711,-0.00049224,0.587129614,0.231094671,0.001514766
0.004919142,-0.033249585,-0.009993638,-6.76584E-05,0.000894771,-0.00051327,0.587129469,0.231096527,0.00151376
0.005427982,-0.036793927,-0.008919634,-5.72847E-05,0.000824713,-0.000532215,0.587129344,0.23109825,0.001512713
0.005882305,-0.04030239,-0.007782608,-4.59464E-05,0.000747595,-0.000548949,0.58712924,0.231099826,0.001511631
0.00627932,-0.043760077,-0.006583569,-3.37555E-05,0.000663503,-0.000563345,0.58712916,0.231101241,0.001510518
0.006616487,-0.047151148,-0.005323921,-2.08291E-05,0.000572555,-0.000575283,0.587129105,0.23110248,0.001509378
0.006891526,-0.05045885,-0.004005502,-7.28954E-06,0.000474899,-0.000584641,0.587129077,0.231103531,0.001508216
0.007102423,-0.053665561,-0.002630621,6.73695E-06,0.000370719,-0.000591305,0.587129076,0.23110438,0.001507039
0.007247443,-0.056752835,-0.001202094,2.11202E-05,0.000260236,-0.000595164,0.587129104,0.231105014,0.001505851
0.007325135,-0.059701466,0.000276727,3.57267E-05,0.000143708,-0.000596113,0.58712916,0.231105421,0.001504658
0.007334349,-0.062491542,0.001801925,5.04207E-05,2.14306E-05,-0.000594057,0.587129247,0.231105589,0.001503467
0.007274251,-0.065102517,0.003369003,6.50641E-05,-0.000106258,-0.000588905,0.587129362,0.231105506,0.001502282
0.007144338,-0.06751328,0.004972875,7.95177E-05,-0.00023898,-0.000580581,0.587129507,0.231105164,0.001501111
0.006944459,-0.069702234,0.006607867,9.36415E-05,-0.000376311,-0.000569014,0.58712968,0.23110455,0.00149996
0.00667484,-0.071647376,0.008267724,0.000107296,-0.000517788,-0.000554149,0.587129881,0.231103658,0.001498835
0.006336104,-0.073326395,0.009945622,0.000120341,-0.000662901,-0.000535943,0.587130109,0.231102479,0.001497743
0.005929297,-0.074716762,0.011634193,0.00013264,-0.000811094,-0.000514367,0.587130363,0.231101007,0.001496691
0.005455911,-0.075795843,0.013325544,0.000144058,-0.000961768,-0.000489406,0.58713064,0.231099235,0.001495686
0.004917899,-0.076541006,0.015011291,0.000154464,-0.001114277,-0.000461065,0.587130939,0.23109716,0.001494734
0.00431769,-0.076929744,0.016682597,0.00016373,-0.001267932,-0.000429361,0.587131258,0.231094778,0.001493842
0.003658196,-0.076939809,0.018330207,0.000171734,-0.001421996,-0.000394334,0.587131594,0.231092088,0.001493016
0.002942815,-0.076549349,0.019944501,0.000178362,-0.001575691,-0.00035604,0.587131945,0.23108909,0.001492264
0.002175428,-0.075737064,0.021515532,0.000183506,-0.001728194,-0.000314556,0.587132307,0.231085785,0.001491592
0.001360401,-0.074482363,0.023033083,0.000187064,-0.001878639,-0.000269978,0.587132679,0.231082177,0.001491006
0.000502573,-0.072765532,0.024486709,0.000188947,-0.002026123,-0.000222424,0.587133056,0.231078271,0.001490512
-0.000392749,-0.070567909,0.025865789,0.000189074,-0.002169702,-0.000172031,0.587133434,0.231074073,0.001490116
-0.001319801,-0.067872066,0.027159571,0.000187376,-0.002308395,-0.000118961,0.587133812,0.231069592,0.001489824
-0.002272373,-0.064661983,0.028357226,0.000183795,-0.00244119,-6.33931E-05,0.587134184,0.231064839,0.00148964
-0.003243824,-0.060923236,0.029447894,0.000178287,-0.002567043,-5.53173E-06,0.587134547,0.231059827,0.00148957
-0.004227097,-0.056643169,0.030420745,0.00017082,-0.002684883,5.43985E-05,0.587134897,0.231054571,0.001489618
-0.005214732,-0.051811081,0.031265032,0.000161378,-0.002793615,0.000116151,0.58713523,0.231049087,0.001489788
-0.006198881,-0.046418396,0.031970153,0.000149961,-0.002892127,0.000179459,0.587135543,0.231043396,0.001490083
-0.007171331,-0.040458852,0.032525712,0.000136583,-0.002979289,0.000244032,0.58713583,0.231037519,0.001490506
-0.008123512,-0.033928673,0.032921577,0.000121276,-0.003053963,0.000309561,0.587136089,0.231031479,0.001491059
-0.009046524,-0.026826753,0.033147957,0.000104089,-0.003115004,0.000375718,0.587136315,0.231025303,0.001491744
-0.009931148,-0.019154818,0.033195466,8.50896E-05,-0.00316127,0.000442153,0.587136505,0.231019019,0.001492562
-0.010767881,-0.010917596,0.033055204,6.43642E-05,-0.003191623,0.0005085,0.587136656,0.231012658,0.001493513
-0.011546958,-0.002122966,0.032718836,4.2018E-05,-0.00320494,0.000574374,0.587136763,0.231006253,0.001494596
-0.012258396,0.007217899,0.032178674,1.81763E-05,-0.003200115,0.000639375,0.587136824,0.230999838,0.00149581
-0.012892031,0.017090395,0.031427761,-7.01554E-06,-0.003176068,0.000703089,0.587136836,0.230993452,0.001497153
-0.013437567,0.027476364,0.03045995,-3.33918E-05,-0.003131753,0.000765086,0.587136796,0.230987134,0.001498623
-0.013884616,0.038353987,0.029269982,-6.07658E-05,-0.003066163,0.000824929,0.587136702,0.230980925,0.001500214
-0.014222751,0.049697689,0.027853568,-8.89302E-05,-0.002978337,0.000882166,0.587136553,0.230974869,0.001501922
-0.014441552,0.061478066,0.026207458,-0.000117657,-0.002867372,0.000936343,0.587136346,0.230969012,0.001503742
-0.01453065,0.073661827,0.02432952,-0.000146696,-0.002732425,0.000986996,0.587136082,0.2309634,0.001505668
-0.014479767,0.086211765,0.022218824,-0.000175779,-0.002572725,0.001033661,0.587135759,0.230958082,0.00150769
-0.014278766,0.099086742,0.019875719,-0.000204616,-0.002387578,0.001075871,0.587135379,0.230953109,0.001509802
-0.013917686,0.112241708,0.017301925,-0.000232894,-0.002176378,0.001113164,0.587134941,0.230948532,0.001511994
-0.013386788,0.125627738,0.014500611,-0.000260286,-0.001938611,0.001145079,0.587134447,0.230944403,0.001514255
-0.0126766,0.139192096,0.011476488,-0.000286442,-0.001673867,0.001171166,0.5871339,0.230940777,0.001516574
-0.011777949,0.152878326,0.008235892,-0.000310993,-0.001381843,0.001190985,0.587133301,0.230937708,0.00151894
-0.010682005,0.166626372,0.004786866,-0.000333553,-0.001062354,0.00120411,0.587132656,0.23093525,0.001521338
-0.009380311,0.180372728,0.001139248,-0.000353721,-0.000715337,0.001210133,0.587131967,0.230933459,0.001523756
-0.007864813,0.194050619,-0.00269526,-0.000371075,-0.000340863,0.001208667,0.587131241,0.230932389,0.001526179
-0.006127896,0.207590217,-0.006703013,-0.00038518,6.08651E-05,0.001199352,0.587130483,0.230932095,0.001528591
-0.004162413,0.220918891,-0.010868361,-0.000395586,0.000489498,0.001181855,0.5871297,0.230932632,0.001530976
-0.001961706,0.233961484,-0.015173589,-0.00040183,0.000944541,0.001155878,0.587128901,0.230934053,0.001533318
0.000480364,0.246640634,-0.019598874,-0.000403433,0.001425344,0.00112116,0.587128093,0.23093641,0.0015356
0.003169403,0.258877117,-0.024122243,-0.000399908,0.001931103,0.001077483,0.587127287,0.230939755,0.001537803
0.006110464,0.270590225,-0.028719554,-0.000390755,0.002460853,0.001024671,0.587126493,0.230944135,0.00153991
0.009308028,0.281698162,-0.033364477,-0.000375466,0.003013464,0.000962604,0.587125724,0.230949598,0.001541902
0.012765985,0.29211847,-0.038028492,-0.000353523,0.003587645,0.000891214,0.587124991,0.230956189,0.00154376
0.016487621,0.301768472,-0.042680892,-0.000324402,0.004181938,0.00081049,0.58712431,0.230963949,0.001545466
0.020475599,0.310565748,-0.047288802,-0.000287573,0.004794719,0.00072049,0.587123694,0.230972916,0.001547002
0.024731943,0.318428631,-0.0518172,-0.0002425,0.005424201,0.000621335,0.587123159,0.230983127,0.001548348
0.029258032,0.325276726,-0.056228952,-0.000188645,0.006068434,0.000513221,0.587122724,0.230994613,0.001549487
0.034054589,0.331031447,-0.060484864,-0.000125468,0.006725308,0.000396419,0.587122405,0.231007401,0.001550401
0.039121677,0.335616571,-0.064543734,-5.24267E-05,0.007392559,0.000271282,0.587122222,0.231021514,0.001551073
0.044458702,0.338958814,-0.068362431,3.10189E-05,0.008067774,0.000138244,0.587122195,0.231036971,0.001551486
0.050064409,0.340988418,-0.071895978,0.000125408,0.008748395,-2.16798E-06,0.587122346,0.231053785,0.001551626
0.055936897,0.34163975,-0.075097659,0.000231277,0.009431728,-0.000149339,0.587122697,0.231071965,0.001551478
0.06207362,0.34085191,-0.077919137,0.000349156,0.010114954,-0.000302559,0.587123271,0.231091512,0.001551029
0.068471403,0.338569339,-0.080310582,0.000479571,0.010795136,-0.000461016,0.587124093,0.231112425,0.001550267
0.075126444,0.334742426,-0.082220818,0.000623041,0.011469231,-0.000623801,0.587125189,0.231134693,0.001549185
0.082034324,0.329328105,-0.083597471,0.000780077,0.012134105,-0.000789899,0.587126586,0.231158302,0.001547772
0.089190016,0.322290448,-0.08438713,0.000951179,0.012786543,-0.000958191,0.58712831,0.231183229,0.001546025
0.096587891,0.313601223,-0.084535521,0.001136837,0.013423267,-0.001127448,0.58713039,0.231209448,0.001543939
0.104221721,0.303240444,-0.08398769,0.00133753,0.014040948,-0.001296333,0.587132857,0.231236922,0.001541515
0.112084684,0.291196874,-0.082688205,0.001553724,0.014636229,-0.001463399,0.58713574,0.231265612,0.001538754
0.120169368,0.277468504,-0.08058136,0.001785869,0.015205736,-0.001627086,0.587139072,0.231295467,0.001535662
0.128467771,0.262062982,-0.077611404,0.002034401,0.015746103,-0.001785724,0.587142884,0.231326435,0.001532246
0.1369713,0.244998003,-0.073722773,0.00229974,0.016253988,-0.001937531,0.58714721,0.231358452,0.001528519
0.145670771,0.226301648,-0.068860331,0.002582286,0.016726095,-0.002080615,0.587152083,0.231391451,0.001524496
0.154556404,0.206012657,-0.06296962,0.002882423,0.017159194,-0.002212973,0.587157539,0.231425356,0.001520196
0.163617808,0.184180637,-0.055997109,0.003200512,0.017550145,-0.002332494,0.587163613,0.231460087,0.001515644
0.172843974,0.160866181,-0.04789045,0.003536894,0.017895917,-0.002436961,0.587170341,0.231495557,0.001510866
0.182223249,0.1361409,-0.03859874,0.003891888,0.01819361,-0.002524055,0.58717776,0.231531671,0.001505896
0.191743316,0.110087362,-0.028072786,0.004265787,0.018440481,-0.002591356,0.587185908,0.231568331,0.00150077
0.201391167,0.082798938,-0.016265374,0.004658861,0.01863396,-0.002636346,0.587194823,0.231605433,0.00149553
0.21115307,0.054379546,-0.003131538,0.005071352,0.018771676,-0.002656418,0.587204544,0.231642867,0.001490225
0.221014543,0.0249433,0.011371171,0.005503473,0.018851478,-0.002648873,0.587215109,0.23168052,0.001484905
0.230960324,-0.00538594,0.027282424,0.00595541,0.01887145,-0.002610933,0.587226558,0.231718273,0.001479629
0.240974341,-0.036475113,0.044638866,0.006427315,0.018829934,-0.002539743,0.58723893,0.231756005,0.001474461
0.25103968,-0.068182592,0.063473865,0.006919307,0.018725549,-0.002432377,0.587252267,0.231793593,0.00146947
0.261138559,-0.10035891,0.083817287,0.007431473,0.018557204,-0.002285847,0.587266608,0.231830908,0.001464732
0.271252301,-0.132847549,0.105695272,0.007963862,0.018324113,-0.002097108,0.587281993,0.231867821,0.001460327
0.281361317,-0.165485821,0.129130038,0.008516483,0.018025813,-0.001863066,0.587298463,0.231904204,0.001456343
0.291445102,-0.198105798,0.15413969,0.009089307,0.01766217,-0.001580588,0.587316059,0.231939925,0.001452874
0.301482241,-0.230535305,0.180738061,0.009682263,0.01723339,-0.001246508,0.58733482,0.231974853,0.001450021
0.31145044,-0.262598968,0.208934568,0.010295236,0.016740029,-0.000857636,0.587354788,0.232008858,0.001447888
0.321326572,-0.2941193,0.238734094,0.010928065,0.016182994,-0.000410769,0.587376001,0.232041813,0.00144659
0.33108674,-0.32491782,0.270136892,0.011580542,0.015563552,9.73005E-05,0.5873985,0.23207359,0.001446245
0.340706365,-0.354816193,0.303138506,0.012252412,0.014883323,0.000669778,0.587422323,0.232104067,0.001446979
0.350160304,-0.383637376,0.337729725,0.012943368,0.014144287,0.001309855,0.58744751,0.232133124,0.001448924
0.359422975,-0.411206754,0.373896552,0.013653053,0.013348774,0.002020697,0.587474097,0.232160644,0.001452219
0.368468519,-0.437353255,0.411620208,0.01438106,0.01249946,0.002805441,0.587502122,0.232186519,0.001457007
0.37727097,-0.46191043,0.450877156,0.015126927,0.011599361,0.003667178,0.587531621,0.232210642,0.001463441
0.385804458,-0.484717494,0.491639154,0.015890143,0.010651818,0.004608949,0.58756263,0.232232916,0.001471676
0.394043416,-0.505620299,0.533873327,0.016670145,0.009660491,0.005633735,0.587595182,0.232253249,0.001481876
0.401962818,-0.524472266,0.577542261,0.017466317,0.008629337,0.006744443,0.58762931,0.232271558,0.001494211
0.409538426,-0.541135229,0.622604108,0.018277996,0.007562602,0.007943904,0.587665047,0.232287767,0.001508854
0.416747057,-0.55548022,0.669012713,0.019104471,0.006464796,0.009234859,0.587702422,0.232301808,0.001525987
0.423566867,-0.567388169,0.716717747,0.019944984,0.005340681,0.010619954,0.587741465,0.232313626,0.001545794
0.429977646,-0.576750531,0.765664847,0.020798738,0.004195243,0.01210173,0.587782202,0.232323171,0.001568466
0.43596113,-0.583469828,0.815795766,0.021664895,0.003033679,0.013682614,0.58782466,0.232330407,0.001594201
0.441501322,-0.587460115,0.867048528,0.022542583,0.001861364,0.015364913,0.587868862,0.232335306,0.001623197
0.44658482,-0.588647356,0.919357583,0.0234309,0.000683838,0.017150808,0.58791483,0.232337852,0.00165566
0.451201154,-0.586969733,0.972653968,0.024328922,-0.000493225,0.019042343,0.587962585,0.232338041,0.0016918
0.455343109,-0.582377862,1.026865467,0.025235705,-0.001664041,0.021041424,0.588012146,0.232335879,0.00173183
0.459007051,-0.574834937,1.081916754,0.026150295,-0.002822737,0.023149805,0.588063528,0.232331385,0.001775966
0.462193218,-0.564316804,1.137729541,0.027071733,-0.003963381,0.025369091,0.588116747,0.232324588,0.001824429
0.464905998,-0.550811965,1.194222708,0.027999067,-0.005080004,0.027700724,0.588171815,0.232315532,0.001877442
0.467154167,-0.534321517,1.251312419,0.028931357,-0.006166628,0.030145982,0.588228743,0.232304268,0.001935232
0.468951091,-0.514859037,1.308912236,0.029867684,-0.00721729,0.032705973,0.58828754,0.232290865,0.001998026
0.470314896,-0.492450426,1.366933208,0.030807161,-0.008226065,0.035381631,0.588348214,0.232275399,0.002066056
0.471268587,-0.467133695,1.425283952,0.031748944,-0.009187092,0.038173706,0.588410769,0.232257961,0.002139553
0.471840126,-0.438958731,1.48387072,0.032692236,-0.010094599,0.041082766,0.58847521,0.232238651,0.00221875
0.472062459,-0.407987011,1.54259744,0.033636304,-0.010942927,0.044109189,0.588541538,0.232217582,0.002303884
0.471973489,-0.374291286,1.601365758,0.034580486,-0.011726547,0.047253156,0.588609755,0.232194879,0.002395187
0.471615997,-0.33795523,1.660075042,0.035524198,-0.012440092,0.050514652,0.58867986,0.232170676,0.002492896
0.471037493,-0.299073049,1.718622375,0.03646695,-0.013078368,0.053893456,0.588751852,0.232145119,0.002597246
0.47029002,-0.257749061,1.776902517,0.037408348,-0.013636384,0.057389141,0.588825728,0.232118363,0.00270847
0.469429882,-0.214097238,1.834807837,0.03834811,-0.014109365,0.061001066,0.588901485,0.232090573,0.002826802
0.468517329,-0.16824071,1.892228211,0.039286068,-0.014492773,0.064728373,0.58897912,0.232061925,0.002952474
0.467616171,-0.120311233,1.949050885,0.040222179,-0.014782327,0.068569979,0.589058629,0.232032602,0.003085716
0.466793353,-0.070448623,2.00516031,0.041156532,-0.014974018,0.072524576,0.589140009,0.232002796,0.003226754
0.466118474,-0.018800154,2.06043794,0.042089352,-0.015064122,0.07659062,0.589223256,0.231972706,0.003375814
0.465663277,0.034480082,2.11476202,0.043021006,-0.015049219,0.080766328,0.589308366,0.231942539,0.003533117
0.465501106,0.089231853,2.168007357,0.043952006,-0.014926202,0.085049669,0.58939534,0.231912509,0.003698879
0.46570634,0.145289503,2.220045094,0.044883011,-0.014692291,0.089438358,0.589484174,0.231882835,0.003873315
0.466353814,0.202482714,2.270742475,0.045814831,-0.014345044,0.093929849,0.589574872,0.23185374,0.004056633
0.46751823,0.260637299,2.319962617,0.046748426,-0.01388236,0.098521327,0.589667434,0.231825454,0.004249035
0.469273563,0.319576003,2.367564279,0.047684904,-0.013302494,0.103209699,0.589761865,0.231798211,0.004450718
0.471692448,0.379119323,2.413401657,0.04862552,-0.012604056,0.107991585,0.589858173,0.231772244,0.004661874
0.474845563,0.439086292,2.457324206,0.049571674,-0.011786017,0.112863306,0.589956367,0.231747794,0.004882685
0.478801,0.499295258,2.499176524,0.050524902,-0.010847711,0.117820881,0.59005646,0.2317251,0.005113327
0.483623625,0.559564612,2.53879831,0.051486878,-0.009788836,0.122860012,0.590158467,0.231704404,0.005353968
0.489374446,0.61971348,2.576024427,0.052459397,-0.008609453,0.127976075,0.590262408,0.231685945,0.005604767
0.49610997,0.679562376,2.610685073,0.053444375,-0.007309982,0.13316411,0.590368305,0.231669966,0.005865872
0.503881577,0.738933801,2.642606099,0.054443837,-0.005891203,0.138418815,0.590476185,0.231656705,0.006137423
0.512734913,0.797652804,2.671609449,0.055459902,-0.004354247,0.143734534,0.59058608,0.231646401,0.006419548
0.522709291,0.855547499,2.697513766,0.056494776,-0.002700592,0.149105253,0.590698025,0.231639288,0.006712361
0.533837121,0.912449516,2.720135127,0.057550739,-0.000932057,0.154524589,0.590812059,0.231635599,0.007015969
0.546143365,0.968194422,2.739287943,0.058630125,0.000949206,0.159985793,0.590928228,0.23163556,0.00733046
0.559645026,1.022622082,2.754785985,0.059735312,0.002940721,0.165481741,0.59104658,0.231639395,0.007655912
0.574350667,1.07557698,2.766443554,0.060868705,0.005039694,0.171004937,0.591167169,0.231647323,0.007992387
0.590259973,1.126908526,2.774076779,0.062032715,0.007243029,0.176547515,0.591290054,0.231659554,0.008339932
0.607363355,1.176471341,2.777505036,0.063229745,0.009547329,0.182101244,0.5914153,0.231676295,0.008698577
0.625641613,1.224125545,2.776552503,0.064462168,0.011948914,0.187657535,0.591542973,0.231697743,0.009068337
0.645065633,1.269737038,2.771049817,0.065732311,0.014443831,0.193207454,0.591673148,0.231724091,0.009449207
0.665596154,1.313177788,2.760835844,0.067042431,0.017027862,0.198741735,0.591805903,0.231755519,0.009841166
0.68718356,1.354326113,2.745759532,0.068394696,0.019696542,0.204250798,0.591941318,0.231792202,0.010244174
0.709767733,1.393066949,2.72568183,0.069791165,0.022445167,0.209724773,0.592079481,0.231834305,0.01065817
0.733277936,1.42929211,2.700477651,0.071233767,0.02526881,0.215153525,0.592220483,0.231881983,0.011083073
0.757632752,1.462900512,2.670037862,0.072724277,0.028162335,0.220526683,0.592364416,0.23193538,0.011518784
0.782740082,1.493798387,2.634271274,0.074264298,0.031120412,0.225833676,0.59251138,0.231994632,0.01196518
0.808497207,1.521899473,2.593106596,0.075855237,0.034137529,0.231063769,0.592661474,0.232059862,0.012422118
0.834790945,1.547125203,2.54649432,0.077498287,0.03720801,0.236206103,0.592814801,0.232131182,0.012889435
0.861497888,1.569404891,2.494408503,0.079194401,0.040326029,0.241249746,0.592971467,0.232208694,0.013366943
0.888484749,1.58867593,2.4368484,0.080944278,0.043485629,0.246183737,0.593131578,0.232292486,0.013854434
