SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3
10.94,0.764455,9.784109,0.722383,0.065758,0.539453,0.012773,0.665981,0.610604,0.277551,0.326492
10.95,0.725111,9.900593,0.704875,0.029906,0.506314,0.126483,0.666389,0.611901,0.275864,0.324656
10.96,0.525025,10.022141,0.205313,-0.486991,0.629572,0.193689,0.666777,0.613301,0.274143,0.322669
10.97,0.484221,10.009449,-0.199856,-0.823137,0.831853,0.141906,0.667312,0.614575,0.272375,0.32063
10.98,0.594882,10.022117,-0.096943,-0.664307,0.86008,0.168548,0.66798,0.615708,0.270655,0.318517
10.99,0.767057,10.078112,0.360593,-0.187043,0.726002,0.273177,0.668726,0.616777,0.269059,0.316227
11,0.800843,10.02919,0.784224,0.197085,0.490318,0.265096,0.669378,0.618044,0.267576,0.313622
11.01,0.877803,9.928895,1.010826,0.464474,0.398369,0.18735,0.669863,0.619632,0.266161,0.310641
11.02,0.84893,10.066894,1.107507,0.543083,0.308868,0.331236,0.670348,0.621353,0.264663,0.30742
11.03,0.718494,10.154716,0.764939,0.207424,0.421352,0.385303,0.671161,0.622802,0.262861,0.304245
11.04,0.616359,10.187161,0.200627,-0.295833,0.709027,0.366121,0.672422,0.623674,0.260705,0.301516
11.05,0.615467,10.035273,0.043175,-0.418016,0.826522,0.198779,0.674116,0.62387,0.25844,0.299271
11.06,0.758916,9.777752,0.317608,-0.11328,0.775749,-0.031757,0.675924,0.623611,0.256335,0.297536
11.07,0.833314,9.611133,0.766144,0.28158,0.554602,-0.155133,0.677483,0.623381,0.254616,0.295945
11.08,0.88681,9.472703,1.126063,0.6079,0.363876,-0.258391,0.67856,0.62351,0.253398,0.294247
11.09,0.834047,9.4309,1.149112,0.615729,0.305597,-0.300304,0.679161,0.624122,0.252566,0.292272
11.1,0.657512,9.516525,0.619496,0.12282,0.517297,-0.268181,0.679499,0.625111,0.251824,0.290003
11.11,0.536526,9.560044,0.192807,-0.258,0.705167,-0.265143,0.679823,0.626171,0.2509,0.287751
11.12,0.474328,9.576627,-0.286934,-0.641647,0.979679,-0.291785,0.680328,0.627086,0.249762,0.285545
11.13,0.513349,9.638091,-0.376468,-0.674291,1.077667,-0.237616,0.680995,0.627845,0.248458,0.283417
11.14,0.567961,9.668334,0.057213,-0.306603,0.832464,-0.168232,0.681695,0.62866,0.246984,0.281208
11.15,0.644883,9.657267,0.407486,0.018967,0.651435,-0.147286,0.682418,0.629663,0.24527,0.278699
11.16,0.60799,9.741807,0.677192,0.196916,0.437844,-0.04025,0.683206,0.630904,0.243081,0.275867
11.17,0.613338,9.779527,0.89879,0.36118,0.286896,0.016371,0.684339,0.632149,0.240234,0.272681
11.18,0.624767,9.869084,0.862445,0.324495,0.325288,0.10305,0.685935,0.633164,0.236681,0.269404
11.19,0.58424,9.746243,0.598545,0.094938,0.485058,-0.043116,0.68795,0.63379,0.232667,0.266271
11.2,0.675139,9.630357,0.645754,0.177345,0.521314,-0.152805,0.690042,0.634144,0.2287,0.263438
11.21,0.774501,9.61436,1.127477,0.56808,0.24875,-0.121333,0.691782,0.634538,0.22524,0.260895
11.22,0.858705,9.514864,1.374248,0.805197,0.116403,-0.195169,0.692941,0.635226,0.222501,0.258484
11.23,0.82191,9.570001,1.405599,0.809632,0.055553,-0.139138,0.693499,0.636304,0.220479,0.256056
11.24,0.754272,9.687943,1.202892,0.639004,0.146877,-0.043237,0.693675,0.637622,0.219044,0.253523
11.25,0.680729,9.709578,1.22886,0.623475,0.067741,-0.022078,0.693871,0.638889,0.217733,0.250911
11.26,0.561441,9.510298,0.896428,0.343024,0.222298,-0.252485,0.694378,0.63983,0.216381,0.248268
11.27,0.548141,9.328719,0.701801,0.230021,0.349436,-0.450906,0.695032,0.640642,0.214892,0.245623
11.28,0.545174,9.284397,0.994425,0.439859,0.120246,-0.470409,0.695518,0.641609,0.213369,0.243035
11.29,0.516017,9.134303,1.154686,0.551571,-0.045423,-0.607866,0.69568,0.642935,0.211796,0.240431
11.3,0.537383,9.267267,1.179586,0.599083,-0.075411,-0.474713,0.695428,0.644791,0.210085,0.237676
11.31,0.521151,9.496997,1.10111,0.540634,-0.049763,-0.253288,0.69511,0.646861,0.207994,0.2348
11.32,0.590986,9.73019,1.085377,0.573131,-0.006442,-0.021093,0.695233,0.648644,0.205272,0.231896
11.33,0.558757,9.847681,1.357105,0.692629,-0.239027,0.116757,0.69616,0.649771,0.201741,0.22904
11.34,0.634333,9.952602,1.45677,0.766146,-0.254544,0.233555,0.697946,0.650104,0.197549,0.226298
11.35,0.550958,9.891572,1.55358,0.71263,-0.368769,0.183129,0.700159,0.649874,0.193124,0.223928
11.36,0.647089,9.634164,1.505184,0.738516,-0.27579,-0.07206,0.702095,0.649614,0.189236,0.22193
11.37,0.693744,9.736529,2.058005,1.086687,-0.69003,0.079713,0.703178,0.649885,0.186328,0.220162
11.38,0.775347,9.851757,1.855338,1.029421,-0.498622,0.176918,0.703341,0.650807,0.184454,0.218493
11.39,0.707492,10.232535,1.50564,0.76275,-0.26794,0.522622,0.702927,0.652063,0.183477,0.216895
11.4,0.716142,10.493384,0.976387,0.459848,0.161419,0.739077,0.702624,0.653082,0.182903,0.215292
11.41,0.63205,10.470813,0.919137,0.369051,0.168685,0.709554,0.703003,0.653409,0.182221,0.213633
11.42,0.565771,10.149736,0.997558,0.3796,0.082864,0.394239,0.704211,0.652995,0.18118,0.211796
11.43,0.48858,9.78227,0.880309,0.264559,0.150291,0.016544,0.705903,0.652159,0.17986,0.209856
11.44,0.426457,9.484013,0.891404,0.236688,0.112863,-0.280944,0.707419,0.651481,0.178534,0.20798
11.45,0.432784,9.245301,0.809287,0.216838,0.171932,-0.526071,0.708247,0.651433,0.177428,0.206251
11.46,0.454433,9.137597,0.855617,0.282719,0.127047,-0.629105,0.708413,0.652082,0.176424,0.204487
11.47,0.453031,9.309778,0.675906,0.186078,0.266445,-0.473073,0.708279,0.653121,0.175354,0.202548
11.48,0.393963,9.61962,0.40028,-0.025715,0.465511,-0.187973,0.708287,0.654163,0.173873,0.200422
11.49,0.348347,9.657235,0.683587,0.092866,0.214051,-0.127834,0.70889,0.654748,0.171859,0.198103
11.5,0.26756,9.502867,0.530938,-0.060255,0.301103,-0.296193,0.71004,0.65491,0.169295,0.195641
11.51,0.330253,9.283245,0.207086,-0.180748,0.602664,-0.54259,0.711232,0.655012,0.166613,0.193257
11.52,0.390625,9.179578,0.478186,0.023322,0.402374,-0.6212,0.712045,0.65538,0.164246,0.191026
11.53,0.442068,9.448054,0.653248,0.14793,0.286695,-0.337256,0.712354,0.656152,0.162156,0.189001
11.54,0.526759,9.839293,0.620417,0.185043,0.36436,0.051746,0.712349,0.6572,0.160206,0.187031
11.55,0.663972,10.084055,0.555351,0.255351,0.495467,0.29309,0.712509,0.658123,0.15811,0.184952
11.56,0.630412,10.076704,0.892142,0.395979,0.198221,0.313378,0.713282,0.658538,0.155601,0.182605
11.57,0.599935,9.952902,1.250412,0.546449,-0.109516,0.220911,0.714714,0.658406,0.152689,0.179924
11.58,0.465858,9.726839,1.303412,0.449274,-0.209012,-0.000364,0.716616,0.657853,0.149456,0.17707
11.59,0.458131,9.417669,1.276675,0.429654,-0.19258,-0.309503,0.718355,0.657383,0.146314,0.174372
11.6,0.449234,9.288261,1.338323,0.448313,-0.255626,-0.431944,0.719562,0.657292,0.143548,0.172019
11.61,0.501776,9.341287,1.522713,0.575551,-0.398156,-0.360688,0.720079,0.657726,0.141282,0.170062
11.62,0.565831,9.619707,1.379807,0.5446,-0.241831,-0.096324,0.720135,0.658514,0.139385,0.168334
11.63,0.628743,9.907917,1.328628,0.558683,-0.166869,0.186682,0.719985,0.659427,0.137724,0.166761
11.64,0.564215,9.986089,1.403609,0.534063,-0.270024,0.269588,0.719987,0.660192,0.136082,0.165065
11.65,0.519557,10.078755,1.474145,0.522041,-0.349035,0.367194,0.720312,0.660705,0.134291,0.163053
11.66,0.459166,10.021661,1.509215,0.482015,-0.407724,0.31271,0.720952,0.660951,0.13224,0.160885
11.67,0.421976,9.893132,1.121919,0.275638,-0.090806,0.148568,0.721584,0.661213,0.130143,0.158673
11.68,0.462216,9.845207,0.803722,0.175832,0.200861,0.072476,0.721962,0.661674,0.128321,0.156501
11.69,0.544563,9.998641,0.806808,0.25066,0.231258,0.227432,0.721965,0.662408,0.126819,0.154591
11.7,0.626125,9.919301,0.917786,0.393565,0.14526,0.159818,0.721742,0.663337,0.125579,0.152649
11.71,0.533994,9.744604,0.877395,0.324556,0.106083,-0.020056,0.721338,0.664483,0.124447,0.150489
11.72,0.488916,9.621206,1.157161,0.439066,-0.195794,-0.12174,0.720868,0.665794,0.12327,0.14789
11.73,0.398489,9.62535,1.201324,0.400353,-0.297046,-0.11729,0.720435,0.667153,0.121903,0.14498
11.74,0.208479,9.645155,1.116403,0.209779,-0.319635,-0.108431,0.720121,0.668432,0.120282,0.141974
11.75,0.18844,9.541774,0.449417,-0.075678,0.260732,-0.262336,0.720124,0.66938,0.118295,0.139133
11.76,0.320409,9.503286,0.021317,-0.129326,0.701114,-0.330743,0.720394,0.669961,0.11617,0.136707
11.77,0.402701,9.576724,0.232737,0.026793,0.554646,-0.240768,0.720942,0.670158,0.114084,0.134596
11.78,0.562761,9.447888,0.839347,0.417477,0.064982,-0.320307,0.721609,0.670178,0.111998,0.13266
11.79,0.610563,9.117275,1.264075,0.644139,-0.325836,-0.616259,0.722179,0.670334,0.109921,0.130487
11.8,0.508445,8.948482,1.692382,0.729529,-0.784518,-0.754525,0.722379,0.670951,0.107818,0.127942
11.81,0.413303,8.982209,2.098638,0.800685,-1.223851,-0.695877,0.722094,0.672156,0.105545,0.125085
11.82,0.206789,9.359201,1.792993,0.47646,-1.031763,-0.349041,0.721602,0.673636,0.102921,0.122114
11.83,0.18495,9.703464,1.291382,0.243908,-0.581452,-0.04225,0.72125,0.674938,0.09994,0.119452
11.84,0.275954,9.784041,0.568428,0.045418,0.116719,-0.009066,0.72126,0.675772,0.09683,0.117217
11.85,0.479651,9.850514,0.471861,0.17782,0.288493,0.054961,0.721753,0.675991,0.093814,0.115357
11.86,0.61788,9.81938,1.098875,0.510563,-0.237817,0.071252,0.722542,0.675788,0.091196,0.113698
11.87,0.693886,9.584221,1.573162,0.747963,-0.662586,-0.126866,0.723253,0.675599,0.089067,0.111974
11.88,0.618122,9.485201,2.024278,0.840139,-1.128069,-0.196532,0.723477,0.675902,0.087431,0.109973
11.89,0.440646,9.450751,1.866719,0.635904,-1.06776,-0.249687,0.723123,0.676802,0.086134,0.10776
11.9,0.283778,9.560309,1.531085,0.387811,-0.824629,-0.169359,0.72252,0.67795,0.084961,0.105495
11.91,0.282609,9.435288,1.224907,0.303549,-0.565669,-0.315701,0.721929,0.679073,0.083721,0.103292
11.92,0.277444,9.296618,0.746172,0.160332,-0.139779,-0.484474,0.72145,0.680062,0.082414,0.101162
11.93,0.352446,9.256482,0.950509,0.307529,-0.329986,-0.511792,0.720966,0.681021,0.081131,0.099176
11.94,0.316266,9.266624,1.135721,0.340058,-0.53986,-0.493188,0.720374,0.68208,0.079831,0.097235
11.95,0.185647,9.342286,1.002333,0.179832,-0.474496,-0.428663,0.719712,0.683185,0.078538,0.095412
11.96,0.09824,9.333236,0.899464,0.067792,-0.422323,-0.445457,0.71919,0.684154,0.077029,0.093625
11.97,0.026652,9.388714,0.616982,-0.094421,-0.177818,-0.40584,0.719065,0.684714,0.075184,0.091977
11.98,0.011308,9.533496,0.686255,-0.109835,-0.234823,-0.258034,0.719418,0.684792,0.072947,0.090425
11.99,0.122582,9.611947,0.701522,-0.026692,-0.201471,-0.176539,0.720064,0.684536,0.070475,0.089167
12,0.193857,9.69183,0.664248,0.001988,-0.140954,-0.097212,0.720535,0.684419,0.067964,0.088206
12.01,0.38799,9.995599,0.771249,0.18644,-0.189476,0.216602,0.720563,0.684713,0.065689,0.087417
12.02,0.454739,10.436978,0.616494,0.178341,-0.023819,0.650818,0.720295,0.685307,0.063644,0.086481
12.03,0.535815,10.589176,0.427251,0.193342,0.17427,0.795448,0.720098,0.68583,0.061807,0.085297
12.04,0.476504,10.491992,0.382652,0.131408,0.197616,0.694408,0.720201,0.68609,0.060044,0.083589
12.05,0.373122,10.400225,0.770245,0.140273,-0.191035,0.620002,0.72076,0.685928,0.058172,0.08139
12.06,0.260184,10.28366,1.009395,0.097309,-0.43514,0.514045,0.721593,0.685509,0.056156,0.078914
12.07,0.189614,10.06844,0.989022,0.029133,-0.428873,0.296853,0.722371,0.685143,0.054004,0.076438
12.08,0.262561,9.771526,0.875033,0.081366,-0.315976,-0.003973,0.722762,0.685144,0.051896,0.07416
12.09,0.32326,9.857052,0.782034,0.115912,-0.219274,0.077511,0.722743,0.68552,0.050017,0.072129
12.1,0.410116,9.918871,0.926308,0.232871,-0.355247,0.148728,0.722426,0.686173,0.048266,0.070268
12.11,0.492389,9.987585,1.03824,0.337368,-0.459006,0.224629,0.722074,0.686852,0.046542,0.068387
12.12,0.476386,9.845778,1.164952,0.358468,-0.604684,0.088285,0.721818,0.687439,0.044808,0.066325
12.13,0.348961,9.823033,1.286558,0.265474,-0.764749,0.067275,0.721586,0.688012,0.04302,0.06405
12.14,0.189575,9.888456,1.416772,0.135995,-0.933631,0.133899,0.721397,0.688533,0.04117,0.061751
12.15,0.145994,9.925631,1.048872,0.011564,-0.585483,0.152084,0.721366,0.688863,0.039234,0.059654
12.16,0.210729,10.058589,0.908739,0.032206,-0.430877,0.279821,0.721455,0.689034,0.037218,0.057877
12.17,0.388144,10.198541,0.744811,0.156625,-0.222907,0.416751,0.721751,0.688941,0.035318,0.056471
12.18,0.486934,10.247183,0.913866,0.272111,-0.358341,0.476849,0.722176,0.688685,0.033534,0.055239
12.19,0.562387,10.282236,1.08152,0.370553,-0.497598,0.522951,0.722627,0.68838,0.032035,0.054012
12.2,0.536757,10.052242,1.174166,0.374115,-0.600833,0.297376,0.722921,0.688236,0.030827,0.05259
12.21,0.435533,9.911846,1.290834,0.312533,-0.746435,0.159564,0.722935,0.688392,0.029874,0.050879
12.22,0.244014,9.998151,1.021118,0.088666,-0.520711,0.226547,0.722766,0.688736,0.029094,0.049033
12.23,0.143393,9.876847,0.736207,-0.036977,-0.275337,0.088699,0.722446,0.689239,0.028402,0.047054
12.24,0.107691,9.821007,0.67848,-0.062908,-0.233305,0.02935,0.722197,0.689657,0.027755,0.045108
12.25,0.236745,9.583781,0.387666,0.039932,0.059261,-0.218416,0.721994,0.69002,0.027094,0.043154
12.26,0.266656,9.442684,0.550046,0.116851,-0.110625,-0.351608,0.721722,0.690444,0.026492,0.041278
12.27,0.163938,9.516523,0.430044,0.012784,-0.012566,-0.285061,0.721471,0.69084,0.025906,0.039362
12.28,0.046424,9.484911,0.017851,-0.152621,0.379963,-0.33649,0.721522,0.69091,0.025278,0.037557
12.29,0.001368,9.063616,0.175924,-0.153575,0.219111,-0.751316,0.722037,0.690496,0.024497,0.035749
12.3,-0.066269,8.953439,0.310373,-0.194089,0.100313,-0.856293,0.722972,0.689658,0.02328,0.033793
12.31,-0.086442,9.067982,0.41628,-0.202722,0.031587,-0.737067,0.724161,0.688549,0.021765,0.031893
12.32,0.031669,9.202948,0.902939,-0.028684,-0.406473,-0.574481,0.725105,0.687687,0.019998,0.030169
12.33,0.0889,9.273059,1.371136,0.076384,-0.857306,-0.477982,0.725521,0.687371,0.017998,0.028578
12.34,0.153059,9.472844,1.395732,0.125476,-0.875273,-0.277258,0.725449,0.687572,0.015743,0.026863
12.35,0.25717,9.60762,1.303483,0.202192,-0.775745,-0.146825,0.725246,0.687912,0.013278,0.02489
12.36,0.316506,9.472743,1.469274,0.274356,-0.941596,-0.271727,0.725244,0.688037,0.010783,0.0226
12.37,0.384387,9.606838,1.882639,0.375753,-1.334896,-0.11422,0.725419,0.687968,0.008264,0.019989
12.38,0.359001,9.612633,2.057908,0.358257,-1.509696,-0.098829,0.725615,0.687856,0.005839,0.017416
12.39,0.294144,9.661104,2.533362,0.326867,-1.994883,-0.027241,0.725554,0.687992,0.003581,0.01502
12.4,0.275558,9.615015,2.653267,0.307208,-2.140991,-0.071742,0.725061,0.688559,0.00157,0.013086
12.41,0.165681,9.845171,2.433034,0.163163,-1.947068,0.140038,0.724308,0.68938,-0.000197,0.011528
12.42,0.145852,9.974984,2.329455,0.122619,-1.85347,0.261911,0.723766,0.689967,-0.001692,0.010267
12.43,0.168272,10.043788,2.25976,0.127179,-1.772082,0.329109,0.723774,0.68997,-0.003057,0.009154
12.44,0.211368,10.06219,2.475716,0.176591,-1.953018,0.364542,0.724481,0.689235,-0.004278,0.008005
12.45,0.146883,9.901721,2.813037,0.128576,-2.262424,0.229406,0.725634,0.688026,-0.005434,0.006881
12.46,0.137985,9.669442,3.023726,0.129309,-2.456975,0.016175,0.726695,0.686904,-0.006402,0.005976
12.47,0.126445,9.577538,2.892731,0.10295,-2.325315,-0.081531,0.72723,0.686335,-0.007162,0.005431
12.48,0.124983,9.717584,2.542017,0.070971,-1.984892,0.034347,0.727023,0.686551,-0.007553,0.005412
12.49,0.178285,9.964255,2.236677,0.097923,-1.68696,0.260318,0.726421,0.687184,-0.007572,0.005733
12.5,0.176768,10.072458,1.920064,0.076315,-1.382234,0.348803,0.725845,0.687792,-0.00733,0.006083
12.51,0.148898,10.178456,1.802926,0.047756,-1.265464,0.447429,0.725562,0.688095,-0.006882,0.006203
12.52,0.098124,10.17467,1.696456,0.002755,-1.158037,0.4377,0.725562,0.688101,-0.006363,0.006035
12.53,-0.054058,10.101303,1.567742,-0.143625,-1.042436,0.355387,0.725581,0.688088,-0.005825,0.005777
12.54,-0.07342,10.010049,1.321988,-0.16526,-0.809475,0.25069,0.725441,0.688241,-0.005154,0.005662
12.55,-0.108355,9.9308,0.779349,-0.227747,-0.280898,0.142669,0.72526,0.688436,-0.004394,0.005831
12.56,-0.059168,9.89986,0.439857,-0.194706,0.06462,0.094992,0.725319,0.688376,-0.003533,0.006144
12.57,0.000256,9.936227,0.258998,-0.144197,0.275225,0.122056,0.725892,0.687773,-0.00272,0.006461
12.58,0.105881,9.819378,0.760634,0.004252,-0.181434,0.035,0.727033,0.686568,-0.002144,0.006541
12.59,0.079982,9.552178,1.149336,0.013738,-0.541407,-0.206542,0.728464,0.685053,-0.001907,0.006334
12.6,-0.026784,9.31114,1.6034,-0.054497,-0.984966,-0.416108,0.729697,0.683743,-0.002033,0.00581
12.61,-0.163758,9.171876,1.701972,-0.184324,-1.090419,-0.548573,0.730395,0.683001,-0.002452,0.005225
12.62,-0.285429,9.423736,1.307132,-0.342543,-0.695653,-0.326087,0.730473,0.682918,-0.003019,0.004808
12.63,-0.208147,9.808493,0.939059,-0.304992,-0.30767,0.033327,0.730291,0.68311,-0.003554,0.004715
12.64,-0.136405,9.942738,0.658338,-0.264423,-0.014177,0.149237,0.730249,0.683152,-0.004007,0.004854
12.65,-0.031977,10.058366,0.668491,-0.167373,0.006842,0.266527,0.730612,0.682761,-0.00429,0.004983
12.66,0.049385,10.118581,0.927032,-0.071179,-0.210637,0.345956,0.731408,0.681907,-0.004347,0.005043
12.67,0.072899,10.010794,1.385676,-0.012456,-0.640939,0.273461,0.732391,0.680853,-0.004309,0.004916
12.68,-0.00905,9.837141,1.494563,-0.078215,-0.746028,0.109027,0.733204,0.67998,-0.004089,0.00476
12.69,-0.033852,9.76726,1.469855,-0.097006,-0.718082,0.037994,0.733704,0.679443,-0.003775,0.004625
12.7,-0.082395,9.832282,1.273065,-0.155245,-0.515983,0.087358,0.733975,0.679152,-0.003364,0.004678
12.71,-0.033992,9.898845,0.878027,-0.128718,-0.104151,0.1237,0.734294,0.678809,-0.00282,0.004768
12.72,-0.040931,10.027433,0.722884,-0.141461,0.082952,0.239512,0.734915,0.678138,-0.002103,0.004943
12.73,0.004622,10.068455,0.687242,-0.091774,0.167108,0.27739,0.736051,0.676905,-0.001297,0.005099
12.74,-0.066676,10.008201,0.640952,-0.158309,0.261285,0.211574,0.737734,0.675071,-0.000463,0.005199
12.75,-0.186469,9.890527,0.404712,-0.290978,0.552002,0.06817,0.740013,0.672571,0.000365,0.005385
12.76,-0.236415,9.69002,0.593884,-0.321951,0.425025,-0.116282,0.74271,0.669589,0.001139,0.005573
12.77,-0.273508,9.691197,0.626481,-0.362163,0.481148,-0.116127,0.74571,0.666243,0.001668,0.005861
12.78,-0.171083,9.792755,0.736696,-0.26265,0.489742,-0.006543,0.748925,0.662623,0.001946,0.006186
12.79,0.006902,9.768306,1.137616,-0.066702,0.20446,0.019249,0.752244,0.65885,0.001882,0.006428
12.8,0.082142,9.769266,1.739593,0.040396,-0.284693,0.106385,0.755555,0.655053,0.001375,0.006332
12.81,0.100551,9.836015,1.898373,0.054505,-0.333828,0.199601,0.75877,0.651332,0.000525,0.005883
12.82,-0.100477,9.939963,1.848722,-0.165999,-0.186994,0.295103,0.761929,0.64764,-0.00052,0.00518
12.83,-0.150101,9.655036,1.784604,-0.226673,-0.073144,0.00411,0.765204,0.643771,-0.001488,0.004467
12.84,-0.186853,9.449714,2.082233,-0.250596,-0.30031,-0.142431,0.768585,0.639732,-0.002378,0.003771
12.85,-0.157917,9.51596,2.371808,-0.213972,-0.467582,-0.017861,0.771928,0.635695,-0.003022,0.00325
12.86,-0.089606,9.618828,2.562347,-0.146767,-0.533314,0.126565,0.775083,0.631842,-0.00338,0.003136
12.87,0.02984,9.569557,2.670422,-0.028262,-0.557723,0.106787,0.777897,0.628374,-0.003416,0.003392
12.88,0.121732,9.596661,2.565714,0.052623,-0.366465,0.11485,0.780452,0.625197,-0.003129,0.003766
12.89,0.105859,9.401362,2.450083,0.038291,-0.224236,-0.099423,0.782872,0.622165,-0.002522,0.00403
12.9,0.091043,9.396503,2.21791,0.018009,0.083399,-0.157955,0.785462,0.618893,-0.001575,0.004164
12.91,-0.076368,9.405699,2.403805,-0.126743,-0.011388,-0.105247,0.788326,0.615243,-0.00055,0.004215
12.92,-0.164851,9.39391,2.329764,-0.217339,0.15268,-0.13647,0.791425,0.61125,0.000363,0.004402
12.93,-0.259346,9.491198,2.439631,-0.312748,0.169658,-0.016033,0.794641,0.60706,0.000998,0.004842
12.94,-0.188228,9.594848,2.261671,-0.271794,0.482732,0.031287,0.797955,0.60269,0.001367,0.005508
12.95,-0.196252,9.717325,1.900588,-0.325677,0.975847,0.037072,0.801388,0.59811,0.001601,0.006215
12.96,-0.157671,9.529052,1.815554,-0.298976,1.126167,-0.181221,0.805015,0.593213,0.001873,0.006742
12.97,-0.029356,9.378759,1.853446,-0.171089,1.183356,-0.327628,0.80887,0.587943,0.002099,0.00695
12.98,-0.027621,9.335421,2.267041,-0.139039,0.912803,-0.250452,0.812876,0.582394,0.00225,0.006709
12.99,-0.07697,9.127082,2.648211,-0.157119,0.616039,-0.330235,0.81693,0.5767,0.002205,0.006178
13,-0.141974,8.86062,3.013688,-0.19538,0.301197,-0.45946,0.820795,0.571193,0.001886,0.005564
13.01,-0.221485,8.763553,3.202689,-0.272973,0.203483,-0.485899,0.824498,0.565842,0.001209,0.004944
13.02,-0.344914,8.403023,3.226445,-0.399311,0.150213,-0.815097,0.828012,0.560693,0.000343,0.004362
13.03,-0.21528,8.304066,3.576835,-0.259987,-0.09903,-0.772816,0.83128,0.55584,-0.000651,0.003724
13.04,-0.018905,8.591479,3.740418,-0.083017,-0.023433,-0.442723,0.834367,0.551198,-0.001789,0.003106
13.05,-0.011056,8.756107,3.952471,-0.093606,-0.054414,-0.206494,0.837268,0.546777,-0.003043,0.002764
13.06,0.063736,8.920617,3.899779,-0.053911,0.171689,-0.078397,0.840235,0.5422,-0.004387,0.002406
13.07,-0.004152,9.026659,3.729278,-0.16273,0.48699,-0.05957,0.843469,0.537142,-0.005805,0.002064
13.08,-0.136391,9.190438,3.751153,-0.330605,0.676455,0.086068,0.847209,0.531207,-0.007345,0.001671
13.09,-0.071479,8.879127,4.317589,-0.258443,0.206141,0.055145,0.851488,0.524296,-0.008983,0.001158
13.1,-0.135715,8.626035,4.720994,-0.325433,-0.092745,0.015723,0.856054,0.516778,-0.010598,0.000531
13.11,0.026065,8.527864,4.955333,-0.1797,-0.167914,0.047207,0.860485,0.509334,-0.012031,0.000044
13.12,0.125164,8.203759,5.39293,-0.075091,-0.556281,-0.010447,0.864461,0.502529,-0.013152,-0.000166
13.13,0.196741,8.108577,5.639862,-0.009796,-0.690881,0.042101,0.867853,0.496625,-0.01395,-0.00021
13.14,0.181831,8.037848,5.381006,-0.043336,-0.40362,-0.146797,0.870718,0.49157,-0.014449,-0.000139
13.15,0.261936,8.010616,5.371002,0.030544,-0.312332,-0.169714,0.873234,0.48708,-0.014657,-0.000087
13.16,0.073922,7.969818,5.136734,-0.167977,-0.050092,-0.332286,0.875692,0.482646,-0.014735,-0.000115
13.17,0.068341,7.851928,5.491149,-0.161104,-0.31288,-0.237433,0.878164,0.478129,-0.014814,-0.000345
13.18,0.044142,8.002511,5.609112,-0.19967,-0.224739,-0.04473,0.880705,0.473423,-0.01511,-0.00066
13.19,0.050243,7.990174,5.719776,-0.208319,-0.216485,0.009228,0.883257,0.468627,-0.015664,-0.000757
13.2,0.0922,7.929231,5.717732,-0.184447,-0.147103,-0.039402,0.885697,0.463974,-0.016391,-0.000729
13.21,0.125283,7.993275,5.744971,-0.176523,-0.036445,0.030053,0.887992,0.459538,-0.017184,-0.000554
13.22,0.27087,8.095871,5.691437,-0.060588,0.169644,0.08558,0.890233,0.455152,-0.017952,-0.000237
13.23,0.225676,8.126005,5.58476,-0.129649,0.376531,0.041903,0.892594,0.450474,-0.01867,-0.000022
13.24,0.152968,7.988176,5.569554,-0.212661,0.419378,-0.084783,0.895166,0.445314,-0.01933,0.000083
13.25,0.127978,7.854791,5.872792,-0.239543,0.229956,-0.010025,0.898022,0.439498,-0.019935,-0.000064
13.26,0.115289,7.733999,6.174675,-0.258253,0.055764,0.080912,0.900996,0.433339,-0.020565,-0.00021
13.27,0.14074,7.581988,6.576884,-0.241815,-0.215778,0.220017,0.903912,0.427187,-0.021319,-0.000166
13.28,0.221473,7.403919,6.814966,-0.16958,-0.389165,0.243618,0.906555,0.421513,-0.022024,0.000069
13.29,0.352485,7.28812,6.844492,-0.05089,-0.380994,0.184276,0.908814,0.416586,-0.022622,0.000469
13.3,0.403409,7.336118,6.874743,-0.019963,-0.289525,0.245073,0.910668,0.412488,-0.023151,0.000864
13.31,0.403367,7.449362,6.937092,-0.040047,-0.190379,0.372625,0.91224,0.408973,-0.023628,0.001028
13.32,0.369953,7.433524,6.759571,-0.083704,0.002568,0.241092,0.913746,0.405569,-0.024092,0.000852
13.33,0.315811,7.790881,6.675547,-0.172834,0.390982,0.442904,0.915414,0.401758,-0.024657,0.000354
13.34,0.285371,7.901798,6.37008,-0.227954,0.803518,0.306564,0.91747,0.396994,-0.025374,-0.000145
13.35,0.247413,7.650393,6.517775,-0.268951,0.658391,0.215472,0.919931,0.391209,-0.026128,-0.000413
13.36,0.343349,7.354588,6.761173,-0.177518,0.436889,0.172159,0.922737,0.384488,-0.026943,-0.000509
13.37,0.340065,7.069739,6.847501,-0.183857,0.329489,0.028087,0.925657,0.37735,-0.027665,-0.000444
13.38,0.378601,6.933331,7.285404,-0.156655,0.080663,0.250042,0.928493,0.370281,-0.028146,-0.000154
13.39,0.443581,6.525379,7.702612,-0.078747,-0.361885,0.285269,0.931081,0.363702,-0.028443,0.000053
13.4,0.406141,6.681594,7.940713,-0.141183,-0.283462,0.568151,0.933386,0.357722,-0.028739,0.000023
13.41,0.486883,6.826787,8.062888,-0.087048,-0.133673,0.76207,0.935475,0.352188,-0.029153,-0.000122
