Time (s),X,Y,Radius
0.75,1081,887,48
0.75,871,875,49
0.75,925,875,49
0.75,271,887,49
0.75,535,889,48
0.75,969,535,15
0.75,67,887,41
0.75,1501,905,41
0.75,25,847,29
0.75,1862,895,32
0.75,1019,35,28
0.75,1617,857,24
0.75,907,35,27
0.75,1345,859,25
0.75,191,905,28
0.75,1291,869,23
0.7666666666666667,959,289,46
0.7666666666666667,1729,877,49
0.7666666666666667,142,863,49
0.7666666666666667,223,863,49
0.7666666666666667,985,889,49
0.7666666666666667,811,895,41
0.7666666666666667,871,875,49
0.7666666666666667,925,875,49
0.7666666666666667,535,889,48
0.7666666666666667,691,895,41
0.7666666666666667,969,535,15
0.7666666666666667,1081,901,44
0.7666666666666667,67,887,41
0.7666666666666667,1369,907,38
0.7666666666666667,1501,905,41
0.7666666666666667,1219,875,32
0.7666666666666667,25,847,29
0.7666666666666667,493,959,39
0.7666666666666667,1075,965,33
0.7666666666666667,1019,35,28
0.7666666666666667,1618,857,24
0.7666666666666667,1459,953,29
0.7666666666666667,907,35,27
0.7666666666666667,1345,859,25
0.7666666666666667,1879,905,29
0.7666666666666667,191,905,28
0.7666666666666667,1291,869,23
0.7833333333333333,959,289,46
0.7833333333333333,1729,877,49
0.7833333333333333,142,863,49
0.7833333333333333,223,863,49
0.7833333333333333,985,889,49
0.7833333333333333,811,895,41
0.7833333333333333,703,887,49
0.7833333333333333,1081,887,48
0.7833333333333333,871,875,49
0.7833333333333333,925,875,49
0.7833333333333333,637,887,48
0.7833333333333333,271,887,49
0.7833333333333333,535,889,48
0.7833333333333333,969,535,15
0.7833333333333333,67,887,41
0.7833333333333333,1501,905,41
0.7833333333333333,25,847,29
0.7833333333333333,1862,895,32
0.7833333333333333,1618,857,24
0.7833333333333333,907,35,27
0.7833333333333333,987,34,12
0.7833333333333333,1345,859,25
0.7833333333333333,191,905,28
0.7833333333333333,1291,869,23
0.8,959,289,46
0.8,1729,877,49
0.8,142,863,49
0.8,223,863,49
0.8,985,889,49
0.8,811,895,41
0.8,703,887,49
0.8,1081,887,48
0.8,871,875,49
0.8,925,875,49
0.8,637,887,48
0.8,271,887,49
0.8,535,889,48
0.8,969,535,15
0.8,67,887,41
0.8,1501,905,41
0.8,25,847,29
0.8,1862,895,32
0.8,1618,857,24
0.8,907,35,27
0.8,987,34,12
0.8,1345,859,25
0.8,191,905,28
0.8,1291,869,23
0.8166666666666667,959,289,46
0.8166666666666667,1729,877,49
0.8166666666666667,142,863,49
0.8166666666666667,223,863,49
0.8166666666666667,985,889,49
0.8166666666666667,811,895,41
0.8166666666666667,871,875,49
0.8166666666666667,925,875,49
0.8166666666666667,637,887,48
0.8166666666666667,535,889,48
0.8166666666666667,691,895,41
0.8166666666666667,969,535,15
0.8166666666666667,1081,901,44
0.8166666666666667,67,887,41
0.8166666666666667,1369,907,38
0.8166666666666667,1501,905,41
0.8166666666666667,1219,875,32
0.8166666666666667,25,847,29
0.8166666666666667,493,959,39
0.8166666666666667,1075,965,33
0.8166666666666667,1019,35,28
0.8166666666666667,1618,857,24
0.8166666666666667,1459,953,29
0.8166666666666667,907,35,27
0.8166666666666667,1345,859,25
0.8166666666666667,1879,905,29
0.8166666666666667,191,905,28
0.8166666666666667,1291,869,23
0.8333333333333334,959,289,46
0.8333333333333334,1729,877,49
0.8333333333333334,142,863,49
0.8333333333333334,223,863,49
0.8333333333333334,985,889,49
0.8333333333333334,811,895,41
0.8333333333333334,703,887,49
0.8333333333333334,1081,887,48
0.8333333333333334,871,875,49
0.8333333333333334,925,875,49
0.8333333333333334,637,887,48
0.8333333333333334,271,887,49
0.8333333333333334,535,889,48
0.8333333333333334,969,535,15
0.8333333333333334,67,887,41
0.8333333333333334,1501,905,41
0.8333333333333334,25,847,29
0.8333333333333334,1862,895,32
0.8333333333333334,1618,857,24
0.8333333333333334,907,35,27
0.8333333333333334,987,34,12
0.8333333333333334,1345,859,25
0.8333333333333334,191,905,28
0.8333333333333334,1291,869,23
0.85,959,289,46
0.85,1729,877,49
0.85,142,863,49
0.85,223,863,49
0.85,985,889,49
0.85,811,895,41
0.85,703,887,49
0.85,1081,887,48
0.85,871,875,49
0.85,925,875,49
0.85,637,887,48
0.85,271,887,49
0.85,535,889,48
0.85,969,535,15
0.85,67,887,41
0.85,1501,905,41
0.85,25,847,29
0.85,1862,895,32
0.85,1618,857,24
0.85,907,35,27
0.85,987,34,12
0.85,1345,859,25
0.85,191,905,28
0.85,1291,869,23
0.8666666666666667,959,289,46
0.8666666666666667,1729,877,49
0.8666666666666667,142,863,49
0.8666666666666667,223,863,49
0.8666666666666667,985,889,49
0.8666666666666667,811,895,41
0.8666666666666667,871,875,49
0.8666666666666667,925,875,49
0.8666666666666667,637,887,48
0.8666666666666667,535,889,48
0.8666666666666667,691,895,41
0.8666666666666667,969,535,15
0.8666666666666667,1081,901,44
0.8666666666666667,67,887,41
0.8666666666666667,1369,907,38
0.8666666666666667,1501,905,41
0.8666666666666667,1219,875,32
0.8666666666666667,25,847,29
0.8666666666666667,493,959,39
0.8666666666666667,1075,965,33
0.8666666666666667,1019,35,28
0.8666666666666667,1618,857,24
0.8666666666666667,1459,953,29
0.8666666666666667,907,35,27
0.8666666666666667,1345,859,25
0.8666666666666667,1879,905,29
0.8666666666666667,191,905,28
0.8666666666666667,1291,869,23
0.8833333333333333,958,290,47
0.8833333333333333,1726,863,47
0.8833333333333333,1075,895,49
0.8833333333333333,1831,893,48
0.8833333333333333,805,889,49
0.8833333333333333,685,895,48
0.8833333333333333,979,889,49
0.8833333333333333,871,875,49
0.8833333333333333,151,863,49
0.8833333333333333,223,857,44
0.8833333333333333,1195,895,45
0.8833333333333333,1141,869,43
0.8833333333333333,1453,857,36
0.8833333333333333,1675,853,36
0.8833333333333333,535,895,39
0.8833333333333333,1771,911,36
0.8833333333333333,932,35,13
0.8833333333333333,969,535,15
0.8833333333333333,1019,35,28
0.8833333333333333,445,863,27
0.8833333333333333,73,863,23
0.8833333333333333,661,971,37
0.8833333333333333,355,889,25
0.8833333333333333,239,905,16
0.9,958,290,47
0.9,871,889,49
0.9,1069,889,48
0.9,1003,889,49
0.9,223,857,43
0.9,805,895,49
0.9,925,901,44
0.9,1135,889,48
0.9,1189,901,39
0.9,1691,857,40
0.9,68,895,40
0.9,397,859,33
0.9,932,35,13
0.9,1879,911,31
0.9,169,847,29
0.9,1246,878,29
0.9,1771,911,36
0.9,595,877,29
0.9,139,905,29
0.9,987,34,12
0.9,721,881,25
0.9,1389,869,24
0.9,283,899,23
0.9166666666666666,958,290,47
0.9166666666666666,1189,889,48
0.9166666666666666,805,889,49
0.9166666666666666,679,895,49
0.9166666666666666,219,857,43
0.9166666666666666,919,877,49
0.9166666666666666,979,889,49
0.9166666666666666,1051,889,49
0.9166666666666666,1729,865,48
0.9166666666666666,1321,863,47
0.9166666666666666,1255,859,39
0.9166666666666666,524,907,37
0.9166666666666666,932,35,13
0.9166666666666666,757,871,36
0.9166666666666666,1019,35,28
0.9166666666666666,1849,895,32
0.9166666666666666,625,869,29
0.9166666666666666,919,965,33
0.9166666666666666,133,899,33
0.9166666666666666,127,841,22
0.9166666666666666,1765,911,29
0.9166666666666666,457,881,25
0.9166666666666666,1612,863,24
0.9166666666666666,283,899,22
0.9166666666666666,403,875,21
0.9166666666666666,1555,863,18
0.9333333333333333,959,289,46
0.9333333333333333,176,863,49
0.9333333333333333,1093,895,49
0.9333333333333333,1724,877,49
0.9333333333333333,625,953,48
0.9333333333333333,961,895,49
0.9333333333333333,1831,895,49
0.9333333333333333,811,895,49
0.9333333333333333,1225,887,49
0.9333333333333333,865,881,48
0.9333333333333333,1364,925,45
0.9333333333333333,1771,911,44
0.9333333333333333,529,895,41
0.9333333333333333,457,889,46
0.9333333333333333,751,887,41
0.9333333333333333,1459,901,45
0.9333333333333333,932,35,13
0.9333333333333333,338,863,28
0.9333333333333333,1612,863,29
0.9333333333333333,691,905,28
0.9333333333333333,127,841,25
0.9333333333333333,965,533,14
0.9333333333333333,987,34,12
0.9333333333333333,1675,895,29
0.9333333333333333,43,889,28
0.9333333333333333,277,847,24
0.9333333333333333,1789,971,36
0.9333333333333333,1537,875,23
0.95,958,290,47
0.95,961,887,49
0.95,1069,895,48
0.95,1363,859,48
0.95,1321,889,49
0.95,649,887,48
0.95,219,857,44
0.95,751,881,49
0.95,1723,869,49
0.95,895,887,48
0.95,1195,889,49
0.95,805,889,49
0.95,135,893,39
0.95,439,845,32
0.95,932,35,13
0.95,55,947,44
0.95,403,883,28
0.95,987,34,12
0.95,1111,863,28
0.95,965,535,14
0.95,1615,853,20
0.95,1273,857,18
0.95,289,857,20
0.9666666666666667,958,290,47
0.9666666666666667,1713,887,48
0.9666666666666667,213,863,49
0.9666666666666667,853,887,49
0.9666666666666667,1213,881,49
0.9666666666666667,1461,895,48
0.9666666666666667,139,857,47
0.9666666666666667,697,887,49
0.9666666666666667,1075,895,49
0.9666666666666667,1774,907,49
0.9666666666666667,919,895,48
0.9666666666666667,1309,889,49
0.9666666666666667,964,535,15
0.9666666666666667,1589,895,47
0.9666666666666667,1399,895,39
0.9666666666666667,751,887,36
0.9666666666666667,932,35,13
0.9666666666666667,961,857,33
0.9666666666666667,445,889,35
0.9666666666666667,179,953,43
0.9666666666666667,987,34,12
0.9666666666666667,1765,971,39
0.9666666666666667,277,907,28
0.9666666666666667,1033,863,27
0.9666666666666667,1459,959,25
0.9666666666666667,47,889,24
0.9666666666666667,487,953,22
0.9666666666666667,577,857,20
0.9833333333333333,959,289,49
0.9833333333333333,811,893,48
0.9833333333333333,949,887,49
0.9833333333333333,1759,887,49
0.9833333333333333,1327,895,48
0.9833333333333333,223,863,49
0.9833333333333333,649,887,49
0.9833333333333333,1669,887,48
0.9833333333333333,127,887,49
0.9833333333333333,1195,887,49
0.9833333333333333,529,863,47
0.9833333333333333,1049,895,41
0.9833333333333333,439,857,41
0.9833333333333333,889,899,35
0.9833333333333333,1856,899,33
0.9833333333333333,277,905,32
0.9833333333333333,963,535,14
0.9833333333333333,1129,893,28
0.9833333333333333,987,34,12
0.9833333333333333,931,38,11
0.9833333333333333,482,953,24
0.9833333333333333,995,863,25
0.9833333333333333,277,853,24
0.9833333333333333,1597,875,23
0.9833333333333333,73,847,21
0.9833333333333333,1453,857,20
1.0,959,289,49
1.0,1189,889,47
1.0,1651,895,48
1.0,655,857,47
1.0,1718,887,49
1.0,805,887,44
1.0,274,883,48
1.0,1075,887,43
1.0,541,887,49
1.0,901,887,49
1.0,963,533,15
1.0,211,857,41
1.0,379,901,49
1.0,91,863,48
1.0,932,35,13
1.0,139,887,35
1.0,985,887,33
1.0,1387,857,32
1.0,1309,889,33
1.0,987,34,12
1.0,1579,889,24
1.0,1477,919,24
1.0166666666666666,959,289,49
1.0166666666666666,217,863,49
1.0166666666666666,1069,895,49
1.0166666666666666,919,857,45
1.0166666666666666,805,893,40
1.0166666666666666,963,532,16
1.0166666666666666,973,901,48
1.0166666666666666,1181,887,45
1.0166666666666666,97,851,40
1.0166666666666666,1249,859,36
1.0166666666666666,781,965,36
1.0166666666666666,932,35,13
1.0166666666666666,619,889,40
1.0166666666666666,987,37,13
1.0166666666666666,1381,851,28
1.0166666666666666,43,883,28
1.0166666666666666,289,857,24
1.0333333333333334,957,290,49
1.0333333333333334,913,871,49
1.0333333333333334,217,863,49
1.0333333333333334,1105,857,45
1.0333333333333334,1051,857,45
1.0333333333333334,799,889,47
1.0333333333333334,841,857,45
1.0333333333333334,1807,887,49
1.0333333333333334,1165,863,48
1.0333333333333334,589,887,44
1.0333333333333334,709,869,41
1.0333333333333334,962,531,15
1.0333333333333334,37,887,32
1.0333333333333334,932,35,13
1.0333333333333334,1753,883,39
1.0333333333333334,265,899,36
1.0333333333333334,123,901,32
1.0333333333333334,1333,889,32
1.0333333333333334,985,863,24
1.0333333333333334,655,901,28
1.0333333333333334,987,34,12
1.0333333333333334,1213,901,29
1.05,959,291,47
1.05,212,863,49
1.05,133,857,49
1.05,913,869,49
1.05,973,889,45
1.05,1177,895,41
1.05,805,889,45
1.05,962,531,15
1.05,1333,901,39
1.05,1717,893,41
1.05,1075,965,36
1.05,79,899,32
1.05,439,857,29
1.05,541,853,31
1.05,680,857,29
1.05,1099,857,29
1.05,943,37,23
1.05,1381,869,33
1.05,1459,907,33
1.05,973,805,40
1.05,1243,863,24
1.05,289,863,23
1.05,1525,889,25
1.05,1019,35,28
1.0666666666666667,959,290,48
1.0666666666666667,212,863,49
1.0666666666666667,133,857,49
1.0666666666666667,913,869,49
1.0666666666666667,811,891,48
1.0666666666666667,973,889,45
1.0666666666666667,1177,895,41
1.0666666666666667,962,531,15
1.0666666666666667,1357,881,48
1.0666666666666667,529,953,40
1.0666666666666667,1717,893,41
1.0666666666666667,49,883,36
1.0666666666666667,932,35,13
1.0666666666666667,1105,857,29
1.0666666666666667,541,853,31
1.0666666666666667,680,857,29
1.0666666666666667,987,37,12
1.0666666666666667,1507,895,25
1.0833333333333333,959,290,47
1.0833333333333333,212,863,49
1.0833333333333333,133,857,49
1.0833333333333333,913,869,49
1.0833333333333333,962,531,16
1.0833333333333333,1177,895,41
1.0833333333333333,805,889,45
1.0833333333333333,1441,857,47
1.0833333333333333,673,895,49
1.0833333333333333,529,953,40
1.0833333333333333,973,857,36
1.0833333333333333,1333,901,39
1.0833333333333333,1717,893,41
1.0833333333333333,511,895,40
1.0833333333333333,1082,901,39
1.0833333333333333,932,35,13
1.0833333333333333,79,899,32
1.0833333333333333,439,857,29
1.0833333333333333,541,853,31
1.0833333333333333,1381,869,33
1.0833333333333333,1057,857,29
1.0833333333333333,987,37,12
1.0833333333333333,1243,863,24
1.0833333333333333,289,863,23
1.0833333333333333,1873,877,26
1.0833333333333333,1507,895,25
1.0833333333333333,475,947,29
1.0833333333333333,619,875,25
1.1,959,291,47
1.1,212,863,49
1.1,133,857,49
1.1,913,869,49
1.1,962,531,16
1.1,805,889,45
1.1,1177,895,41
1.1,529,953,40
1.1,637,883,40
1.1,973,857,36
1.1,1333,901,39
1.1,1717,893,41
1.1,1082,901,39
1.1,79,899,32
1.1,932,35,13
1.1,511,895,40
1.1,439,857,29
1.1,541,853,31
1.1,680,857,29
1.1,1057,857,29
1.1,1381,869,32
1.1,987,37,12
1.1,1507,895,25
1.1,1243,863,24
1.1,289,863,23
1.1166666666666667,959,290,47
1.1166666666666667,115,883,49
1.1166666666666667,211,863,49
1.1166666666666667,913,869,49
1.1166666666666667,739,883,48
1.1166666666666667,973,883,49
1.1166666666666667,1309,883,48
1.1166666666666667,799,895,44
1.1166666666666667,1177,883,48
1.1166666666666667,1717,869,49
1.1166666666666667,1837,889,41
1.1166666666666667,1045,883,49
1.1166666666666667,259,881,49
1.1166666666666667,1117,883,40
1.1166666666666667,361,857,44
1.1166666666666667,961,531,15
1.1166666666666667,679,857,29
1.1166666666666667,1477,851,36
1.1166666666666667,932,35,13
1.1166666666666667,43,881,28
1.1166666666666667,595,889,31
1.1166666666666667,1229,851,25
1.1166666666666667,987,34,12
1.1166666666666667,1357,901,28
1.1166666666666667,505,907,32
1.1166666666666667,169,893,25
1.1166666666666667,1651,883,21
1.1166666666666667,1501,911,24
1.1333333333333333,959,290,47
1.1333333333333333,211,863,49
1.1333333333333333,913,877,49
1.1333333333333333,739,883,48
1.1333333333333333,259,889,49
1.1333333333333333,1063,875,48
1.1333333333333333,799,895,44
1.1333333333333333,1177,883,48
1.1333333333333333,403,883,48
1.1333333333333333,121,853,39
1.1333333333333333,1715,847,36
1.1333333333333333,1267,863,37
1.1333333333333333,649,889,49
1.1333333333333333,1603,889,44
1.1333333333333333,829,853,37
1.1333333333333333,932,35,13
1.1333333333333333,1749,895,39
1.1333333333333333,1855,899,32
1.1333333333333333,962,530,15
1.1333333333333333,1501,899,32
1.1333333333333333,985,869,27
1.1333333333333333,321,851,24
1.1333333333333333,987,34,12
1.1333333333333333,1333,889,31
1.1333333333333333,1477,851,25
1.1333333333333333,949,911,28
1.1333333333333333,175,899,25
1.15,959,290,47
1.15,211,863,49
1.15,913,877,49
1.15,739,883,48
1.15,259,889,49
1.15,1063,875,48
1.15,799,895,44
1.15,1177,883,48
1.15,1749,887,48
1.15,1825,889,48
1.15,403,883,48
1.15,91,851,41
1.15,1117,883,40
1.15,1715,847,36
1.15,1267,863,37
1.15,649,889,49
1.15,1603,889,44
1.15,932,35,13
1.15,127,899,33
1.15,962,530,15
1.15,985,869,27
1.15,321,851,24
1.15,987,34,12
1.15,1333,889,31
1.15,505,907,32
1.15,949,911,28
1.1666666666666667,959,290,47
1.1666666666666667,211,863,49
1.1666666666666667,115,883,49
1.1666666666666667,913,877,49
1.1666666666666667,973,883,49
1.1666666666666667,745,883,49
1.1666666666666667,1717,869,49
1.1666666666666667,1401,857,47
1.1666666666666667,1045,883,49
1.1666666666666667,1780,895,37
1.1666666666666667,805,889,45
1.1666666666666667,415,883,48
1.1666666666666667,1111,881,39
1.1666666666666667,1267,863,37
1.1666666666666667,283,857,29
1.1666666666666667,932,35,13
1.1666666666666667,679,883,40
1.1666666666666667,1855,899,32
1.1666666666666667,962,530,15
1.1666666666666667,1501,899,32
1.1666666666666667,1333,889,31
1.1666666666666667,987,34,12
1.1666666666666667,1477,851,25
1.1666666666666667,1207,875,25
1.1666666666666667,859,877,25
1.1666666666666667,1603,851,24
1.1666666666666667,1651,883,21
1.1666666666666667,19,899,27
1.1666666666666667,361,851,23
1.1833333333333333,959,290,47
1.1833333333333333,211,863,49
1.1833333333333333,913,877,49
1.1833333333333333,973,883,49
1.1833333333333333,259,889,49
1.1833333333333333,745,883,49
1.1833333333333333,1825,889,48
1.1833333333333333,1401,857,47
1.1833333333333333,1057,869,49
1.1833333333333333,805,889,45
1.1833333333333333,121,853,39
1.1833333333333333,415,883,48
1.1833333333333333,1747,887,48
1.1833333333333333,1267,863,37
1.1833333333333333,649,889,49
1.1833333333333333,1715,847,36
1.1833333333333333,932,35,13
1.1833333333333333,1501,899,32
1.1833333333333333,1141,857,29
1.1833333333333333,962,530,15
1.1833333333333333,321,851,24
1.1833333333333333,987,34,12
1.1833333333333333,1333,889,31
1.1833333333333333,1477,851,25
1.1833333333333333,1207,875,25
1.1833333333333333,859,877,25
1.1833333333333333,1603,851,24
1.1833333333333333,1651,883,21
1.1833333333333333,19,899,27
1.2,959,290,47
1.2,211,863,49
1.2,913,877,49
1.2,973,883,49
1.2,259,889,49
1.2,745,883,49
1.2,1717,869,49
1.2,1825,889,48
1.2,1401,857,47
1.2,1057,869,49
1.2,805,889,45
1.2,121,853,39
1.2,415,883,48
1.2,1267,863,37
1.2,649,889,49
1.2,932,35,13
1.2,1141,857,29
1.2,962,530,15
1.2,1753,905,28
1.2,1501,899,32
1.2,321,851,24
1.2,987,34,12
1.2,1333,889,31
1.2,1477,851,25
1.2,1207,875,25
1.2,859,877,25
1.2,1603,851,24
1.2,1651,883,21
1.2,19,899,27
1.2166666666666666,959,290,47
1.2166666666666666,211,863,49
1.2166666666666666,115,883,49
1.2166666666666666,913,877,49
1.2166666666666666,962,531,16
1.2166666666666666,973,883,49
1.2166666666666666,745,883,49
1.2166666666666666,1401,857,47
1.2166666666666666,1045,883,49
1.2166666666666666,1780,895,37
1.2166666666666666,697,857,44
1.2166666666666666,805,889,45
1.2166666666666666,415,883,48
1.2166666666666666,1111,881,39
1.2166666666666666,1267,863,37
1.2166666666666666,1715,847,36
1.2166666666666666,283,857,29
1.2166666666666666,932,35,13
1.2166666666666666,1855,899,32
1.2166666666666666,649,889,40
1.2166666666666666,1501,899,32
1.2166666666666666,1333,889,31
1.2166666666666666,987,34,12
1.2166666666666666,1477,851,25
1.2166666666666666,1207,875,25
1.2166666666666666,859,877,25
1.2166666666666666,1603,851,24
1.2166666666666666,1706,911,25
1.2166666666666666,1651,883,21
1.2166666666666666,19,899,27
1.2166666666666666,361,851,23
1.2333333333333334,959,290,47
1.2333333333333334,211,863,49
1.2333333333333334,913,877,49
1.2333333333333334,962,531,16
1.2333333333333334,973,883,49
1.2333333333333334,259,889,49
1.2333333333333334,745,883,49
1.2333333333333334,1825,889,48
1.2333333333333334,1057,869,49
1.2333333333333334,1401,857,47
1.2333333333333334,697,857,44
1.2333333333333334,805,889,45
1.2333333333333334,121,853,39
1.2333333333333334,415,883,48
1.2333333333333334,1111,881,39
1.2333333333333334,1267,863,37
1.2333333333333334,1753,901,39
1.2333333333333334,932,35,13
1.2333333333333334,649,889,43
1.2333333333333334,1501,899,32
1.2333333333333334,321,851,24
1.2333333333333334,987,34,12
1.2333333333333334,1333,889,31
1.2333333333333334,1477,851,25
1.2333333333333334,1207,875,25
1.2333333333333334,859,877,25
1.2333333333333334,1603,851,24
1.2333333333333334,1651,883,21
1.2333333333333334,19,899,27
1.25,959,290,47
1.25,211,863,49
1.25,913,877,49
1.25,962,531,16
1.25,973,883,49
1.25,259,889,49
1.25,745,883,49
1.25,1825,889,48
1.25,1057,869,49
1.25,1401,857,47
1.25,697,857,44
1.25,805,889,45
1.25,121,853,39
1.25,415,883,48
1.25,1111,881,39
1.25,1267,863,37
1.25,1753,901,39
1.25,932,35,13
1.25,649,889,43
1.25,1501,899,32
1.25,321,851,24
1.25,987,34,12
1.25,1333,889,31
1.25,1477,851,25
1.25,1207,875,25
1.25,859,877,25
1.25,1603,851,24
1.25,1651,883,21
1.25,19,899,27
1.2666666666666666,959,290,47
1.2666666666666666,211,863,49
1.2666666666666666,115,883,49
1.2666666666666666,913,877,49
1.2666666666666666,962,531,16
1.2666666666666666,973,883,49
1.2666666666666666,745,883,49
1.2666666666666666,1401,857,47
1.2666666666666666,1045,883,49
1.2666666666666666,1780,895,37
1.2666666666666666,697,857,44
1.2666666666666666,805,889,45
1.2666666666666666,415,883,48
1.2666666666666666,1111,881,39
1.2666666666666666,1267,863,37
1.2666666666666666,283,857,29
1.2666666666666666,932,35,13
1.2666666666666666,1855,899,32
1.2666666666666666,649,889,40
1.2666666666666666,1501,899,32
1.2666666666666666,1333,889,31
1.2666666666666666,987,34,12
1.2666666666666666,1477,851,25
1.2666666666666666,1207,875,25
1.2666666666666666,859,877,25
1.2666666666666666,1603,851,24
1.2666666666666666,1717,871,27
1.2666666666666666,1651,883,21
1.2666666666666666,19,899,27
1.2666666666666666,361,851,23
1.2833333333333334,959,290,47
1.2833333333333334,211,863,49
1.2833333333333334,913,877,49
1.2833333333333334,962,531,16
1.2833333333333334,973,883,49
1.2833333333333334,259,889,49
1.2833333333333334,745,883,49
1.2833333333333334,1825,889,48
1.2833333333333334,1057,869,49
1.2833333333333334,1401,857,47
1.2833333333333334,697,857,44
1.2833333333333334,805,889,45
1.2833333333333334,121,853,39
1.2833333333333334,415,883,48
1.2833333333333334,1111,881,39
1.2833333333333334,1267,863,37
1.2833333333333334,1753,901,39
1.2833333333333334,932,35,13
1.2833333333333334,649,889,43
1.2833333333333334,1501,899,32
1.2833333333333334,321,851,24
1.2833333333333334,987,34,12
1.2833333333333334,1333,889,31
1.2833333333333334,1477,851,25
1.2833333333333334,1207,875,25
1.2833333333333334,859,877,25
1.2833333333333334,1603,851,24
1.2833333333333334,1651,883,21
1.2833333333333334,19,899,27
1.3,959,290,47
1.3,211,863,49
1.3,913,877,49
1.3,962,531,16
1.3,973,883,49
1.3,259,889,49
1.3,745,883,49
1.3,1825,889,48
1.3,1057,869,49
1.3,1401,857,47
1.3,697,857,44
1.3,805,889,45
1.3,121,853,39
1.3,415,883,48
1.3,1111,881,39
1.3,1267,863,37
1.3,1753,901,39
1.3,932,35,13
1.3,649,889,43
1.3,1501,899,32
1.3,321,851,24
1.3,987,34,12
1.3,1333,889,31
1.3,1477,851,25
1.3,1207,875,25
1.3,859,877,25
1.3,1603,851,24
1.3,1651,883,21
1.3,19,899,27
1.3166666666666667,959,290,47
1.3166666666666667,211,863,49
1.3166666666666667,115,883,49
1.3166666666666667,913,877,49
1.3166666666666667,962,531,16
1.3166666666666667,973,883,49
1.3166666666666667,745,883,49
1.3166666666666667,1401,857,47
1.3166666666666667,1045,883,49
1.3166666666666667,1780,895,37
1.3166666666666667,697,857,44
1.3166666666666667,805,889,45
1.3166666666666667,415,883,48
1.3166666666666667,1111,881,39
1.3166666666666667,1267,863,37
1.3166666666666667,283,857,29
1.3166666666666667,932,35,13
1.3166666666666667,1855,899,32
1.3166666666666667,649,889,40
1.3166666666666667,1501,899,32
1.3166666666666667,1333,889,31
1.3166666666666667,987,34,12
1.3166666666666667,1477,851,25
1.3166666666666667,1207,875,25
1.3166666666666667,859,877,25
1.3166666666666667,1603,851,24
1.3166666666666667,1717,871,27
1.3166666666666667,1651,883,21
1.3166666666666667,19,899,27
1.3166666666666667,361,851,23
1.3333333333333333,959,290,47
1.3333333333333333,211,863,49
1.3333333333333333,913,877,49
1.3333333333333333,962,531,16
1.3333333333333333,973,883,49
1.3333333333333333,259,889,49
1.3333333333333333,745,883,49
1.3333333333333333,1825,889,48
1.3333333333333333,1057,869,49
1.3333333333333333,1401,857,47
1.3333333333333333,697,857,44
1.3333333333333333,805,889,45
1.3333333333333333,121,853,39
1.3333333333333333,415,883,48
1.3333333333333333,1111,881,39
1.3333333333333333,1267,863,37
1.3333333333333333,1753,901,39
1.3333333333333333,932,35,13
1.3333333333333333,649,889,43
1.3333333333333333,1501,899,32
1.3333333333333333,321,851,24
1.3333333333333333,987,34,12
1.3333333333333333,1333,889,31
1.3333333333333333,1477,851,25
1.3333333333333333,1207,875,25
1.3333333333333333,859,877,25
1.3333333333333333,1603,851,24
1.3333333333333333,1651,883,21
1.3333333333333333,19,899,27
1.35,959,290,47
1.35,211,863,49
1.35,913,877,49
1.35,962,531,16
1.35,973,883,49
1.35,259,889,49
1.35,745,883,49
1.35,1825,889,48
1.35,1057,869,49
1.35,1401,857,47
1.35,697,857,44
1.35,805,889,45
1.35,121,853,39
1.35,415,883,48
1.35,1111,881,39
1.35,1267,863,37
1.35,1753,901,39
1.35,932,35,13
1.35,649,889,43
1.35,1501,899,32
1.35,321,851,24
1.35,987,34,12
1.35,1333,889,31
1.35,1477,851,25
1.35,1207,875,25
1.35,859,877,25
1.35,1603,851,24
1.35,1651,883,21
1.35,19,899,27
1.3666666666666667,959,290,47
1.3666666666666667,211,863,49
1.3666666666666667,115,883,49
1.3666666666666667,913,877,49
1.3666666666666667,962,531,16
1.3666666666666667,973,883,49
1.3666666666666667,745,883,49
1.3666666666666667,1401,857,47
1.3666666666666667,1045,883,49
1.3666666666666667,1780,895,37
1.3666666666666667,697,857,44
1.3666666666666667,805,889,45
1.3666666666666667,415,883,48
1.3666666666666667,1111,881,39
1.3666666666666667,1267,863,37
1.3666666666666667,283,857,29
1.3666666666666667,932,35,13
1.3666666666666667,1855,899,32
1.3666666666666667,649,889,40
1.3666666666666667,1501,899,32
1.3666666666666667,1333,889,31
1.3666666666666667,987,34,12
1.3666666666666667,1477,851,25
1.3666666666666667,1207,875,25
1.3666666666666667,859,877,25
1.3666666666666667,1603,851,24
1.3666666666666667,1717,871,27
1.3666666666666667,1651,883,21
1.3666666666666667,19,899,27
1.3666666666666667,361,851,23
1.3833333333333333,959,290,47
1.3833333333333333,211,863,49
1.3833333333333333,913,877,49
1.3833333333333333,962,531,16
1.3833333333333333,973,883,49
1.3833333333333333,259,889,49
1.3833333333333333,745,883,49
1.3833333333333333,1825,889,48
1.3833333333333333,1057,869,49
1.3833333333333333,1401,857,47
1.3833333333333333,697,857,44
1.3833333333333333,805,889,45
1.3833333333333333,121,853,39
1.3833333333333333,415,883,48
1.3833333333333333,1111,881,39
1.3833333333333333,1267,863,37
1.3833333333333333,1753,901,39
1.3833333333333333,932,35,13
1.3833333333333333,649,889,43
1.3833333333333333,1501,899,32
1.3833333333333333,321,851,24
1.3833333333333333,987,34,12
